,Ensembl,Symbol,s28mo_AR_M-s06mo_AR_M_logFC,s28mo_AR_M-s06mo_AR_M_logCPM,s28mo_AR_M-s06mo_AR_M_LR,s28mo_AR_M-s06mo_AR_M_PValue,s28mo_AR_M-s06mo_AR_M_FDR,s28mo_AR_M-s06mo_AR_M_Status,Description
10994,ENSMUSG00000056749,Nfil3, 1.6782672349, 4.86158023, 75.8384815688561105,0.0000000000000000030784292402126051533739473180,0.00000000000000398656586607532348295219728,UP,nuclear factor, interleukin 3, regulated
6756,ENSMUSG00000032578,Cish,-2.6146493918, 4.05657425, 74.2132069077728431,0.0000000000000000070119613273646491789121841161,0.00000000000000832378242569245194124898081,DOWN,cytokine inducible SH2-containing protein
2956,ENSMUSG00000022797,Tfrc,-2.3224040045, 6.50898137, 73.0163203797872882,0.0000000000000000128582171457968604107079152639,0.00000000000001408963871091355945376700603,DOWN,transferrin receptor
7675,ENSMUSG00000036390,Gadd45a, 1.5834061794, 4.62216377, 72.8035304583073213,0.0000000000000000143220422968848427276581605861,0.00000000000001457267803708032671888689624,UP,growth arrest and DNA-damage-inducible 45 alpha
10390,ENSMUSG00000051067,Lingo3,-1.6820538364, 3.75147237, 72.4910248018810250,0.0000000000000000167793327806603582372823187074,0.00000000000001593477303070045349106246473,DOWN,leucine rich repeat and Ig domain containing 3
9535,ENSMUSG00000044338,Aplnr,-1.9541901615, 2.31553167, 70.9294262715757924,0.0000000000000000370234473071485523828448926858,0.00000000000003296243793064569252696011462,DOWN,apelin receptor
4986,ENSMUSG00000028341,Nr4a3, 2.2869596295, 2.57708409, 68.8269307017105945,0.0000000000000001074947077372639198167548883795,0.00000000000009007424186572497633710448412,UP,nuclear receptor subfamily 4, group A, member 3
12288,ENSMUSG00000074178,Gm10638, 2.0772435293, 2.04194441, 65.4615700351781555,0.0000000000000005925831481788910152009548321944,0.00000000000045811162484727257340660332714,UP,predicted gene 10638
12357,ENSMUSG00000074794,Arrdc3, 1.5589202392, 5.94834283, 65.4011576694785788,0.0000000000000006110298962511884288004901439783,0.00000000000045811162484727257340660332714,UP,arrestin domain containing 3
10087,ENSMUSG00000048546,Tob2, 1.3500907079, 6.47434154, 65.1236742020162183,0.0000000000000007034191022763548404316767376448,0.00000000000049779283754040791888459413766,UP,transducer of ERBB2, 2
12754,ENSMUSG00000084939,Gm830, 2.6488714236, 1.49459566, 65.0402245596102091,0.0000000000000007338469349490042273844217600600,0.00000000000049779283754040791888459413766,UP,predicted gene 830
9427,ENSMUSG00000043415,Otud1, 1.6963002849, 4.57495220, 63.5873516355561321,0.0000000000000015341102874281074984466127321677,0.00000000000099333641110969966125330601477,UP,OTU domain containing 1
3534,ENSMUSG00000024803,Ankrd1, 1.8662976761, 3.87380399, 63.0717119214301789,0.0000000000000019931615679501642079138395748348,0.00000000000123446028415000387975755656987,UP,ankyrin repeat domain 1 (cardiac muscle)
10080,ENSMUSG00000048489,Depp1, 2.8656034694, 4.13844577, 62.3986767522235368,0.0000000000000028051164534559214902743708120259,0.00000000000159835535517918401325128892515,UP,DEPP1 autophagy regulator
12250,ENSMUSG00000073730,Ppp1r14bl, 2.2484969210, 2.13798807, 62.4073266925038652,0.0000000000000027928227952913896186727608478269,0.00000000000159835535517918401325128892515,UP,protein phosphatase 1, regulatory inhibitor subunit 14B like
2780,ENSMUSG00000022416,Cacna1i, 3.5180896219, 0.90902620, 61.8049837438780898,0.0000000000000037921333764435023886697384407021,0.00000000000207765153643991131414256672184,UP,calcium channel, voltage-dependent, alpha 1I subunit
12907,ENSMUSG00000086801,Gm15943, 1.3945239977, 5.90654860, 61.7047557581259269,0.0000000000000039901541869063143251324990213206,0.00000000000210517579231409070991234265143,UP,predicted gene 15943
5211,ENSMUSG00000028834,Trim63, 1.6734902067, 8.56813216, 61.4455201466834851,0.0000000000000045516477765394945201277002294471,0.00000000000231565080631446797910993043151,UP,tripartite motif-containing 63
8849,ENSMUSG00000040640,Erc2, 3.1119543720, 1.41598508, 59.8419851764753687,0.0000000000000102787080059501558423453783578578,0.00000000000504897226016413700343713176529,UP,ELKS/RAB6-interacting/CAST family member 2
11032,ENSMUSG00000057137,Tmem140, 1.3429383161, 5.90522194, 59.4798308469634947,0.0000000000000123553938558797494002026431687590,0.00000000000586675284923356732879733948305,UP,transmembrane protein 140
2750,ENSMUSG00000022357,Klhl38, 1.4138275561, 6.45726828, 57.4368903374465845,0.0000000000000348999639702274949507525756877647,0.00000000001603709634696421434343768861191,UP,kelch-like 38
5466,ENSMUSG00000029381,Shroom3, 2.3292003450, 2.01462262, 57.2681603053182897,0.0000000000000380261652930551612991397731263811,0.00000000001692758514373658536970716885167,UP,shroom family member 3
4599,ENSMUSG00000027397,Slc20a1, 1.1784133595, 4.55430096, 57.1671630637336960,0.0000000000000400299218530257114172660363591433,0.00000000001727958293322276481629710991019,UP,solute carrier family 20, member 1
7225,ENSMUSG00000034457,Eda2r, 1.7761658559, 5.70643034, 56.8138992060678092,0.0000000000000479068351171454371524871707446035,0.00000000002007155488952167104757118577452,UP,ectodysplasin A2 receptor
10186,ENSMUSG00000049382,Krt8, 4.1598808752, 0.99786565, 56.1378755116476782,0.0000000000000675629575807629410091355829874880,0.00000000002749812373537051570329718495522,UP,keratin 8
4934,ENSMUSG00000028195,Ccn1, 1.6072823808, 5.55446185, 55.8117423348917328,0.0000000000000797537554494938527435301070047414,0.00000000003155811795494555744207466323412,UP,cellular communication network factor 1
10970,ENSMUSG00000056501,Cebpb, 1.7298602621, 5.89083737, 54.9962775071105341,0.0000000000001207583204354407001434561424095353,0.00000000004649195336764467117081774872030,UP,CCAAT/enhancer binding protein (C/EBP), beta
4097,ENSMUSG00000026193,Fn1,-1.1459955637, 5.76526457, 54.8825415598230180,0.0000000000001279525671795867963716785964384777,0.00000000004796537682824246996919055201687,DOWN,fibronectin 1
12202,ENSMUSG00000073375,Lrrc30, 1.2265149426, 6.64574413, 54.2366458040539214,0.0000000000001777409835953440243649151356468222,0.00000000006492103362347887156253156201719,UP,leucine rich repeat containing 30
12304,ENSMUSG00000074264,Amy1, 1.2617878842, 6.34203374, 54.0307329976253072,0.0000000000001973780854554417863155189459951686,0.00000000007029127068281921031679976420947,UP,amylase 1, salivary
2751,ENSMUSG00000022358,Fbxo32, 1.6202323888, 9.28671085, 52.9569169203780916,0.0000000000003409452670491944529180427993935247,0.00000000011845769095404328189082801558069,UP,F-box protein 32
11532,ENSMUSG00000062542,Syt9, 2.3381006159, 1.75099493, 52.1448681233516851,0.0000000000005155340634961058459145764417539721,0.00000000017485196986909591084976937490103,UP,synaptotagmin IX
12018,ENSMUSG00000070498,Tmem132b, 2.1002929178, 2.33039026, 52.0403656442455826,0.0000000000005437134735081305900502439408031274,0.00000000018012089372379814417976551649259,UP,transmembrane protein 132B
2310,ENSMUSG00000021268,Meg3,-1.3767657956, 4.22100707, 51.9704588567261112,0.0000000000005634193763455777711500337759392985,0.00000000018240702309188080603515252753588,DOWN,maternally expressed 3
7620,ENSMUSG00000036144,Meox2,-1.3035717023, 3.33797885, 50.9808967429301489,0.0000000000009326928197715888052774619575311140,0.00000000029524909372547291563037266482275,DOWN,mesenchyme homeobox 2
1604,ENSMUSG00000019577,Pdk4, 2.1964801370, 9.91491377, 50.6629968763743364,0.0000000000010966780897650237123213453967001531,0.00000000033961259540658176915438199346402,UP,pyruvate dehydrogenase kinase, isoenzyme 4
9165,ENSMUSG00000042045,Sln, 3.0356306779, 2.80771326, 49.0021469584288809,0.0000000000025568249266845690896615587481707858,0.00000000077493555490684443264184571857254,UP,sarcolipin
12444,ENSMUSG00000076609,Igkc, 3.7490839302, 1.41124672, 48.9604128068105666,0.0000000000026118100264014184104447358591453087,0.00000000077510903804350421987308306898232,UP,immunoglobulin kappa constant
4985,ENSMUSG00000028339,Col15a1,-1.5905675959, 4.81605538, 48.7804736258826210,0.0000000000028627578310958240871569815089948673,0.00000000083224459804000032656511691149352,DOWN,collagen, type XV, alpha 1
8433,ENSMUSG00000039081,Zfp503,-1.1193034729, 4.11439322, 48.5002774545767537,0.0000000000033024215386972761396028992393906955,0.00000000094085989637485383904848616054952,DOWN,zinc finger protein 503
5280,ENSMUSG00000028967,Errfi1, 1.0605050531, 5.16799425, 48.4382592058479986,0.0000000000034085291612092889993134892028296839,0.00000000095204897845933954868216624728688,UP,ERBB receptor feedback inhibitor 1
12011,ENSMUSG00000070436,Serpinh1,-1.1047686183, 5.30082962, 48.1119795204617091,0.0000000000040255950092662901499569670104166925,0.00000000110278078667304420868301374672026,DOWN,serine (or cysteine) peptidase inhibitor, clade H, member 1
3309,ENSMUSG00000024222,Fkbp5, 1.9753995104, 6.36315330, 48.0109518132956623,0.0000000000042384508371845332445361311188404628,0.00000000113918362595648435575316050408223,UP,FK506 binding protein 5
6379,ENSMUSG00000031762,Mt2, 2.0352788079, 2.77129190, 47.4865984253860063,0.0000000000055381266793736888623360558992875610,0.00000000146093730643848508875816322090955,UP,metallothionein 2
7204,ENSMUSG00000034361,Cpne2, 1.5939439889, 3.89920234, 45.9384373863222493,0.0000000000122028036317409138626574033597850218,0.00000000316052614062089687783637500172965,UP,copine II
7290,ENSMUSG00000034687,Fras1,-2.6694550967, 1.55808347, 45.5204910516021499,0.0000000000151050291656613867905958120637272034,0.00000000384234179401511535936965702642959,DOWN,Fraser extracellular matrix complex subunit 1
2012,ENSMUSG00000020623,Map2k6,-1.0140972232, 4.47960409, 45.1806732986991975,0.0000000000179669457264628663403982379949468074,0.00000000441274382540454362187944250877844,DOWN,mitogen-activated protein kinase kinase 6
9857,ENSMUSG00000046806,Cyren, 1.1351246708, 5.45279322, 45.2056666993968719,0.0000000000177391058192407662362073547128904667,0.00000000441274382540454362187944250877844,UP,cell cycle regulator of NHEJ
8526,ENSMUSG00000039384,Dusp10,-1.2868266348, 4.74692309, 44.3246072003560485,0.0000000000278197227542646270872983206095296655,0.00000000671681272261863731412370794059997,DOWN,dual specificity phosphatase 10
1688,ENSMUSG00000019932,Kera,-2.3960217616, 2.57781949, 44.1511901202169312,0.0000000000303966932765362792476233298428285514,0.00000000709837533974195518706158959643636,DOWN,keratocan
1767,ENSMUSG00000020108,Ddit4, 3.4703408022, 6.06523902, 44.1587053613454543,0.0000000000302802167290620635834004300772874648,0.00000000709837533974195518706158959643636,UP,DNA-damage-inducible transcript 4
5757,ENSMUSG00000030161,Gabarapl1, 1.1150706017, 6.20945653, 43.9141382991374059,0.0000000000343101492912681210753115575117340669,0.00000000788303349442119874945176925167337,UP,gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1
4799,ENSMUSG00000027894,Slc6a17, 1.8977120539, 2.21104451, 43.5095272522726830,0.0000000000421900326941149537144508142973489944,0.00000000953963517028043712274501780400832,UP,solute carrier family 6 (neurotransmitter transporter), member 17
10507,ENSMUSG00000052135,Foxo6,-2.1467426855, 2.44163069, 43.2087892479657825,0.0000000000491991765335930341259708446140930119,0.00000001095066046439113779592767962834526,DOWN,forkhead box O6
5105,ENSMUSG00000028600,Podn,-1.1243662014, 3.72531262, 42.6367468226419817,0.0000000000659094842731428394002134636098472024,0.00000001444431697647568843721943885423029,DOWN,podocan
3160,ENSMUSG00000023905,Tnfrsf12a, 1.1446538991, 4.31362505, 42.3776554005993376,0.0000000000752447961604717265203472522618261594,0.00000001624033517130181516680063717739113,UP,tumor necrosis factor receptor superfamily, member 12a
8082,ENSMUSG00000037977,6430571L13Rik,-1.0808382309, 5.21527113, 42.0467050153292092,0.0000000000891192303084610849684077568306247823,0.00000001894781247379146400441478651985316,DOWN,RIKEN cDNA 6430571L13 gene
9512,ENSMUSG00000044167,Foxo1, 1.0284750634, 4.85329431, 41.5030694885397082,0.0000000001176860007800847491173204281719017437,0.00000002465348648694569732479069817682876,UP,forkhead box O1
1818,ENSMUSG00000020218,Wif1,-3.4400518720, 1.45543524, 40.6190460767763852,0.0000000001849946668737058169525042111233799867,0.00000003819201492197013734896792348100236,DOWN,Wnt inhibitory factor 1
5602,ENSMUSG00000029661,Col1a2,-2.7811688791, 7.81426224, 39.9136502120284433,0.0000000002654416726825366559455585523260266745,0.00000005401738039089621103588481393527332,DOWN,collagen, type I, alpha 2
8714,ENSMUSG00000040136,Abcc8, 1.5405294233, 2.26427000, 38.6786536203124101,0.0000000004996435652915482879744868053130749108,0.00000010024538855743809998224703441613292,UP,ATP-binding cassette, sub-family C (CFTR/MRP), member 8
2716,ENSMUSG00000022270,Retreg1, 1.4255796362, 8.45279547, 38.2557684191502290,0.0000000006205336973678014487913391293539503574,0.00000012277086831950461844410510316855101,UP,reticulophagy regulator 1
3923,ENSMUSG00000025784,Clec3b,-1.0538620828, 4.89201845, 38.1433632932306494,0.0000000006573293834528604013032903129025181360,0.00000012826927489432870937099170731421349,DOWN,C-type lectin domain family 3, member b
2103,ENSMUSG00000020799,Tekt1, 2.1410720757, 2.85006798, 38.0968359710249729,0.0000000006731920785982241548208991643344190070,0.00000012958947513015813904967512594501589,UP,tektin 1
6505,ENSMUSG00000032011,Thy1,-1.6320160714, 2.58054679, 38.0074666807529908,0.0000000007047441008543492071061849679660532564,0.00000013385439622226939543849139925557612,DOWN,thymus cell antigen 1, theta
8796,ENSMUSG00000040435,Ppp1r15a, 1.1165727629, 4.98740870, 37.9758734540973677,0.0000000007162488799660128625495644221648529337,0.00000013424954335678754658306844997628371,UP,protein phosphatase 1, regulatory subunit 15A
617,ENSMUSG00000004939,Nmrk2,-1.5092913867, 5.93728298, 37.5143161593428758,0.0000000009074447918136084423523956086620346345,0.00000016787728648551755842307316082123725,DOWN,nicotinamide riboside kinase 2
12752,ENSMUSG00000084929,Foxo6os,-2.3130807217, 2.19023957, 37.3644732968832471,0.0000000009799096859133318075494760635750848832,0.00000017895914712609502725474265420746445,DOWN,forkhead box O6, opposite strand
8249,ENSMUSG00000038463,Olfml2b,-1.5085301556, 2.24117081, 37.1406141300924872,0.0000000010991050151685723419986957260000536019,0.00000019818672077311787761023508403629423,DOWN,olfactomedin-like 2B
13144,ENSMUSG00000091712,Sec14l5,-1.0362008398, 5.07894090, 36.8319915847276604,0.0000000012875995130961788763927636166121623584,0.00000022927318830068834313852489323326544,DOWN,SEC14-like lipid binding 5
7127,ENSMUSG00000034109,Golim4,-1.1725528295, 3.64471620, 36.5740438379306241,0.0000000014697582141152249820886124625184121495,0.00000025847784888977015144471234206480226,DOWN,golgi integral membrane protein 4
4170,ENSMUSG00000026389,Steap3,-0.9720960083, 4.78214093, 36.2446294370676085,0.0000000017403895791078294766121838948341217501,0.00000030233962871208574256094952885376426,DOWN,STEAP family member 3
196,ENSMUSG00000001506,Col1a1,-3.0435892190, 7.09974936, 36.1499477331909418,0.0000000018270338102387525127814938100015255962,0.00000031356742923916902940427008789070484,DOWN,collagen, type I, alpha 1
2598,ENSMUSG00000021994,Wnt5a,-1.3239151369, 2.44449780, 35.4386129290454548,0.0000000026321670635412095785894433225661839804,0.00000044637166452553015101123532609728173,DOWN,wingless-type MMTV integration site family, member 5A
861,ENSMUSG00000007659,Bcl2l1, 1.3030365807, 4.22166442, 34.9641246284893228,0.0000000033583633124153488105184182894525149465,0.00000056282218100419580780172015138651531,UP,BCL2-like 1
10538,ENSMUSG00000052392,Acot4, 2.8637766393, 0.10090556, 34.8545969060109613,0.0000000035526975460922213451913060055760776312,0.00000058846716911725220545048477965854872,UP,acyl-CoA thioesterase 4
1428,ENSMUSG00000018143,Mafk, 1.0039605261, 4.97120681, 34.7644407303637450,0.0000000037210829878208154425912717184728520370,0.00000060235030865349449113576446590556657,UP,v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)
4826,ENSMUSG00000027966,Col11a1,-2.3930008568, 1.59859521, 34.7728785221585710,0.0000000037049903688532102789819072929120361004,0.00000060235030865349449113576446590556657,DOWN,collagen, type XI, alpha 1
4616,ENSMUSG00000027438,Napb, 1.0033918878, 4.97223459, 34.4064076863545836,0.0000000044724842230205571555573519865276616025,0.00000071584873884188581502299340494910318,UP,N-ethylmaleimide sensitive fusion protein attachment protein beta
3135,ENSMUSG00000023572,Ccndbp1, 0.8494788081, 5.13410548, 34.3394151294080743,0.0000000046291114001731921654728097673819897651,0.00000073268546550519024113698289546459108,UP,cyclin D-type binding-protein 1
2151,ENSMUSG00000020893,Per1, 1.1252933039, 6.13635235, 33.9892101054367899,0.0000000055418542634903148575148802788131741082,0.00000086751334047713774528620515880117381,UP,period circadian clock 1
6464,ENSMUSG00000031934,Panx1, 1.0407563057, 3.56262450, 33.8504267788565727,0.0000000059516034557503820503760103813491177949,0.00000092152816551265428483868035955395293,UP,pannexin 1
4093,ENSMUSG00000026185,Igfbp5,-1.4865877019, 8.38451635, 33.4734286056674364,0.0000000072244257092919794680733760431235596089,0.00000109920110020626264988729148958102044,DOWN,insulin-like growth factor binding protein 5
6411,ENSMUSG00000031824,6430548M08Rik, 0.8603655536, 4.98139154, 33.4656397051565548,0.0000000072534154734565597310221627769342284120,0.00000109920110020626264988729148958102044,UP,RIKEN cDNA 6430548M08 gene
11965,ENSMUSG00000069763,Tmem100, 1.5423067241, 5.02721540, 33.3861321220161997,0.0000000075560849580445148373717952159506205945,0.00000113301505502467478345791831312316944,UP,transmembrane protein 100
5876,ENSMUSG00000030513,Pcsk6,-0.9641625889, 4.75059218, 33.3454310771812743,0.0000000077158881756848076866606359731047548589,0.00000114492528190239666548481088648170356,DOWN,proprotein convertase subtilisin/kexin type 6
5227,ENSMUSG00000028862,Map3k6, 1.1603241496, 3.02506337, 33.1438781131728746,0.0000000085585409120221966758696171087041071335,0.00000125687026073975463082469609249480769,UP,mitogen-activated protein kinase kinase kinase 6
138,ENSMUSG00000001119,Col6a1,-1.4076927645, 5.78881542, 32.7696186982703139,0.0000000103753834769836267483021294277811819029,0.00000149290240029931069061497599798071789,DOWN,collagen, type VI, alpha 1
9461,ENSMUSG00000043719,Col6a6,-1.4582613443, 2.55364595, 32.7825946785102929,0.0000000103063545324738753217713564409169224589,0.00000149290240029931069061497599798071789,DOWN,collagen, type VI, alpha 6
6995,ENSMUSG00000033502,Cdc14a,-1.0649343685, 4.05251519, 32.7022327535773769,0.0000000107413766437634173302700355033881263189,0.00000153010910290409878066442920380163528,DOWN,CDC14 cell division cycle 14A
3022,ENSMUSG00000022952,Runx1, 1.4972886851, 1.73538025, 32.6652355535015175,0.0000000109477896136142453459565255179629372773,0.00000154407191134589038290900100264257944,UP,runt related transcription factor 1
13713,ENSMUSG00000105504,Gbp5,-1.5598467851, 1.48613688, 32.6348569617909590,0.0000000111202434193822921111864161390278549213,0.00000155301830891275245606229695599642682,DOWN,guanylate binding protein 5
2040,ENSMUSG00000020674,Pxdn,-0.8567227849, 4.15335224, 32.2890232848086285,0.0000000132861771544973859976194468395828407470,0.00000183749119966810944619103104086255129,DOWN,peroxidasin
7429,ENSMUSG00000035258,Abi3bp,-1.2905414830, 4.19540945, 32.1044197047062880,0.0000000146104555608480570936955883335796324562,0.00000200121095638731294683574681025906017,DOWN,ABI family member 3 binding protein
6380,ENSMUSG00000031765,Mt1, 1.3986966994, 3.41732012, 32.0848546635580263,0.0000000147583372923531657404080916803738865450,0.00000200221442599591274323286849146086297,UP,metallothionein 1
12764,ENSMUSG00000085088,4931413K12Rik, 2.5704608203, 0.03019941, 32.0206048575136322,0.0000000152545951973237795026297551311336708757,0.00000205001611873469063266630339759100110,UP,RIKEN cDNA 4931413K12 gene
5298,ENSMUSG00000028996,Rbp7, 1.4124950758, 2.82797905, 31.7451193136443734,0.0000000175790468238089246719621066552749488743,0.00000231864372226998298110096398405577389,UP,retinol binding protein 7, cellular
10114,ENSMUSG00000048776,Pthlh,-1.7077830310, 1.40124997, 31.7570939601386186,0.0000000174709958159817647672624270262925483266,0.00000231864372226998298110096398405577389,DOWN,parathyroid hormone-like peptide
6152,ENSMUSG00000031239,Itm2a,-0.9700366202, 5.77180727, 31.1167548211729184,0.0000000242965121816660272432679824709811367001,0.00000317526436722782129487866950579011416,DOWN,integral membrane protein 2A
6859,ENSMUSG00000032942,Ucp3, 1.1908369545, 7.39574836, 31.0364508288262471,0.0000000253227854424065049125004434873650871474,0.00000327930071479164243083656050947727323,UP,uncoupling protein 3 (mitochondrial, proton carrier)
795,ENSMUSG00000006576,Slc4a3, 0.9993357097, 3.50650511, 30.8024097789468314,0.0000000285682879686501498592447392940382733251,0.00000366626362264343620852007771260261393,UP,solute carrier family 4 (anion exchanger), member 3
11811,ENSMUSG00000067149,Jchain, 3.2173393919,-0.03491213, 30.6729688611851827,0.0000000305389973284901918995543925166441523444,0.00000388417872271734596913671244688970319,UP,immunoglobulin joining chain
11283,ENSMUSG00000059824,Dbp,-1.9338616245, 6.76537644, 30.4305597795963649,0.0000000346033700714049843706414909261237511373,0.00000436216820059437168074839216713733947,DOWN,D site albumin promoter binding protein
4835,ENSMUSG00000027996,Sfrp2,-2.2159179597, 0.44531205, 30.3814788074394393,0.0000000354900602351744243518239137202829880380,0.00000443470094780754111463009006777191701,DOWN,secreted frizzled-related protein 2
8713,ENSMUSG00000040128,Pnrc1, 0.8480219645, 6.53306250, 30.2288945073307005,0.0000000383946605462944798561765577440269003873,0.00000475592990853882490316336187352597165,UP,proline-rich nuclear receptor coactivator 1
8980,ENSMUSG00000041189,Chrnb1, 0.7767958779, 5.24270675, 30.1883430181653658,0.0000000392058852694052678622131549550366980128,0.00000481455030743687998441094136325979491,UP,cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)
9446,ENSMUSG00000043557,Mdga1,-1.2374254073, 3.85539925, 30.1193792538160032,0.0000000406251219383193128996387458694294902983,0.00000494619540180648369315057066852858725,DOWN,MAM domain containing glycosylphosphatidylinositol anchor 1
8025,ENSMUSG00000037762,Slc16a9, 1.2471554934, 3.03646039, 29.9434898539919985,0.0000000444822874133298400487732159394593800528,0.00000536991681527867441433513745474570555,UP,solute carrier family 16 (monocarboxylic acid transporters), member 9
10550,ENSMUSG00000052459,Atp6v1a, 0.7571123667, 4.76855528, 29.9194118885593525,0.0000000450381107798556820640224686736613479709,0.00000539132679041213609504165291119726078,UP,ATPase, H+ transporting, lysosomal V1 subunit A
1728,ENSMUSG00000020032,Nuak1, 0.7823455609, 5.30063544, 29.8146067502085792,0.0000000475396728764219552946475647308560708026,0.00000564335533437192286176269442887765138,UP,NUAK family, SNF1-like kinase, 1
5626,ENSMUSG00000029718,Pcolce,-1.0763832675, 4.81806591, 29.5373809115641919,0.0000000548485925128563201362380497786569444330,0.00000645717520946808559977611943758724067,DOWN,procollagen C-endopeptidase enhancer protein
4032,ENSMUSG00000026043,Col3a1,-2.0265379715, 6.74057766, 29.4987963488327978,0.0000000559514394536058171034956460008352729929,0.00000653301848374274475562094310898686444,DOWN,collagen, type III, alpha 1
4370,ENSMUSG00000026837,Col5a1,-1.2072474106, 4.87314748, 29.3004106447313006,0.0000000619825554077581075498146905879137680273,0.00000717838619336190409731977488116960728,DOWN,collagen, type V, alpha 1
13381,ENSMUSG00000097451,Rian,-1.3905613625, 2.53238776, 29.0814945191384453,0.0000000693967037166797024684011135388372881749,0.00000797222616487179269989093305381899768,DOWN,RNA imprinted and accumulated in nucleus
1601,ENSMUSG00000019539,Rcn3,-1.1976400949, 3.68785955, 29.0616914163258571,0.0000000701097120287320702486318123661246382028,0.00000798970278279430690235220907657875955,DOWN,reticulocalbin 3, EF-hand calcium binding domain
4031,ENSMUSG00000026042,Col5a2,-1.3145122427, 4.36591681, 29.0462361840603585,0.0000000706712717985225647158076169723761594810,0.00000798977989499963382042085208167847554,DOWN,collagen, type V, alpha 2
5732,ENSMUSG00000030089,Slc41a3,-0.9343648723, 5.84409259, 28.9099211935794358,0.0000000758235489297827650233965800057045480997,0.00000850477523232091052387150026392603763,DOWN,solute carrier family 41, member 3
2297,ENSMUSG00000021250,Fos, 1.5421895193, 1.98237729, 28.8019836522893691,0.0000000801689610744151387983390190557220211787,0.00000892192851957065359460967435278888615,UP,FBJ osteosarcoma oncogene
3717,ENSMUSG00000025203,Scd2,-0.9757270375, 4.28852772, 28.7680152807064644,0.0000000815874438516856928167334883986172577863,0.00000894010105897894349490269416680376935,DOWN,stearoyl-Coenzyme A desaturase 2
11055,ENSMUSG00000057342,Sphk2,-0.8706719538, 5.57345317, 28.7718147643160478,0.0000000814275404318092093176176325501625097303,0.00000894010105897894349490269416680376935,DOWN,sphingosine kinase 2
3930,ENSMUSG00000025793,Hgs, 0.7613100436, 5.00689334, 28.7251128678729941,0.0000000834149997635594972243764776836938423799,0.00000907058527963286372617149333485997431,UP,HGF-regulated tyrosine kinase substrate
5102,ENSMUSG00000028584,Lrrc38,-1.0004868505, 5.01136987, 28.5261912196910004,0.0000000924395426804425360462115100410041002021,0.00000997576731426442427942951479691302552,DOWN,leucine rich repeat containing 38
13898,ENSMUSG00000109736,Gm8734, 2.6555483658,-0.15593354, 28.4885677081169142,0.0000000942533820518650578809387459953972321358,0.00001009503328818660004601200086415957458,UP,predicted gene 8734
12857,ENSMUSG00000086245,Gm16170,-1.2046396445, 2.56393806, 28.4689242020474822,0.0000000952145281455796099147125899700427886785,0.00001012187278681926443871935683560536745,DOWN,predicted gene 16170
11327,ENSMUSG00000060212,Pcnx2, 1.6985305093, 2.08004297, 28.3975118574150756,0.0000000987921981731104849283164447831806498357,0.00001042440639241451080484242991408549983,UP,pecanex homolog 2
