,Ensembl,Symbol,s28mo_C_M-s06mo_C_M_logFC,s28mo_C_M-s06mo_C_M_logCPM,s28mo_C_M-s06mo_C_M_LR,s28mo_C_M-s06mo_C_M_PValue,s28mo_C_M-s06mo_C_M_FDR,s28mo_C_M-s06mo_C_M_Status,Description
4014,ENSMUSG00000026042,Col5a2,-1.8318997459, 3.88148659,104.58738702794710,0.000000000000000000000001504112390117850638398,0.00000000000000000000106829582508120335664,DOWN,collagen, type V, alpha 2
7639,ENSMUSG00000036390,Gadd45a, 2.1404670640, 5.59130435,101.85407803120015,0.000000000000000000000005976609104105115587871,0.00000000000000000000404274915827681767679,UP,growth arrest and DNA-damage-inducible 45 alpha
2280,ENSMUSG00000021226,Acot2,-1.4695583849, 6.04122434, 97.92208143765372,0.000000000000000000000043517379515401757184013,0.00000000000000000002704684036124309410784,DOWN,acyl-CoA thioesterase 2
9381,ENSMUSG00000043415,Otud1, 1.8878679773, 4.67634996, 97.90958655477702,0.000000000000000000000043792842541963478879510,0.00000000000000000002704684036124309410784,UP,OTU domain containing 1
9441,ENSMUSG00000044006,Cilp2,-3.3555598368, 2.89501491, 97.78348278810014,0.000000000000000000000046672453316636956017022,0.00000000000000000002762425830678450101242,DOWN,cartilage intermediate layer protein 2
1684,ENSMUSG00000019932,Kera,-3.0909070190, 1.70941177, 95.03218302188907,0.000000000000000000000187315105304635464822379,0.00000000000000000010643244283409387433763,DOWN,keratocan
9971,ENSMUSG00000048126,Col6a3,-1.5214803233, 4.75803437, 93.93271238880639,0.000000000000000000000326434366775920641858191,0.00000000000000000017834616077122894747579,DOWN,collagen, type VI, alpha 3
10126,ENSMUSG00000049382,Krt8, 4.5882531206, 2.63605762, 91.03096819029990,0.000000000000000000001414410537082698682283915,0.00000000000000000074413709923184199802859,UP,keratin 8
9014,ENSMUSG00000041559,Fmod,-2.2785199985, 7.41149641, 86.37264745247333,0.000000000000000000014903200921276450425508435,0.00000000000000000756071318166899957688219,DOWN,fibromodulin
5304,ENSMUSG00000029053,Prkcz, 2.1572429503, 2.07945246, 85.50272987352912,0.000000000000000000023138194755456377268147040,0.00000000000000001133372608625027004472489,UP,protein kinase C, zeta
6128,ENSMUSG00000031250,Tnmd,-2.4276457480, 2.60126227, 84.73003628841435,0.000000000000000000034201506315316910561974703,0.00000000000000001619441324030255828859740,DOWN,tenomodulin
8143,ENSMUSG00000038259,Gdf5, 4.2641551363, 1.12453409, 84.14886055163154,0.000000000000000000045888836726200070488670675,0.00000000000000002102744921598942122768878,UP,growth differentiation factor 5
12282,ENSMUSG00000074794,Arrdc3, 2.3225471569, 6.28416950, 81.11467867915982,0.000000000000000000212992031390771595778312989,0.00000000000000009454849393455970641034743,UP,arrestin domain containing 3
4914,ENSMUSG00000028195,Ccn1, 1.1691502973, 5.57325267, 80.12465145767571,0.000000000000000000351519397074161560675611950,0.00000000000000015131312228601407628574115,UP,cellular communication network factor 1
4967,ENSMUSG00000028339,Col15a1,-1.8669293959, 3.94815956, 79.15957709788086,0.000000000000000000572903659109581537454917726,0.00000000000000023935577875445901565470210,DOWN,collagen, type XV, alpha 1
7127,ENSMUSG00000034205,Loxl2,-2.2461516964, 3.30093502, 77.82858997378946,0.000000000000000001123816950500466675255234651,0.00000000000000045610913662454651126343625,DOWN,lysyl oxidase-like 2
6406,ENSMUSG00000031880,Rrad, 2.9130174125, 3.64526961, 76.76644551012379,0.000000000000000001924192616222163356560151617,0.00000000000000075925433648432863692913897,UP,Ras-related associated with diabetes
4488,ENSMUSG00000027204,Fbn1,-1.7250737982, 5.08294119, 75.52126105712138,0.000000000000000003614933639031519644777146736,0.00000000000000138784141466061451362044877,DOWN,fibrillin 1
3458,ENSMUSG00000024620,Pdgfrb,-1.0463744699, 4.69880621, 73.56361933429562,0.000000000000000009744425237577180946073302889,0.00000000000000364262001315220693661041824,DOWN,platelet derived growth factor receptor, beta polypeptide
6224,ENSMUSG00000031502,Col4a1,-1.3325862158, 6.44269809, 73.43772211240602,0.000000000000000010386205562332637012270646578,0.00000000000000378297564135731070808976387,DOWN,collagen, type IV, alpha 1
657,ENSMUSG00000005397,Nid1,-1.3536594805, 5.61353353, 71.21739115833563,0.000000000000000031995539907974011540513773269,0.00000000000001136241610981927083985086198,DOWN,nidogen 1
13448,ENSMUSG00000099906,Lincmd1, 2.9998743267, 2.30657602, 70.71896886331699,0.000000000000000041191282050713707537537328565,0.00000000000001427127223244849336228118453,UP,long intergenic non-protein coding RNA of muscle differentiation 1
9662,ENSMUSG00000045730,Adrb2, 1.1645662777, 3.75214509, 70.64757066836245,0.000000000000000042709330732221270451937139912,0.00000000000001444490578693340877807490761,UP,adrenergic receptor, beta 2
11393,ENSMUSG00000061825,Ces2c, 4.3051291460, 0.93902396, 69.04208617241835,0.000000000000000096384519664387521796975929331,0.00000000000003184051399610754773225443406,UP,carboxylesterase 2C
4759,ENSMUSG00000027848,Olfml3,-1.6787679254, 2.66985052, 65.88710150118249,0.000000000000000477506434493599215939077483978,0.00000000000015415861140867218173733038531,DOWN,olfactomedin-like 3
2367,ENSMUSG00000021453,Gadd45g, 2.1587874591, 5.94439051, 65.68319742886588,0.000000000000000529554219446856773811009160537,0.00000000000016716261527205778655714326370,UP,growth arrest and DNA-damage-inducible 45 gamma
4720,ENSMUSG00000027750,Postn,-1.9439187369, 2.33993060, 63.97482797263126,0.000000000000001260191140594638483357036943943,0.00000000000038915250330753998387187789358,DOWN,periostin, osteoblast specific factor
7401,ENSMUSG00000035279,Ssc5d,-1.9087801952, 2.90876468, 63.66805728654607,0.000000000000001472530125722367488896797699814,0.00000000000044504873267843043351530426797,DOWN,scavenger receptor cysteine rich family, 5 domains
6225,ENSMUSG00000031503,Col4a2,-1.1557072035, 6.30535005, 63.16989082219121,0.000000000000001896249215782276816966298246517,0.00000000000056117125229556749860839192997,DOWN,collagen, type IV, alpha 2
3015,ENSMUSG00000022952,Runx1, 2.1660995439, 2.25449238, 62.13917579693385,0.000000000000003200212258484701124729183110840,0.00000000000092773500268928936379526120984,UP,runt related transcription factor 1
4350,ENSMUSG00000026837,Col5a1,-1.5654616510, 4.18423526, 61.11376228152325,0.000000000000005387024966626941616261559420312,0.00000000000153045379301871415262295429236,DOWN,collagen, type V, alpha 1
1060,ENSMUSG00000012428,Steap4,-1.0984877807, 4.43615158, 60.23703861392767,0.000000000000008409477444847288358371367030554,0.00000000000234228680596187667811753198593,DOWN,STEAP family member 4
12230,ENSMUSG00000074264,Amy1, 1.1071382610, 6.43893204, 60.03925731168287,0.000000000000009298413143426375322511360511557,0.00000000000254007612889176240309985284414,UP,amylase 1, salivary
10022,ENSMUSG00000048489,Depp1, 2.2915654085, 4.37281022, 59.28272956574583,0.000000000000013656987371455232179880432713942,0.00000000000366033029455701120134601915001,UP,DEPP1 autophagy regulator
6779,ENSMUSG00000032744,Heyl,-1.5773908811, 2.77776629, 58.87870033942008,0.000000000000016769775611094031864179292664317,0.00000000000433117568282892164617827687102,DOWN,hairy/enhancer-of-split related with YRPW motif-like
8804,ENSMUSG00000040640,Erc2, 2.4516090985, 1.07509471, 58.88556736945199,0.000000000000016711351171496422061353610865839,0.00000000000433117568282892164617827687102,UP,ELKS/RAB6-interacting/CAST family member 2
5970,ENSMUSG00000030772,Dkk3, 1.4608428083, 5.77896622, 58.25919262674063,0.000000000000022976086081817539963149191314297,0.00000000000582813040700389572123798436286,UP,dickkopf WNT signaling pathway inhibitor 3
10891,ENSMUSG00000056481,Cd248,-1.3093438229, 3.35650097, 58.17644557491346,0.000000000000023963110515297440500635040928454,0.00000000000597185938368070436683426960802,DOWN,CD248 antigen, endosialin
9998,ENSMUSG00000048332,Lhfp,-1.3453674700, 3.25165890, 58.08996314630925,0.000000000000025040061420890092087259349402368,0.00000000000613265642213351322453644169174,DOWN,lipoma HMGIC fusion partner
2305,ENSMUSG00000021268,Meg3,-1.3865164817, 3.84923634, 57.61180630981129,0.000000000000031930326088592033788495088377014,0.00000000000768763189980423397155392523541,DOWN,maternally expressed 3
1813,ENSMUSG00000020218,Wif1,-2.9494880102, 1.34876677, 57.06390527543859,0.000000000000042187790820170549953310766971754,0.00000000000998795947667537828047022851279,DOWN,Wnt inhibitory factor 1
4370,ENSMUSG00000026879,Gsn,-1.5979716109, 9.61140553, 56.89653767078426,0.000000000000045935387094597001804661901261793,0.00000000001069692087997951391787665130874,DOWN,gelsolin
1489,ENSMUSG00000018593,Sparc,-1.3770404830, 7.23556167, 56.54122077538314,0.000000000000055032542747046130618326474745614,0.00000000001260866564067403714805713705828,DOWN,secreted acidic cysteine rich glycoprotein
5618,ENSMUSG00000029761,Cald1,-0.9542896712, 4.53732775, 56.48528221185772,0.000000000000056620593064358809858594319532167,0.00000000001276659562665423687014251002249,DOWN,caldesmon 1
1179,ENSMUSG00000015085,Entpd2,-1.1789946308, 3.32890010, 55.65235968875528,0.000000000000086489050482350918914403464250998,0.00000000001919651503284054395369854814574,DOWN,ectonucleoside triphosphate diphosphohydrolase 2
1309,ENSMUSG00000016494,Cd34,-0.8973542749, 5.03801994, 55.45376052953819,0.000000000000095683479416137582989928611853374,0.00000000002091052038624975918069348629967,DOWN,CD34 antigen
311,ENSMUSG00000002289,Angptl4,-1.7926533386, 3.82882561, 54.79592766915565,0.000000000000133717558231979160278956076237549,0.00000000002877966537401914922961596560430,DOWN,angiopoietin-like 4
5430,ENSMUSG00000029338,Antxr2,-1.2514830209, 3.41589669, 54.57091565947491,0.000000000000149938326181756078176526202035854,0.00000000003178916303599768769897093656791,DOWN,anthrax toxin receptor 2
4019,ENSMUSG00000026051,Ecrg4,-3.9748937631, 0.59128731, 54.01262703296017,0.000000000000199205303871888614041085112820217,0.00000000004161340208088496915856621669951,DOWN,ECRG4 augurin precursor
7395,ENSMUSG00000035258,Abi3bp,-1.1590725431, 3.59796779, 53.62911925330106,0.000000000000242143651611761375978855284483279,0.00000000004985000827746479159969514463621,DOWN,ABI family member 3 binding protein
4276,ENSMUSG00000026676,Ccdc3,-1.6749969465, 3.55115929, 52.81905322051350,0.000000000000365736080091750923586443597601297,0.00000000007421830025290459570577016094084,DOWN,coiled-coil domain containing 3
10406,ENSMUSG00000051726,Kcnf1, 1.7629388433, 3.56608029, 52.53618360599542,0.000000000000422393898843908223031642812515908,0.00000000008450852581799600850517491200105,UP,potassium voltage-gated channel, subfamily F, member 1
2350,ENSMUSG00000021390,Ogn,-1.1941520985, 4.46807511, 52.39088208649946,0.000000000000454830795650459822072759035755174,0.00000000008973432572520530088182514673819,DOWN,osteoglycin
5273,ENSMUSG00000028989,Angptl7,-2.2314610011, 6.08418456, 52.17692111485862,0.000000000000507187329028701640222524992919695,0.00000000009869309601168091561302254618822,DOWN,angiopoietin-like 7
1722,ENSMUSG00000020027,Socs2, 1.4429431161, 3.28562174, 52.12952412059088,0.000000000000519578217787196275001727197122357,0.00000000009973795383333949934320317512459,UP,suppressor of cytokine signaling 2
2143,ENSMUSG00000020889,Nr1d1,-1.0704484226, 6.97459369, 51.94275772172535,0.000000000000571424290944407287052978102668092,0.00000000010822776070487073719919269411763,DOWN,nuclear receptor subfamily 1, group D, member 1
12477,ENSMUSG00000078972,Gm15557, 4.7591242823, 0.05351506, 51.57008561892758,0.000000000000690862628025263393469268772504542,0.00000000012912767935656404386492081541349,UP,predicted gene 15557
2122,ENSMUSG00000020844,Nxn, 0.8942712371, 5.89920395, 51.49433864238488,0.000000000000718038612381386666992208150328972,0.00000000013110876999596566015655405255675,UP,nucleoredoxin
7950,ENSMUSG00000037613,Tnfrsf23, 2.1376821050, 2.64720093, 51.48919743992316,0.000000000000719921440315756477811859483349266,0.00000000013110876999596566015655405255675,UP,tumor necrosis factor receptor superfamily, member 23
9405,ENSMUSG00000043631,Ecm2,-1.1658493553, 3.39843084, 50.97021807352873,0.000000000000937780796370012318938176171406440,0.00000000016862248370172184506509004332824,DOWN,extracellular matrix protein 2, female organ and adipocyte specific
1683,ENSMUSG00000019929,Dcn,-1.2022070856, 7.85075914, 50.09580857929905,0.000000000001464194142154068112507656495621498,0.00000000025998597236623170868795906275107,DOWN,decorin
2536,ENSMUSG00000021876,Rnase4,-1.0202721972, 4.37967596, 50.03620828263713,0.000000000001509349380374611753639119903067166,0.00000000026469515985458472315897925436425,DOWN,ribonuclease, RNase A family 4
208,ENSMUSG00000001555,Fkbp10,-1.4502080440, 2.14708728, 50.00154435701190,0.000000000001536250200211536453543689848932716,0.00000000026612724504883991853002459352393,DOWN,FK506 binding protein 10
11543,ENSMUSG00000063415,Cyp26b1, 1.2935687533, 2.94020373, 49.87381619174487,0.000000000001639581029157829965930643491005663,0.00000000028060540384562621349413791883062,UP,cytochrome P450, family 26, subfamily b, polypeptide 1
123,ENSMUSG00000001025,S100a6,-0.9403089058, 4.56751097, 49.73094269155821,0.000000000001763427483317668853625416073962885,0.00000000029820818333961294765212196235412,DOWN,S100 calcium binding protein A6 (calcyclin)
7197,ENSMUSG00000034463,Scara3,-1.3346292472, 3.37086658, 49.47836410553982,0.000000000002005715711026874136847962678442109,0.00000000033519049029572644571021372095296,DOWN,scavenger receptor class A, member 3
10860,ENSMUSG00000056174,Col8a2,-2.1837538841, 1.52020633, 49.33796687016904,0.000000000002154519958791380526536524787577317,0.00000000035587158156548324245941631079743,DOWN,collagen, type VIII, alpha 2
533,ENSMUSG00000004098,Col5a3,-1.4157963564, 4.57101641, 48.94442657501088,0.000000000002633184105929595590041180798993266,0.00000000042993540488195297152507883788259,DOWN,collagen, type V, alpha 3
4876,ENSMUSG00000028111,Ctsk,-1.6561687953, 2.26619879, 48.26908617121495,0.000000000003715639787061242064036947547812407,0.00000000059978026335460160002531000805986,DOWN,cathepsin K
8394,ENSMUSG00000039084,Chad,-2.5623986512, 3.91266277, 48.20577136601210,0.000000000003837571762074161102074314088608816,0.00000000061250232449734221598966788803996,DOWN,chondroadherin
3097,ENSMUSG00000023224,Serping1,-1.0309949129, 5.40067521, 47.53109707326932,0.000000000005413828785675454716338766753619272,0.00000000085448264333910934788607694089662,DOWN,serine (or cysteine) peptidase inhibitor, clade G, member 1
5762,ENSMUSG00000030247,Kcnj8,-0.9707125218, 3.87960752, 46.90997746408447,0.000000000007432336832325097509547615115773521,0.00000000116017961212283531558027742451285,DOWN,potassium inwardly-rectifying channel, subfamily J, member 8
2511,ENSMUSG00000021806,Nid2,-1.4831401532, 2.98953785, 46.61678091670946,0.000000000008631789707221140684409028853338840,0.00000000133276709555517707905233704335961,DOWN,nidogen 2
793,ENSMUSG00000006576,Slc4a3, 1.0193703838, 3.46534215, 46.49402071749786,0.000000000009189844667614262052700268961607908,0.00000000138907490794733517534649657729001,UP,solute carrier family 4 (anion exchanger), member 3
12062,ENSMUSG00000071984,Fndc1,-1.2489205174, 4.70809610, 46.49355097712898,0.000000000009192047965297395817389418564866496,0.00000000138907490794733517534649657729001,DOWN,fibronectin type III domain containing 1
879,ENSMUSG00000007888,Crlf1,-1.6807231583, 1.59218544, 46.41419908580929,0.000000000009571935752058169227500754821833748,0.00000000143125628797880288213661140661256,DOWN,cytokine receptor-like factor 1
2960,ENSMUSG00000022816,Fstl1,-1.1273406959, 4.96247115, 46.09665101884632,0.000000000011256069999328905823772076764095556,0.00000000166554660771319911984323775520651,DOWN,follistatin-like 1
6292,ENSMUSG00000031637,Lrp2bp, 1.2329441750, 3.20057170, 45.83124666946514,0.000000000012889113257637872810840846637034352,0.00000000188752426623449467250265759515546,UP,Lrp2 binding protein
7173,ENSMUSG00000034361,Cpne2, 1.9901602245, 4.22123069, 45.66816926015991,0.000000000014008068155821375496269918898289709,0.00000000203045518523921069901357464081246,UP,copine II
9211,ENSMUSG00000042436,Mfap4,-2.0801259995, 1.92484663, 45.55395512089692,0.000000000014849153793607860201346000349740574,0.00000000213062858220403721306786213869448,DOWN,microfibrillar-associated protein 4
2612,ENSMUSG00000022037,Clu, 0.7097098585, 5.42481110, 45.20507621383072,0.000000000017744455189323716913994738552908447,0.00000000252059985964343424160325005936242,UP,clusterin
2610,ENSMUSG00000022032,Scara5,-1.3135694545, 4.26820489, 45.12639138558708,0.000000000018471918913264863470998970790534007,0.00000000259795651646462737211406528582778,DOWN,scavenger receptor class A, member 5
5397,ENSMUSG00000029231,Pdgfra,-1.1436743956, 4.17940656, 44.83416992845947,0.000000000021444756831027724276083807965377756,0.00000000298649775279165482935211921474133,DOWN,platelet derived growth factor receptor, alpha polypeptide
10426,ENSMUSG00000051980,Casr, 1.3765117829, 2.91426993, 43.52641981246682,0.000000000041827401903311257667881991416229150,0.00000000576852664113142101011807839450012,UP,calcium-sensing receptor
4300,ENSMUSG00000026748,Plxdc2,-1.0048815914, 3.86035339, 43.08286742585276,0.000000000052469714899791002186026692978335182,0.00000000716665673222626134289660069305768,DOWN,plexin domain containing 2
6824,ENSMUSG00000032925,Itgbl1,-1.4668957142, 2.83108421, 42.91365708181429,0.000000000057209877764438758375630156614117736,0.00000000773967917756049957818413929195797,DOWN,integrin, beta-like 1
13322,ENSMUSG00000097451,Rian,-1.7446148129, 1.91177614, 42.82093011666919,0.000000000059986899777337543608763750553494829,0.00000000803881048431207386299350353339732,DOWN,RNA imprinted and accumulated in nucleus
5607,ENSMUSG00000029718,Pcolce,-1.1691935832, 4.31039938, 42.75820740967026,0.000000000061941454186899165942956633688459530,0.00000000822316221238226743168637264229381,DOWN,procollagen C-endopeptidase enhancer protein
4227,ENSMUSG00000026574,Dpt,-1.3909163996, 5.00092589, 42.32440707901542,0.000000000077321563585055465621357738522018751,0.00000001016993343264548989459241171151582,DOWN,dermatopontin
4277,ENSMUSG00000026678,Rgs5,-0.7976192885, 7.26454223, 42.27387272706409,0.000000000079345522032081039355146178670172112,0.00000001034039578408909229615030624669161,DOWN,regulator of G-protein signaling 5
2728,ENSMUSG00000022324,Matn2,-1.6773391590, 2.22041943, 42.21714354862540,0.000000000081680840041283333445059667443253690,0.00000001054796666169481483784428762443680,DOWN,matrilin 2
4081,ENSMUSG00000026193,Fn1,-1.4163839173, 5.21550574, 42.16555673914498,0.000000000083864144878501621256951061771854313,0.00000001073234394593797677659270585915491,DOWN,fibronectin 1
2633,ENSMUSG00000022098,Bmp1,-1.0869118058, 4.15510120, 41.91996955746446,0.000000000095086561087058862838640905626891872,0.00000001205986250215777769175827852619898,DOWN,bone morphogenetic protein 1
4583,ENSMUSG00000027408,Cpxm1,-1.5827886994, 1.92235839, 41.52919492519226,0.000000000116123735220844505313203042174080917,0.00000001454970632404889518687051699289553,DOWN,carboxypeptidase X 1 (M14 family)
7675,ENSMUSG00000036545,Adamts2,-1.1239982568, 3.34989199, 41.51840565658991,0.000000000116766386549917214938232742488775657,0.00000001454970632404889518687051699289553,DOWN,a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2
12371,ENSMUSG00000076609,Igkc, 3.8696426572, 1.20349945, 41.29484697600361,0.000000000130913551161022860156191081036376050,0.00000001617066951515069159215021383016464,UP,immunoglobulin kappa constant
9167,ENSMUSG00000042254,Cilp, 1.0825265988, 5.87185988, 41.08547771344081,0.000000000145715005745990244688484333046888611,0.00000001784380738467061509052271391778666,UP,cartilage intermediate layer protein, nucleotide pyrophosphohydrolase
8233,ENSMUSG00000038530,Rgs4,-1.2042934315, 2.83276721, 40.97315453598922,0.000000000154334652549151814314216742167950799,0.00000001873780973898035629953665211211433,DOWN,regulator of G-protein signaling 4
9071,ENSMUSG00000041798,Gck,-1.8665711832, 2.28622415, 40.52724574100438,0.000000000193893403957620347294904292637465239,0.00000002334115087472878904671081919715986,DOWN,glucokinase
5603,ENSMUSG00000029710,Ephb4,-0.7965246506, 4.24549239, 40.42329963377627,0.000000000204487916913881156127277761995377891,0.00000002420625716468068264174185214802210,DOWN,Eph receptor B4
12105,ENSMUSG00000072949,Acot1,-2.0047106368, 3.52376367, 40.42759554345405,0.000000000204038795803912470726211954187426841,0.00000002420625716468068264174185214802210,DOWN,acyl-CoA thioesterase 1
2200,ENSMUSG00000021025,Nfkbia, 1.0140482020, 4.40515873, 40.26880035653792,0.000000000221315281281457717023175300217411720,0.00000002576871779182874267852157261493584,UP,nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha
6528,ENSMUSG00000032179,Bmp5,-1.8942770126, 1.24969706, 40.28374416903706,0.000000000219628858321720184733734657662876984,0.00000002576871779182874267852157261493584,DOWN,bone morphogenetic protein 5
2521,ENSMUSG00000021822,Plau,-1.0755860530, 4.05221078, 40.00427523543884,0.000000000253407626582058582131761474386653400,0.00000002926549053331822976487791424828055,DOWN,plasminogen activator, urokinase
187,ENSMUSG00000001435,Col18a1,-1.1355296373, 3.27202266, 39.69530770881592,0.000000000296837829283613128760417433025511555,0.00000003400468842720745830629399926794965,DOWN,collagen, type XVIII, alpha 1
2981,ENSMUSG00000022860,Chodl,-1.1365263267, 2.93242959, 39.47424829945624,0.000000000332414251911949045061124524585755187,0.00000003777555558727388999980202535095009,DOWN,chondrolectin
8209,ENSMUSG00000038463,Olfml2b,-1.5910177504, 1.70842399, 39.42513112000933,0.000000000340881492516312720989284456595317351,0.00000003843033016820811061280542563801943,DOWN,olfactomedin-like 2B
731,ENSMUSG00000006014,Prg4,-1.7785528379, 3.80641741, 39.29752747492486,0.000000000363901833632236601955272043288692509,0.00000004070256336020410287348814939653585,DOWN,proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)
4282,ENSMUSG00000026697,Myoc,-0.9533876137, 5.56172345, 39.18446312617591,0.000000000385596489850684459303019849414888992,0.00000004279217295569509716324222065898797,DOWN,myocilin
5590,ENSMUSG00000029675,Eln,-0.9077375968, 4.68241448, 39.08816897299172,0.000000000405091395372033325298608676131684007,0.00000004426402516353640946149915051145707,DOWN,elastin
9345,ENSMUSG00000043099,Hic1,-1.0493233066, 3.12909873, 39.09640074116734,0.000000000403386977052987221134618937387508568,0.00000004426402516353640946149915051145707,DOWN,hypermethylated in cancer 1
6471,ENSMUSG00000032011,Thy1,-1.5899225360, 1.81210914, 38.96820058130164,0.000000000430765402359896020018382343535101771,0.00000004671009572917803355437214711011473,DOWN,thymus cell antigen 1, theta
2154,ENSMUSG00000020908,Myh3, 1.4196936861, 2.57978085, 38.73669486588503,0.000000000485004961938173975350872894592504925,0.00000005211985370352564976726284905889086,UP,myosin, heavy polypeptide 3, skeletal muscle, embryonic
9751,ENSMUSG00000046470,Sox18,-0.8258516367, 3.79105468, 38.72470629013110,0.000000000487992998420901883408421792845139492,0.00000005211985370352564976726284905889086,DOWN,SRY (sex determining region Y)-box 18
6476,ENSMUSG00000032024,Clmp,-1.3040363705, 2.19214990, 38.65312945639491,0.000000000506220280193497750886517632241783093,0.00000005366312746379578832932086382596915,DOWN,CXADR-like membrane protein
9794,ENSMUSG00000046768,Rhoj,-0.9437280252, 3.34473935, 38.61330539062648,0.000000000516655130208297179822546583554407698,0.00000005436360092302860547196487694086853,DOWN,ras homolog family member J
8103,ENSMUSG00000038156,Spon1,-1.8487868030, 2.30015683, 38.50586687868898,0.000000000545893365659265906692715474989203994,0.00000005701775925874906447274713806698532,DOWN,spondin 1, (f-spondin) extracellular matrix protein
3227,ENSMUSG00000024076,Vit,-1.6564635236, 1.84403828, 38.32420585135516,0.000000000599148245174980941937718568161700197,0.00000006212336366942047439049066773555929,DOWN,vitrin
7808,ENSMUSG00000037060,Cavin3,-0.8923649836, 3.54171379, 37.94450999270372,0.000000000727855977913418177224089147489029250,0.00000007492169685695728473247376622695670,DOWN,caveolae associated 3
4780,ENSMUSG00000027895,Kcnc4, 1.0307082774, 6.76119622, 37.83705985609399,0.000000000769068190225142654471794516243517495,0.00000007803295458677250528838900082290175,UP,potassium voltage gated channel, Shaw-related subfamily, member 4
