,Ensembl,Symbol,s28mo_C_M-s22mo_C_M_logFC,s28mo_C_M-s22mo_C_M_logCPM,s28mo_C_M-s22mo_C_M_LR,s28mo_C_M-s22mo_C_M_PValue,s28mo_C_M-s22mo_C_M_FDR,s28mo_C_M-s22mo_C_M_Status,Description
4723,ENSMUSG00000027712,Anxa5,-1.061012344, 4.5109764879, 66.668764815400,0.0000000000000003211842318420923,0.000000000000253806917428996,DOWN,annexin A5
5762,ENSMUSG00000030208,Emp1,-1.154974706, 5.0550112437, 65.371193949245,0.0000000000000006203912648510031,0.000000000000464444492170561,DOWN,epithelial membrane protein 1
4381,ENSMUSG00000026879,Gsn,-1.320691638, 9.4158128342, 64.770045111983,0.0000000000000008416900645178169,0.000000000000598609973885071,DOWN,gelsolin
1065,ENSMUSG00000012428,Steap4,-1.130474283, 4.4663641211, 64.140199431451,0.0000000000000011587297323813364,0.000000000000784846272066292,DOWN,STEAP family member 4
6355,ENSMUSG00000031740,Mmp2,-1.085957533, 4.8292636700, 63.419392699614,0.0000000000000016706517201733777,0.000000000001080152275806642,DOWN,matrix metallopeptidase 2
12107,ENSMUSG00000072235,Tuba1a,-1.351109053, 4.9035530415, 63.041969368260,0.0000000000000020234870261478662,0.000000000001251394759127272,DOWN,tubulin, alpha 1A
5632,ENSMUSG00000029761,Cald1,-1.045774624, 4.6065799221, 62.795697096932,0.0000000000000022929924304824174,0.000000000001358980180465913,DOWN,caldesmon 1
2787,ENSMUSG00000022425,Enpp2,-0.958408856, 4.2082887885, 62.117494141130,0.0000000000000032356416201358513,0.000000000001840950656192494,DOWN,ectonucleotide pyrophosphatase/phosphodiesterase 2
3281,ENSMUSG00000024164,C3,-1.355211144, 5.9180940509, 61.937281265070,0.0000000000000035457259340804557,0.000000000001939784834090785,DOWN,complement component 3
1313,ENSMUSG00000016494,Cd34,-0.882223009, 5.0369354267, 61.768310229016,0.0000000000000038634222336633639,0.000000000002035308068578803,DOWN,CD34 antigen
4977,ENSMUSG00000028339,Col15a1,-1.717116294, 3.8401480405, 61.174208130351,0.0000000000000052241444754722174,0.000000000002653865393539886,DOWN,collagen, type XV, alpha 1
3005,ENSMUSG00000022894,Adamts5,-0.974776772, 4.0566849562, 59.405920236832,0.0000000000000128282576855413127,0.000000000006292039217901366,DOWN,a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 5 (aggre
139,ENSMUSG00000001119,Col6a1,-1.603674764, 4.8310041904, 58.473227526568,0.0000000000000206076212706611040,0.000000000009770760165129452,DOWN,collagen, type VI, alpha 1
6241,ENSMUSG00000031502,Col4a1,-1.284421713, 6.4161164540, 58.167865748548,0.0000000000000240678494683685750,0.000000000011043260994776600,DOWN,collagen, type IV, alpha 1
10933,ENSMUSG00000056481,Cd248,-1.285703674, 3.3483456611, 57.513190476398,0.0000000000000335720296938174886,0.000000000014922767198901872,DOWN,CD248 antigen, endosialin
4499,ENSMUSG00000027204,Fbn1,-1.472088791, 4.9012983132, 57.396670305569,0.0000000000000356209804762795718,0.000000000015353722008927292,DOWN,fibrillin 1
4361,ENSMUSG00000026837,Col5a1,-1.369932885, 4.0495082019, 56.733686687247,0.0000000000000499013437827776946,0.000000000020876373940183233,DOWN,collagen, type V, alpha 1
5737,ENSMUSG00000030110,Ret,-1.711452917, 2.1261240185, 56.319601406742,0.0000000000000615982777422995311,0.000000000025033540074470529,DOWN,ret proto-oncogene
9477,ENSMUSG00000044017,Adgrd1,-1.382669281, 2.6040709890, 56.154890438047,0.0000000000000669807894143904247,0.000000000026464854128619149,DOWN,adhesion G protein-coupled receptor D1
5444,ENSMUSG00000029338,Antxr2,-1.139519604, 3.3471983665, 55.745770345082,0.0000000000000824755328695179338,0.000000000031706269717189816,DOWN,anthrax toxin receptor 2
1830,ENSMUSG00000020241,Col6a2,-1.669832585, 4.8640107310, 55.285474433831,0.0000000000001042360316073470473,0.000000000039017192462708012,DOWN,collagen, type VI, alpha 2
3107,ENSMUSG00000023224,Serping1,-1.026822415, 5.4060719777, 55.000752045015,0.0000000000001204837162639411156,0.000000000043942573849699963,DOWN,serine (or cysteine) peptidase inhibitor, clade G, member 1
3024,ENSMUSG00000022952,Runx1, 1.959198781, 2.3038709760, 54.659621676821,0.0000000000001433209146977468030,0.000000000050964917266518769,UP,runt related transcription factor 1
8480,ENSMUSG00000039252,Lgi2,-1.665247059, 1.7699277298, 53.770764930225,0.0000000000002253003799647030224,0.000000000078162746454095997,DOWN,leucine-rich repeat LGI family, member 2
3478,ENSMUSG00000024659,Anxa1,-1.262881928, 3.7719149725, 53.335709375993,0.0000000000002811490702044236700,0.000000000095215818442564826,DOWN,annexin A1
2519,ENSMUSG00000021806,Nid2,-1.296605723, 2.8648562885, 53.076360995884,0.0000000000003208303265327313872,0.000000000103715694650035697,DOWN,nidogen 2
11435,ENSMUSG00000061825,Ces2c, 3.131798338, 1.0362074094, 53.083191655671,0.0000000000003197165926850778420,0.000000000103715694650035697,UP,carboxylesterase 2C
5621,ENSMUSG00000029718,Pcolce,-1.127767398, 4.2900589944, 52.447339695517,0.0000000000004419412560569109845,0.000000000139692720581188942,DOWN,procollagen C-endopeptidase enhancer protein
9108,ENSMUSG00000041828,Abca8a,-0.933130026, 5.1399724083, 52.403958031599,0.0000000000004518124163943058905,0.000000000139708256756361004,DOWN,ATP-binding cassette, sub-family A (ABC1), member 8a
12537,ENSMUSG00000079105,C7,-2.133121867, 2.5671519092, 52.001795884714,0.0000000000005544989701619746071,0.000000000167812624501785676,DOWN,complement component 7
10808,ENSMUSG00000055172,C1ra,-1.086918800, 3.4932089674, 51.910027161119,0.0000000000005810293849867544347,0.000000000172178374417741563,DOWN,complement component 1, r subcomponent A
7020,ENSMUSG00000033685,Ucp2,-1.048564165, 4.0384676939, 51.802328517132,0.0000000000006137897445016987725,0.000000000178174394403921683,DOWN,uncoupling protein 2 (mitochondrial, proton carrier)
7193,ENSMUSG00000034361,Cpne2, 1.620345324, 4.3117952663, 51.682257106289,0.0000000000006524975485596917471,0.000000000185622502614261128,UP,copine II
7780,ENSMUSG00000036887,C1qa,-1.077477027, 3.5004038513, 51.568777609406,0.0000000000006913230595109823290,0.000000000192811356833023750,DOWN,complement component 1, q subcomponent, alpha polypeptide
4884,ENSMUSG00000028108,Ecm1,-1.128618259, 4.0358627274, 51.101523599705,0.0000000000008771018677243542390,0.000000000238350410744021070,DOWN,extracellular matrix protein 1
10983,ENSMUSG00000056999,Ide, 0.713420359, 7.2921474796, 51.077025948237,0.0000000000008881166879522718672,0.000000000238350410744021070,UP,insulin degrading enzyme
3916,ENSMUSG00000025780,Itih5,-1.332106411, 4.8855124384, 51.011663756099,0.0000000000009181874416630320861,0.000000000241857373522499421,DOWN,inter-alpha (globulin) inhibitor H5
248,ENSMUSG00000001865,Cpa3,-2.148495823, 1.2297153844, 50.921017704773,0.0000000000009615840342543984749,0.000000000248683114604264784,DOWN,carboxypeptidase A3, mast cell
2052,ENSMUSG00000020695,Mrc2,-1.366844782, 3.5753635190, 50.879714387072,0.0000000000009820328673587127513,0.000000000249436348309113057,DOWN,mannose receptor, C type 2
1493,ENSMUSG00000018593,Sparc,-1.262306794, 7.1614150239, 50.382109922128,0.0000000000012654255800429282747,0.000000000310334714664320870,DOWN,secreted acidic cysteine rich glycoprotein
8799,ENSMUSG00000040488,Ltbp4,-0.724534922, 6.6906031923, 50.386203633291,0.0000000000012627886432942529051,0.000000000310334714664320870,DOWN,latent transforming growth factor beta binding protein 4
186,ENSMUSG00000001435,Col18a1,-1.374024149, 3.4469551488, 50.346808107004,0.0000000000012883948698111015843,0.000000000310612349630391663,DOWN,collagen, type XVIII, alpha 1
4093,ENSMUSG00000026193,Fn1,-1.351845685, 5.1768026909, 50.194085389383,0.0000000000013926694279813942312,0.000000000330155499060122531,DOWN,fibronectin 1
11978,ENSMUSG00000070436,Serpinh1,-1.032922767, 4.7422059488, 49.969881456784,0.0000000000015612411574024847170,0.000000000364050724965458098,DOWN,serine (or cysteine) peptidase inhibitor, clade H, member 1
2968,ENSMUSG00000022816,Fstl1,-1.192587478, 5.0152621525, 49.212457204501,0.0000000000022968743564204100880,0.000000000526947432995546962,DOWN,follistatin-like 1
5867,ENSMUSG00000030513,Pcsk6,-1.004364615, 4.3243724175, 48.089090677957,0.0000000000040728625415362499381,0.000000000919561853822406623,DOWN,proprotein convertase subtilisin/kexin type 6
4305,ENSMUSG00000026728,Vim,-0.970248258, 6.7033252825, 47.236733069102,0.0000000000062910353307630197814,0.000000001398182602262081129,DOWN,vimentin
8968,ENSMUSG00000041189,Chrnb1, 0.902454471, 5.5459984542, 47.079660286544,0.0000000000068159353668276145734,0.000000001491536379350092056,UP,cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)
10130,ENSMUSG00000049112,Oxtr,-2.718526445, 0.9692979605, 46.829261963011,0.0000000000077448321133711724809,0.000000001669128666372599265,DOWN,oxytocin receptor
8429,ENSMUSG00000039109,F13a1,-1.296523920, 3.3350841877, 46.642126889212,0.0000000000085208633800929817621,0.000000001808966577887202536,DOWN,coagulation factor XIII, A1 subunit
6242,ENSMUSG00000031503,Col4a2,-1.047758584, 6.2396792858, 46.071836871937,0.0000000000113995428302949682148,0.000000002384516135560524260,DOWN,collagen, type IV, alpha 2
1657,ENSMUSG00000019846,Lama4,-0.817653139, 4.3750294112, 46.027727106299,0.0000000000116591143969067961686,0.000000002403467292486989131,DOWN,laminin, alpha 4
4299,ENSMUSG00000026712,Mrc1,-1.181977264, 3.1342602353, 45.835248762810,0.0000000000128628079276614417167,0.000000002613722570900804670,DOWN,mannose receptor, C type 1
4287,ENSMUSG00000026676,Ccdc3,-1.209181350, 3.2213683201, 45.632128081255,0.0000000000142681980506760971789,0.000000002858462662997419573,DOWN,coiled-coil domain containing 3
2044,ENSMUSG00000020681,Ace,-0.933446512, 5.1576474466, 45.460372798636,0.0000000000155758456907160855430,0.000000003077094848677021872,DOWN,angiotensin I converting enzyme (peptidyl-dipeptidase A) 1
9103,ENSMUSG00000041797,Abca9,-1.219981463, 3.4429626074, 45.352824958984,0.0000000000164550489882104973230,0.000000003206255024771316527,DOWN,ATP-binding cassette, sub-family A (ABC1), member 9
6383,ENSMUSG00000031799,Tpm4,-0.822808094, 4.6500576012, 44.442306373691,0.0000000000261964431996739446589,0.000000005035381190164354340,DOWN,tropomyosin 4
4288,ENSMUSG00000026678,Rgs5,-0.676315729, 7.1973010271, 43.632376875242,0.0000000000396229204568320066007,0.000000007514618941039713175,DOWN,regulator of G-protein signaling 5
1687,ENSMUSG00000019929,Dcn,-0.885468567, 7.6454880540, 43.414007605180,0.0000000000443005525359923964291,0.000000008291198148315209177,DOWN,decorin
4240,ENSMUSG00000026574,Dpt,-1.451420080, 5.0522575271, 43.289896673559,0.0000000000472014473579601135894,0.000000008719394639215903510,DOWN,dermatopontin
1095,ENSMUSG00000013698,Pea15a,-0.826066717, 4.7727545662, 43.191746795940,0.0000000000496295854829216322421,0.000000008824140298863467263,DOWN,proliferation and apoptosis adaptor protein 15A
2356,ENSMUSG00000021390,Ogn,-1.009741746, 4.3509501741, 43.197435961505,0.0000000000494854875453160086058,0.000000008824140298863467263,DOWN,osteoglycin
8234,ENSMUSG00000038463,Olfml2b,-1.516977600, 1.6624304343, 43.214477046865,0.0000000000490563637129390185578,0.000000008824140298863467263,DOWN,olfactomedin-like 2B
7865,ENSMUSG00000037206,Islr,-1.167423101, 4.0726276646, 43.164480223095,0.0000000000503260581784604510093,0.000000008837504339881745880,DOWN,immunoglobulin superfamily containing leucine-rich repeat
7057,ENSMUSG00000033825,Tpsb2,-1.695742983, 2.5513174533, 42.963354868930,0.0000000000557748600525021802819,0.000000009674897675448671699,DOWN,tryptase beta 2
4791,ENSMUSG00000027895,Kcnc4, 0.851693259, 6.8312890588, 42.839460930263,0.0000000000594213480073381545831,0.000000010183244024775636899,UP,potassium voltage gated channel, Shaw-related subfamily, member 4
349,ENSMUSG00000002602,Axl,-1.002071607, 5.2227686619, 42.269903560178,0.0000000000795067200867664886678,0.000000013463137934692459937,DOWN,AXL receptor tyrosine kinase
6398,ENSMUSG00000031825,Crispld2,-0.974922957, 4.4761584316, 42.198310606343,0.0000000000824712319031682997113,0.000000013619731334257659502,DOWN,cysteine-rich secretory protein LCCL domain containing 2
8636,ENSMUSG00000039899,Fgl2,-1.059897817, 2.8525085669, 42.178661539210,0.0000000000833040372666209489526,0.000000013619731334257659502,DOWN,fibrinogen-like protein 2
11866,ENSMUSG00000068566,Myadm,-0.759851669, 4.1780409567, 42.219496130168,0.0000000000815826397821375481272,0.000000013619731334257659502,DOWN,myeloid-associated differentiation marker
2603,ENSMUSG00000021998,Lcp1,-1.426995454, 2.5770507743, 42.048976348911,0.0000000000890157764789789186535,0.000000014388186416329500907,DOWN,lymphocyte cytosolic protein 1
7148,ENSMUSG00000034205,Loxl2,-1.726538440, 2.8977044669, 41.824408888452,0.0000000000998491095239584359834,0.000000015957907122121176829,DOWN,lysyl oxidase-like 2
6169,ENSMUSG00000031328,Flna,-0.827896428, 6.2999608290, 41.781671346630,0.0000000001020556379089153008634,0.000000016129326595737902183,DOWN,filamin, alpha
1375,ENSMUSG00000017493,Igfbp4,-0.905284652, 5.9835862445, 41.625445374766,0.0000000001105450966278872331841,0.000000017279048949835914129,DOWN,insulin-like growth factor binding protein 4
11366,ENSMUSG00000061068,Mcpt4,-1.588403978, 2.5817478635, 41.509709024448,0.0000000001172869826647813728602,0.000000018133587406780981437,DOWN,mast cell protease 4
3919,ENSMUSG00000025784,Clec3b,-0.911426697, 4.5492570693, 41.459614590978,0.0000000001203312853058626183755,0.000000018208427682878617650,DOWN,C-type lectin domain family 3, member b
4120,ENSMUSG00000026255,Efhd1,-1.737912782, 1.8813890359, 41.473786818351,0.0000000001194620852595976607463,0.000000018208427682878617650,DOWN,EF hand domain containing 1
534,ENSMUSG00000004098,Col5a3,-1.057882007, 4.3289523882, 41.240254120017,0.0000000001346213908792280677365,0.000000019946402748605625520,DOWN,collagen, type V, alpha 3
1943,ENSMUSG00000020467,Efemp1,-1.360161470, 3.0001419782, 41.253792436308,0.0000000001336922063193227353144,0.000000019946402748605625520,DOWN,epidermal growth factor-containing fibulin-like extracellular matrix protein 1
2544,ENSMUSG00000021876,Rnase4,-0.879755009, 4.2955960447, 41.186382698902,0.0000000001383832723872258821776,0.000000020292408932328875545,DOWN,ribonuclease, RNase A family 4
13248,ENSMUSG00000096764,Gm21985,-3.548425482,-0.4921606663, 41.013773384479,0.0000000001511601870631977452844,0.000000021939821436601272271,DOWN,predicted gene 21985
6130,ENSMUSG00000031207,Msn,-0.804389630, 5.0308172252, 40.879562471219,0.0000000001619054799389079696996,0.000000023262056026778048077,DOWN,moesin
7831,ENSMUSG00000037060,Cavin3,-1.061033495, 3.6617566942, 40.516606096889,0.0000000001949520926029495021615,0.000000027729985651843537808,DOWN,caveolae associated 3
394,ENSMUSG00000002900,Lamb1,-1.083733591, 4.2676631477, 40.250543789229,0.0000000002233931540199066590617,0.000000031460833888902496532,DOWN,laminin B1
2400,ENSMUSG00000021508,Cxcl14,-0.954402643, 5.2068612975, 40.129053685070,0.0000000002377268886906942373762,0.000000033151247693494454178,DOWN,chemokine (C-X-C motif) ligand 14
6087,ENSMUSG00000031093,Dock11,-1.469585596, 1.7469630907, 39.931014816040,0.0000000002630923424189983493995,0.000000036332286199687688958,DOWN,dedicator of cytokinesis 11
8122,ENSMUSG00000038146,Notch3,-0.716705817, 4.5306145080, 39.895560723026,0.0000000002679114138042946093611,0.000000036642037980310451486,DOWN,notch 3
6465,ENSMUSG00000031963,Bmper,-1.466362588, 1.9800040148, 39.575705550493,0.0000000003155849280453529805254,0.000000042751238252543819411,DOWN,BMP-binding endothelial regulator
7420,ENSMUSG00000035258,Abi3bp,-0.943040289, 3.4614740295, 39.458148876034,0.0000000003351661531278876933421,0.000000044555171608327795707,DOWN,ABI family member 3 binding protein
8253,ENSMUSG00000038521,C1s1,-0.906638864, 4.5799310153, 39.464771953342,0.0000000003340313088578787209364,0.000000044555171608327795707,DOWN,complement component 1, s subcomponent 1
6206,ENSMUSG00000031400,G6pdx,-1.300392596, 2.5155096757, 39.401605542323,0.0000000003450131758886672838450,0.000000045439513091114846617,DOWN,glucose-6-phosphate dehydrogenase X-linked
5410,ENSMUSG00000029231,Pdgfra,-0.997568065, 4.0890016842, 39.219161983343,0.0000000003788042586266968884590,0.000000049432218116570062745,DOWN,platelet derived growth factor receptor, alpha polypeptide
7698,ENSMUSG00000036545,Adamts2,-1.055509914, 3.3118690524, 39.145714083458,0.0000000003933257461315642012643,0.000000050860594663412447705,DOWN,a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2
2737,ENSMUSG00000022324,Matn2,-1.693007913, 2.2386896173, 38.970965699669,0.0000000004301556921194868197760,0.000000055035776343929024984,DOWN,matrilin 2
4922,ENSMUSG00000028195,Ccn1, 0.851948627, 5.6870513131, 38.956510852358,0.0000000004333525696372364062042,0.000000055035776343929024984,UP,cellular communication network factor 1
3893,ENSMUSG00000025723,Nmb,-1.699360105, 1.1603352747, 38.764407412276,0.0000000004781677986439384421389,0.000000060189900600985671452,DOWN,neuromedin B
11916,ENSMUSG00000069372,Ctxn3, 0.711861382, 6.2663949408, 38.728229300648,0.0000000004871130150050881695983,0.000000060778030924845383762,UP,cortexin 3
7467,ENSMUSG00000035493,Tgfbi,-0.772550055, 4.2322866245, 38.611902670370,0.0000000005170265766196055424896,0.000000063949443702932782010,DOWN,transforming growth factor, beta induced
4987,ENSMUSG00000028369,Svep1,-1.269008652, 3.2001094421, 38.395947062050,0.0000000005775221149038201939023,0.000000070816160020620158507,DOWN,sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1
1371,ENSMUSG00000017466,Timp2,-0.702349358, 6.6353970560, 38.074854240697,0.0000000006808191228164294664792,0.000000082282018502325498662,DOWN,tissue inhibitor of metalloproteinase 2
8726,ENSMUSG00000040249,Lrp1,-0.893427635, 6.3429018667, 38.069761991343,0.0000000006825982974742975497387,0.000000082282018502325498662,DOWN,low density lipoprotein receptor-related protein 1
12914,ENSMUSG00000087231,E230016M11Rik, 1.778597321, 1.1686390680, 38.021336667116,0.0000000006997519178407514690018,0.000000083640935120729819631,UP,RIKEN cDNA E230016M11 gene
3577,ENSMUSG00000024900,Cpt1a,-0.849148968, 3.9905632721, 37.680970996301,0.0000000008331333487765643355999,0.000000098754072941648759384,DOWN,carnitine palmitoyltransferase 1a, liver
9183,ENSMUSG00000042190,Cmklr1,-1.336198925, 3.3010316226, 37.587306593922,0.0000000008741146852039877828389,0.000000102755432085467134506,DOWN,chemokine-like receptor 1
6880,ENSMUSG00000033066,Gas7,-1.056624733, 3.2707250874, 37.513291592337,0.0000000009079215914067117806968,0.000000105854727181713679980,DOWN,growth arrest specific 7
10848,ENSMUSG00000055653,Gpc3,-1.512986028, 2.4887004878, 37.364397379597,0.0000000009799478309016576421037,0.000000113323397941017710574,DOWN,glypican 3
10903,ENSMUSG00000056201,Cfl1,-0.753767362, 4.8719921035, 37.083500752211,0.0000000011317732073000743543906,0.000000129825339521260130117,DOWN,cofilin 1, non-muscle
9199,ENSMUSG00000042254,Cilp, 1.002621913, 5.9061778156, 36.992621563015,0.0000000011857711306779160769674,0.000000134931268502101436051,UP,cartilage intermediate layer protein, nucleotide pyrophosphohydrolase
7784,ENSMUSG00000036896,C1qc,-0.939191497, 3.4660923345, 36.670144565805,0.0000000013990576961696866305714,0.000000156957882747583725866,DOWN,complement component 1, q subcomponent, C chain
13032,ENSMUSG00000090145,Ugt1a6b,-3.601808828,-0.4418415867, 36.666870150930,0.0000000014014096673891404685992,0.000000156957882747583725866,DOWN,UDP glucuronosyltransferase 1 family, polypeptide A6B
6942,ENSMUSG00000033327,Tnxb,-0.719093423, 6.1522408771, 36.482417016666,0.0000000015404964230524647723331,0.000000171187665011705134849,DOWN,tenascin XB
4293,ENSMUSG00000026697,Myoc,-0.829187745, 5.4893431777, 36.397508820787,0.0000000016090875258439338220144,0.000000177423728431039641996,DOWN,myocilin
7788,ENSMUSG00000036905,C1qb,-1.120919789, 3.3296330528, 36.290199748994,0.0000000017001665579563807228277,0.000000186024377849011976613,DOWN,complement component 1, q subcomponent, beta polypeptide
927,ENSMUSG00000008845,Cd163,-1.079823372, 3.4230320522, 36.201064687149,0.0000000017797329693496797125244,0.000000193243677526945389827,DOWN,CD163 antigen
12280,ENSMUSG00000074364,Ehd2,-0.699576677, 5.5885110734, 36.111966897667,0.0000000018629925161606226289956,0.000000200751557195974946813,DOWN,EH-domain containing 2
9439,ENSMUSG00000043631,Ecm2,-0.951809886, 3.2634176413, 36.059605012631,0.0000000019137314708750800577011,0.000000204668544674640147874,DOWN,extracellular matrix protein 2, female organ and adipocyte specific
6964,ENSMUSG00000033420,Antxr1,-1.010491649, 2.9092324771, 35.953043351749,0.0000000020213041640308291652356,0.000000214559928575929187078,DOWN,anthrax toxin receptor 1
2575,ENSMUSG00000021943,Gdf10,-1.523224099, 2.1729957841, 35.764498109339,0.0000000022266873897568254907997,0.000000234610380977045102850,DOWN,growth differentiation factor 10
4276,ENSMUSG00000026656,Fcgr2b,-1.588662035, 1.4184054456, 35.225848764578,0.0000000029360059998311609021822,0.000000307071686335282624030,DOWN,Fc receptor, IgG, low affinity IIb
1360,ENSMUSG00000017344,Vtn,-0.993271603, 3.3352441288, 35.039823326847,0.0000000032303080001760881076898,0.000000335386138646019542408,DOWN,vitronectin
5340,ENSMUSG00000029096,Htra3,-0.968288884, 5.2647694560, 35.020683951460,0.0000000032622156644339966557165,0.000000336244605876153384884,DOWN,HtrA serine peptidase 3
1704,ENSMUSG00000019978,Epb41l2,-0.788427904, 4.4993499197, 34.977614507698,0.0000000033351766658015135984114,0.000000341291747441444129614,DOWN,erythrocyte membrane protein band 4.1 like 2
2619,ENSMUSG00000022032,Scara5,-1.126260498, 4.1454799777, 34.783856011367,0.0000000036841582919065717543076,0.000000374310482457707669393,DOWN,scavenger receptor class A, member 5
6905,ENSMUSG00000033174,Mgll,-0.658951229, 6.3163199872, 34.732436982393,0.0000000037827596049540369572463,0.000000381602642701178880729,DOWN,monoglyceride lipase
5981,ENSMUSG00000030770,Parva,-0.883410171, 3.9087511957, 34.579917157541,0.0000000040910531067306358896873,0.000000409796756268567375098,DOWN,parvin, alpha
11526,ENSMUSG00000062825,Actg1,-0.609122893, 7.2375081105, 34.360845721214,0.0000000045784186106041352963320,0.000000455408575644987523422,DOWN,actin, gamma, cytoplasmic 1
7676,ENSMUSG00000036446,Lum,-0.987462046, 3.8517759510, 34.240521837560,0.0000000048704174683874597031255,0.000000481089014377383458077,DOWN,lumican
8474,ENSMUSG00000039234,Sec24d,-1.152826298, 2.3884889043, 34.146469260363,0.0000000051115902317691136302976,0.000000501429375563337069174,DOWN,Sec24 related gene family, member D (S. cerevisiae)
9654,ENSMUSG00000045312,Lhfpl2,-1.262758339, 2.5552966430, 34.110183819260,0.0000000052078000402923027977785,0.000000507368135432313156385,DOWN,lipoma HMGIC fusion partner-like 2
7084,ENSMUSG00000033960,Jcad,-0.678734258, 5.0074340363, 33.897639155710,0.0000000058089144917745905797234,0.000000562081630823141269290,DOWN,junctional cadherin 5 associated
3481,ENSMUSG00000024663,Rab3il1,-1.234643368, 2.3716719119, 33.622436021730,0.0000000066916421378802618784715,0.000000643121066008167945302,DOWN,RAB3A interacting protein (rabin3)-like 1
8485,ENSMUSG00000039270,Megf9,-1.090086488, 2.5734752982, 33.608544507884,0.0000000067396022158159530979834,0.000000643383234347423599573,DOWN,multiple EGF-like-domains 9
2082,ENSMUSG00000020758,Itgb4,-1.357599191, 3.2057529288, 33.590371205143,0.0000000068028652195259704057039,0.000000645093032550249333202,DOWN,integrin beta 4
1601,ENSMUSG00000019539,Rcn3,-0.985786494, 3.1855080077, 33.406545777967,0.0000000074771879436655725400318,0.000000704341200733106623378,DOWN,reticulocalbin 3, EF-hand calcium binding domain
2041,ENSMUSG00000020676,Ccl11,-1.016644433, 3.3101990933, 33.305500426748,0.0000000078759556382694428052645,0.000000737023638149635232123,DOWN,chemokine (C-C motif) ligand 11
821,ENSMUSG00000006800,Sulf2,-1.120149081, 3.5916921860, 33.272615996769,0.0000000080102716180257949857224,0.000000744693486894110429071,DOWN,sulfatase 2
4731,ENSMUSG00000027750,Postn,-1.410061571, 1.9485705580, 33.211589571010,0.0000000082656421379943389184146,0.000000758519314650525636294,DOWN,periostin, osteoblast specific factor
