,Ensembl,Symbol,s06mo_AR_M-s22mo_AR_M_logFC,s06mo_AR_M-s22mo_AR_M_logCPM,s06mo_AR_M-s22mo_AR_M_LR,s06mo_AR_M-s22mo_AR_M_PValue,s06mo_AR_M-s22mo_AR_M_FDR,s06mo_AR_M-s22mo_AR_M_Status,Description
12391,ENSMUSG00000074264,Amy1,-1.035670033, 6.2124840, 53.453420209822,0.00000000000026479745553865803337651731459534603301897784377594291527202585712075233459,0.0000000002116761437636528209127116036564761683558266724958230042830109596252441406,DOWN,amylase 1, salivary
6902,ENSMUSG00000032942,Ucp3,-1.068688624, 7.3376113, 51.457366087763,0.00000000000073168931062089706623848661339723862672302506782173736610275227576494216919,0.0000000005541198679223203958146326653208708912234925492157344706356525421142578125,DOWN,uncoupling protein 3 (mitochondrial, proton carrier)
9607,ENSMUSG00000044338,Aplnr, 1.426846169, 2.4496509, 50.861028269214,0.00000000000099142658623750488312402065167710707893795885059518013804336078464984893799,0.0000000007132818574685729212730154830612253752386564542575797531753778457641601562,UP,apelin receptor
5901,ENSMUSG00000030494,Rhpn2,-1.741638043, 2.3287791, 49.795257433969,0.00000000000170655967459667651232002883323278350944859904636530245625181123614311218262,0.0000000011693184360843607929104481435640151831822919348269351758062839508056640625,DOWN,rhophilin, Rho GTPase binding protein 2
5495,ENSMUSG00000029381,Shroom3,-1.740773636, 1.5946695, 48.090456199767,0.00000000000407002709978478008288779014212236718756737774427278964139986783266067504883,0.0000000026619827244910543638277324057393388723191662847966654226183891296386718750,DOWN,shroom family member 3
5831,ENSMUSG00000030278,Cidec,-1.605458591, 4.9202693, 47.979623124629,0.00000000000430671823712641510706948867913935693509108748600056060240603983402252197266,0.0000000026943203788700860636851429190125745138928436972491908818483352661132812500,DOWN,cell death-inducing DFFA-like effector c
10233,ENSMUSG00000049112,Oxtr,-2.219827056, 1.1541130, 45.264575018788,0.00000000001721347169942761881575190825142973333888862796925423026550561189651489257812,0.0000000103201935117943328324579499943002003359282525707385502755641937255859375000,DOWN,oxytocin receptor
3083,ENSMUSG00000023043,Krt18,-2.080068700, 1.3505713, 43.671730674099,0.00000000003883409905368793563724350710734446474187153697243957140017300844192504882812,0.0000000214916865878275252631359148970321970573138514737365767359733581542968750000,DOWN,keratin 18
12537,ENSMUSG00000076934,Iglv1,-6.905118624,-1.0684500, 43.739669228325,0.00000000003750912602744794112201827830977460091765873784197538043372333049774169921875,0.0000000214916865878275252631359148970321970573138514737365767359733581542968750000,DOWN,immunoglobulin lambda variable 1
5253,ENSMUSG00000028862,Map3k6,-1.267348985, 3.1294932, 43.169044674557,0.00000000005020878987220615920632440427058930994957952620438845769967883825302124023438,0.0000000267575658322657226624823582515275144366739823453826829791069030761718750000,DOWN,mitogen-activated protein kinase kinase kinase 6
13331,ENSMUSG00000095079,Igha,-4.003526814,-0.7728062, 42.966595429170,0.00000000005568255039894099625294200477969492647789540029634736129082739353179931640625,0.0000000286148649175129257384321952934272403901161396788666024804115295410156250000,DOWN,immunoglobulin heavy constant alpha
140,ENSMUSG00000001119,Col6a1, 0.817840980, 5.9993149, 41.650255135715,0.00000000010915114688176776847697259785366190321109769456597859971225261688232421875000,0.0000000508284879617743099855921382751455794846151547972112894058227539062500000000,UP,collagen, type VI, alpha 1
1618,ENSMUSG00000019577,Pdk4,-1.445120064, 9.3556803, 41.643907829648,0.00000000010950608984745315760499901047562336733887100592710339697077870368957519531250,0.0000000508284879617743099855921382751455794846151547972112894058227539062500000000,DOWN,pyruvate dehydrogenase kinase, isoenzyme 4
3263,ENSMUSG00000024087,Cyp1b1,-2.102331342, 0.5475432, 41.702487824971,0.00000000010627367308041183565092881891110719941306861358043533982709050178527832031250,0.0000000508284879617743099855921382751455794846151547972112894058227539062500000000,DOWN,cytochrome P450, family 1, subfamily b, polypeptide 1
11366,ENSMUSG00000059824,Dbp, 0.908088946, 7.0704328, 41.457643906035,0.00000000012045265013764750652142863705351249342667685482410888653248548507690429687500,0.0000000541622869634565644622497854361597990902055244077928364276885986328125000000,UP,D site albumin promoter binding protein
2167,ENSMUSG00000020893,Per1,-1.035085193, 6.1014042, 41.372086257246,0.00000000012584157175491207588192833739327083919512517695693532004952430725097656250000,0.0000000548707386661039283983844520257294741227838130726013332605361938476562500000,DOWN,period circadian clock 1
11114,ENSMUSG00000057137,Tmem140,-0.912100615, 5.6365597, 40.990109545530,0.00000000015300154091531083775988845819908922007979157342560938559472560882568359375000,0.0000000647511521244237573922568123804821560440814209869131445884704589843750000000,DOWN,transmembrane protein 140
9148,ENSMUSG00000041695,Kcnj2, 0.923151105, 5.5551877, 40.699674727221,0.00000000017751672363373858417565232399706930468963328451081906678155064582824707031250,0.0000000729796610390246973170549709374055336041919872513972222805023193359375000000,UP,potassium inwardly-rectifying channel, subfamily J, member 2
3328,ENSMUSG00000024222,Fkbp5,-0.976168487, 5.6573728, 40.553989079039,0.00000000019125767538600231026357100965119189053820214496681728633120656013488769531250,0.0000000764446303091440914642026014692854918308739797794260084629058837890625000000,DOWN,FK506 binding protein 5
4820,ENSMUSG00000027894,Slc6a17,-1.573160650, 2.0055699, 40.455903243538,0.00000000020110392359608408707496134928456197818458228709914692444726824760437011718750,0.0000000782076853141636103312268652083816267150950807263143360614776611328125000000,DOWN,solute carrier family 6 (neurotransmitter transporter), member 17
2029,ENSMUSG00000020623,Map2k6, 0.790102357, 4.5800745, 39.463919836119,0.00000000033417710066908513260072701728925752967525042436136573087424039840698242187500,0.0000001265387974086175054057881944960528564081414515385404229164123535156250000000,UP,mitogen-activated protein kinase kinase 6
2335,ENSMUSG00000021281,Tnfaip2, 0.870625511, 5.0577863, 39.332207962594,0.00000000035749552987375781244071944844399330715178919604113616514950990676879882812500,0.0000001318975174193205395696570393637703233480351627804338932037353515625000000000,UP,tumor necrosis factor, alpha-induced protein 2
8712,ENSMUSG00000039910,Cited2, 1.034102632, 5.8111106, 38.884028610775,0.00000000044974523626505740060331496058476045268870180393605551216751337051391601562500,0.0000001617846051154477706441703159512268683783986489288508892059326171875000000000,UP,Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2
6025,ENSMUSG00000030772,Dkk3,-1.407369032, 6.1044768, 38.278168949507,0.00000000061345110804931080038175849548486712192740810678515117615461349487304687500000,0.0000002152914144810130021685058493083331221384923992445692420005798339843750000000,DOWN,dickkopf WNT signaling pathway inhibitor 3
12846,ENSMUSG00000084929,Foxo6os, 1.763495541, 2.3051262, 37.481568835119,0.00000000092280908309101541725647121794948515849377201902825618162751197814941406250000,0.0000003161499975380147588111445691033685179149870236869901418685913085937500000000,UP,forkhead box O6, opposite strand
1782,ENSMUSG00000020108,Ddit4,-1.175262419, 4.2091176, 37.398591214593,0.00000000096291657074371585806365244334823969007963739841216010972857475280761718750000,0.0000003222187566611936770278213238577480481694692571181803941726684570312500000000,DOWN,DNA-damage-inducible transcript 4
5656,ENSMUSG00000029716,Tfr2,-3.449673822,-0.4276548, 37.085686553203,0.00000000113050524380172411141228345176062280996731601589999627321958541870117187500000,0.0000003536269555013697496242616735706576491793384775519371032714843750000000000000,DOWN,transferrin receptor 2
9583,ENSMUSG00000044167,Foxo1,-0.745946794, 4.6974552, 37.127155942837,0.00000000110671688971778301596466526079964864948124159127473831176757812500000000000000,0.0000003536269555013697496242616735706576491793384775519371032714843750000000000000,DOWN,forkhead box O1
13002,ENSMUSG00000086801,Gm15943,-0.835459625, 5.5514958, 37.124272586182,0.00000000110835455311032546136726040583589739108028027203545207157731056213378906250000,0.0000003536269555013697496242616735706576491793384775519371032714843750000000000000,DOWN,predicted gene 15943
8527,ENSMUSG00000039196,Orm1,-2.035692189, 0.6279136, 36.876122729383,0.00000000125878143035024980993342999589616748590259476259234361350536346435546875000000,0.0000003853745957725477895907133154412838038638255966361612081527709960937500000000,DOWN,orosomucoid 1
2765,ENSMUSG00000022357,Klhl38,-0.873813813, 6.1123077, 36.497125850903,0.00000000152891530222279362171448560968377641811066780519468011334538459777832031250000,0.0000004583242142434119942074916432411813005387557495851069688796997070312500000000,DOWN,kelch-like 38
5761,ENSMUSG00000030089,Slc41a3, 0.755537862, 5.9321897, 36.345332798866,0.00000000165274516417228810442434863708796935477529643776506418362259864807128906250000,0.0000004853336768831644207941155427787904841352428775280714035034179687500000000000,UP,solute carrier family 41, member 3
9035,ENSMUSG00000041143,Tmco4,-0.795418752, 3.8963625, 35.911599962213,0.00000000206475782845089364406329311403629628296485520877467934042215347290039062500000,0.0000005941960078715981547484636590694684343816334148868918418884277343750000000000,DOWN,transmembrane and coiled-coil domains 4
5786,ENSMUSG00000030161,Gabarapl1,-0.865020365, 6.0694326, 35.451443183942,0.00000000261488568319558238385717197321649052366154819537769071757793426513671875000000,0.0000007377566685392399082195043560905567403551685856655240058898925781250000000000,DOWN,gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1
3094,ENSMUSG00000023067,Cdkn1a,-1.301814890, 3.7727491, 35.158640711716,0.00000000303909935914473083897201943119961708994480886758537963032722473144531250000000,0.0000008250868052591231967249677491105241955438032164238393306732177734375000000000,DOWN,cyclin-dependent kinase inhibitor 1A (P21)
8802,ENSMUSG00000040253,Gbp7, 1.072503476, 2.9389182, 35.186179077963,0.00000000299642578269637509835747788506862820945286784990457817912101745605468750000000,0.0000008250868052591231967249677491105241955438032164238393306732177734375000000000,UP,guanylate binding protein 7
5324,ENSMUSG00000028996,Rbp7,-1.184426787, 2.7016530, 35.070330250111,0.00000000318009406369596190264056345968404077018121256514859851449728012084960937500000,0.0000008473772867133555939072979412696184908782015554606914520263671875000000000000,DOWN,retinol binding protein 7, cellular
5009,ENSMUSG00000028339,Col15a1, 0.725665921, 5.1064221, 34.889721599863,0.00000000348917967388957624424405269518163069664140607528679538518190383911132812500000,0.0000008965322558499483511233372166893129673326257034204900264739990234375000000000,UP,collagen, type XV, alpha 1
7336,ENSMUSG00000034687,Fras1, 2.172223701, 1.6345813, 34.919718630875,0.00000000343583551120079540242202635570364921413499814661918208003044128417968750000000,0.0000008965322558499483511233372166893129673326257034204900264739990234375000000000,UP,Fraser extracellular matrix complex subunit 1
3081,ENSMUSG00000023034,Nr4a1,-0.919861400, 6.8790334, 34.119094884762,0.00000000518400590758065009723459644016586855830297508873627521097660064697265625000000,0.0000013086431755118942769889299471142152242464362643659114837646484375000000000000,DOWN,nuclear receptor subfamily 4, group A, member 1
7587,ENSMUSG00000035783,Acta2,-0.743842085, 4.9407377, 33.662019751529,0.00000000655684676991971637353986303970408699992589163230150006711483001708984375000000,0.0000016266632443512896539431888259796821216696116607636213302612304687500000000000,DOWN,actin alpha 2, smooth muscle, aorta
6599,ENSMUSG00000032177,Pde4a, 0.794728648, 5.8157774, 33.622015158362,0.00000000669309012414577733554239179431313844226281162264058366417884826660156250000000,0.0000016323198948531116599222536706070840750726347323507070541381835937500000000000,UP,phosphodiesterase 4A, cAMP specific
9282,ENSMUSG00000042292,Mrtfa, 0.790046409, 4.9416855, 33.326895884820,0.00000000778977977772874588930565457108728955049059550219681113958358764648437500000000,0.0000018681190203623152929466883637177332389001094270497560501098632812500000000000,UP,myocardin related transcription factor A
7996,ENSMUSG00000037411,Serpine1,-1.501938638, 3.6220385, 33.063753050863,0.00000000891859527497274929703945572706177968846930070867529138922691345214843750000000,0.0000021037650395341457538805549076776912897912552580237388610839843750000000000000,DOWN,serine (or cysteine) peptidase inhibitor, clade E, member 1
13310,ENSMUSG00000094410,Zbed6, 0.680496368, 5.2111660, 32.795580636499,0.00000001023773301994696053644945171658825477933874026348348706960678100585937500000000,0.0000023759796842583359331377290679654379346175119280815124511718750000000000000000,UP,zinc finger, BED type containing 6
11691,ENSMUSG00000063275,Hacd1, 0.961195636, 4.3913784, 32.534777739614,0.00000001170785639303941269167960357016483596837019831582438200712203979492187500000000,0.0000026740372323721287838038402490115075238463759887963533401489257812500000000000,UP,3-hydroxyacyl-CoA dehydratase 1
9491,ENSMUSG00000043415,Otud1,-0.820652789, 3.9904226, 32.342535396911,0.00000001292527762841861124846806600265092246360154604190029203891754150390625000000000,0.0000029059659343018030158191378209409094779402948915958404541015625000000000000000,DOWN,OTU domain containing 1
6417,ENSMUSG00000031762,Mt2,-1.238013939, 2.2151193, 32.094254468284,0.00000001468710297914969588146467038489162426628809043904766440391540527343750000000000,0.0000032512726887228457733729214407247809504042379558086395263671875000000000000000,DOWN,metallothionein 2
12848,ENSMUSG00000084939,Gm830,-1.792832165, 0.8641628, 31.574353016508,0.00000001919479943199394293560288912714462128406012197956442832946777343750000000000000,0.0000041847571064691031346937342971781248479601345025002956390380859375000000000000,DOWN,predicted gene 830
5127,ENSMUSG00000028584,Lrrc38, 0.881700172, 5.0753595, 31.504862372566,0.00000001989414650808068575980559397880370609001943194016348570585250854492187500000000,0.0000042724906582801933728585526417464990345251862891018390655517578125000000000000,UP,leucine rich repeat containing 38
4390,ENSMUSG00000026837,Col5a1, 0.778255793, 5.0393159, 31.354750618746,0.00000002149321430622304496350834799103801664443835761630907654762268066406250000000000,0.0000045480273625329906727926716769605519630204071290791034698486328125000000000000,UP,collagen, type V, alpha 1
12336,ENSMUSG00000073730,Ppp1r14bl,-1.529576578, 1.6250202, 31.169398630490,0.00000002364644714137144895303592787797614116485078739060554653406143188476562500000000,0.0000049311409843071558640071466728116433841933030635118484497070312500000000000000,DOWN,protein phosphatase 1, regulatory inhibitor subunit 14B like
12374,ENSMUSG00000074178,Gm10638,-1.392127324, 1.5685898, 30.582522055245,0.00000003199631726358320909237432753957630637842157739214599132537841796875000000000000,0.0000065770715586528401077367859961508855803913320414721965789794921875000000000000,DOWN,predicted gene 10638
2508,ENSMUSG00000021750,Fam107a,-1.440625046, 1.7922468, 30.134676172006,0.00000004030594165728314910232616872197419777279492336674593389034271240234375000000000,0.0000080963333839073810417998403043959854130662279203534126281738281250000000000000,DOWN,family with sequence similarity 107, member A
2614,ENSMUSG00000021994,Wnt5a, 1.015061579, 2.5533707, 30.124757481452,0.00000004051261405527356799550442955325235683261553276679478585720062255859375000000000,0.0000080963333839073810417998403043959854130662279203534126281738281250000000000000,UP,wingless-type MMTV integration site family, member 5A
8855,ENSMUSG00000040435,Ppp1r15a,-0.745556548, 4.7714874, 30.002094480935,0.00000004315798895496126786471908142947540021339136728784069418907165527343750000000000,0.0000085068534667525703480599544303863979166635544970631599426269531250000000000000,DOWN,protein phosphatase 1, regulatory subunit 15A
10587,ENSMUSG00000052135,Foxo6, 1.341674927, 2.6363825, 29.942582610278,0.00000004450310538513383927097119227046795320035244003520347177982330322265625000000000,0.0000086121829552917160302376309299887680026586167514324188232421875000000000000000,UP,forkhead box O6
13329,ENSMUSG00000095041,,-0.844503622, 4.1749757, 29.925824227860,0.00000004488941008040021927039058100179780286254072052543051540851593017578125000000000,0.0000086121829552917160302376309299887680026586167514324188232421875000000000000000,DOWN,
2766,ENSMUSG00000022358,Fbxo32,-0.965614816, 8.8477816, 29.838176946285,0.00000004696521671157768168459168659119307154270472892676480114459991455078125000000000,0.0000088918750429327800374919299475351408545975573360919952392578125000000000000000,DOWN,F-box protein 32
2326,ENSMUSG00000021268,Meg3, 0.894939786, 4.3925860, 29.731544207331,0.00000004962078585745407207665991114291237362721176396007649600505828857421875000000000,0.0000092726426974403454737755012060596015999180963262915611267089843750000000000000,UP,maternally expressed 3
6892,ENSMUSG00000032898,Fbxo21,-0.739566862, 4.7231228, 29.296773256807,0.00000006209901304379579874191083825249459771100646321428939700126647949218750000000000,0.0000114556756241945871332239478834758017455897061154246330261230468750000000000000,DOWN,F-box protein 21
1847,ENSMUSG00000020241,Col6a2, 0.733174454, 5.9592823, 28.664855470088,0.00000008605132163731631841314869421979971697567179944599047303199768066406250000000000,0.0000156733223675866387830917653145590406893461477011442184448242187500000000000000,UP,collagen, type VI, alpha 2
198,ENSMUSG00000001506,Col1a1, 2.123838885, 7.2567008, 28.555116732044,0.00000009106885356391716346705967645436263779856744804419577121734619140625000000000000,0.0000161776510361877058586863031841573956626234576106071472167968750000000000000000,UP,collagen, type I, alpha 1
11619,ENSMUSG00000062542,Syt9,-1.887259397, 1.4370187, 28.574232930014,0.00000009017419280340956494820695357739204212066397303715348243713378906250000000000000,0.0000161776510361877058586863031841573956626234576106071472167968750000000000000000,DOWN,synaptotagmin IX
10105,ENSMUSG00000048126,Col6a3, 0.639832865, 5.6186254, 28.492611315583,0.00000009405674040098692215273827859495225922614736191462725400924682617187500000000000,0.0000165046638735341553397718145079764440197322983294725418090820312500000000000000,UP,collagen, type VI, alpha 3
5632,ENSMUSG00000029661,Col1a2, 1.855960059, 7.9947872, 28.258553938614,0.00000010614452519357449018192770086657650274730713135795667767524719238281250000000000,0.0000184013683495222084903365084018744823879387695342302322387695312500000000000000,UP,collagen, type I, alpha 2
3553,ENSMUSG00000024803,Ankrd1,-1.120806471, 3.3598178, 28.127139865425,0.00000011360158311938158773166167260157410900944796594558283686637878417968750000000000,0.0000194596807083902569957076927886774342368880752474069595336914062500000000000000,DOWN,ankyrin repeat domain 1 (cardiac muscle)
6188,ENSMUSG00000031239,Itm2a, 0.688603194, 5.8972146, 28.037264500096,0.00000011900168200760128062003218030184825693140737712383270263671875000000000000000000,0.0000201448847342044084520167740448570725675381254404783248901367187500000000000000,UP,integral membrane protein 2A
12098,ENSMUSG00000070436,Serpinh1, 0.629149330, 5.4927382, 27.799107319957,0.00000013458819730927522142912243757056911519498498819302767515182495117187500000000000,0.0000225184833846879223857775226269595236772147472947835922241210937500000000000000,UP,serine (or cysteine) peptidase inhibitor, clade H, member 1
2722,ENSMUSG00000022246,Rai14,-0.801376886, 3.5566327, 27.633819499098,0.00000014659317730821792665633679277753520509008922090288251638412475585937500000000000,0.0000242451635435396311050396805919504572557343635708093643188476562500000000000000,DOWN,retinoic acid induced 14
7270,ENSMUSG00000034457,Eda2r,-0.976508613, 5.1578179, 27.535301710549,0.00000015425315880287247658590190323157909091378314769826829433441162109375000000000000,0.0000252221443410742256099714431183400620284373871982097625732421875000000000000000,DOWN,ectodysplasin A2 receptor
11052,ENSMUSG00000056501,Cebpb,-1.103938587, 5.4635254, 27.473908321311,0.00000015922821779558656932478284684595593034828198142349720001220703125000000000000000,0.0000257430879310190442765034907202092995248676743358373641967773437500000000000000,DOWN,CCAAT/enhancer binding protein (C/EBP), beta
1460,ENSMUSG00000018339,Gpx3,-0.804241461, 7.1594577, 27.448227375965,0.00000016135670212757389321504679097901702178319283120799809694290161132812500000000000,0.0000257973509657073398664353658382708545104833319783210754394531250000000000000000,DOWN,glutathione peroxidase 3
4052,ENSMUSG00000026042,Col5a2, 0.682260641, 4.5984414, 27.409245521604,0.00000016464221081669865290877062796032204161633671901654452085494995117187500000000000,0.0000260333711147415067168209984460602868239220697432756423950195312500000000000000,UP,collagen, type V, alpha 2
2731,ENSMUSG00000022270,Retreg1,-0.882703018, 8.1041427, 27.312194819983,0.00000017311616247007922984289818042064057479478833556640893220901489257812500000000000,0.0000270757441498040203760842847824363843756145797669887542724609375000000000000000,DOWN,reticulophagy regulator 1
4117,ENSMUSG00000026193,Fn1, 0.640823835, 5.9661265, 27.231535964488,0.00000018049055212898380897488354816099453969968635647092014551162719726562500000000000,0.0000279255758557413750120188011827337959402939304709434509277343750000000000000000,UP,fibronectin 1
10355,ENSMUSG00000050052,Tdrp,-0.933016187, 3.9114100, 26.947454345089,0.00000020906231780441684829771262221775884881935780867934226989746093750000000000000000,0.0000320021030945505792313088289091638216632418334484100341796875000000000000000000,DOWN,testis development related protein
426,ENSMUSG00000003123,Lipe,-0.793676110, 5.6256080, 26.212271242908,0.00000030587265010563501704845515601072225564394102548249065876007080078125000000000000,0.0000463284374986313923425185201665499334922060370445251464843750000000000000000000,DOWN,lipase, hormone sensitive
8488,ENSMUSG00000039081,Zfp503, 0.682217967, 4.2882215, 26.176266444632,0.00000031162917566562873527831294129253336677720653824508190155029296875000000000000000,0.0000467086688401326184292249033003230351823731325566768646240234375000000000000000,UP,zinc finger protein 503
9729,ENSMUSG00000045246,Kcng4, 1.072379704, 5.5252544, 25.815629050420,0.00000037563444605761630973024631924284122419521736446768045425415039062500000000000000,0.0000557216911785880547776372839763325828243978321552276611328125000000000000000000,UP,potassium voltage-gated channel, subfamily G, member 4
11304,ENSMUSG00000059201,Lep,-1.287499321, 4.6384459, 25.571378313933,0.00000042631635129114726669773767671334230300317358341999351978302001953125000000000000,0.0000625945508033501861726993764634130457125138491392135620117187500000000000000000,DOWN,leptin
4619,ENSMUSG00000027397,Slc20a1,-0.661855087, 4.2453425, 25.489414024007,0.00000044481686525087140455511159134460719144499307731166481971740722656250000000000000,0.0000646512108494423182137797456725536449084756895899772644042968750000000000000000,DOWN,solute carrier family 20, member 1
10354,ENSMUSG00000050043,Tmx2, 0.621387248, 5.3789832, 25.175972959176,0.00000052330107546385336308612454270239311426848871633410453796386718750000000000000000,0.0000745522690579147152356923045068981537042418494820594787597656250000000000000000,UP,thioredoxin-related transmembrane protein 2
11204,ENSMUSG00000058056,Palld, 0.646842653, 5.9531915, 25.182756638520,0.00000052146359122429894541485544817716046850364364217966794967651367187500000000000000,0.0000745522690579147152356923045068981537042418494820594787597656250000000000000000,UP,palladin, cytoskeletal associated protein
560,ENSMUSG00000004328,Hif3a,-1.571780030, 1.1145111, 25.150544941757,0.00000053024667979988354339540134602115628581486816983669996261596679687500000000000000,0.0000748011713298090546997443084364931564778089523315429687500000000000000000000000,DOWN,hypoxia inducible factor 3, alpha subunit
4957,ENSMUSG00000028195,Ccn1,-0.674266955, 4.9421250, 25.078369874113,0.00000055046875802163155352018410193526420925991260446608066558837890625000000000000000,0.0000763996156245767187248710272662322040559956803917884826660156250000000000000000,DOWN,cellular communication network factor 1
9855,ENSMUSG00000046275,Trarg1,-1.264057090, 3.3831188, 25.072326007651,0.00000055219681874737505380214318620457625286235270323231816291809082031250000000000000,0.0000763996156245767187248710272662322040559956803917884826660156250000000000000000,DOWN,trafficking regulator of GLUT4 (SLC2A4) 1
9932,ENSMUSG00000046806,Cyren,-0.782735468, 5.2470598, 24.966394854692,0.00000058338324709583627173742825453017779580022761365398764610290527343750000000000000,0.0000799457289758284667243945498249502179533010348677635192871093750000000000000000,DOWN,cell cycle regulator of NHEJ
7759,ENSMUSG00000036545,Adamts2, 0.717948419, 4.1186383, 24.910044523977,0.00000060068634233726123534133703452120300880778813734650611877441406250000000000000000,0.0000815403375461401091085084091858448118728119879961013793945312500000000000000000,UP,a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2
8562,ENSMUSG00000039304,Tnfsf10, 0.826478074, 3.5391879, 24.487117747746,0.00000074808340495736684915624881836437864990330126602202653884887695312500000000000000,0.0001005997393825378515268970103235801616392564028501510620117187500000000000000000,UP,tumor necrosis factor (ligand) superfamily, member 10
4636,ENSMUSG00000027438,Napb,-0.643566674, 4.7696144, 24.402382775704,0.00000078171946977028061259674604488445481820235727354884147644042968750000000000000000,0.0001041496430604126809072937365208133542182622477412223815917968750000000000000000,DOWN,N-ethylmaleimide sensitive fusion protein attachment protein beta
