,Ensembl,Symbol,s06mo_C_M-s28mo_C_M_logFC,s06mo_C_M-s28mo_C_M_logCPM,s06mo_C_M-s28mo_C_M_LR,s06mo_C_M-s28mo_C_M_PValue,s06mo_C_M-s28mo_C_M_FDR,s06mo_C_M-s28mo_C_M_Status,Description
1696,ENSMUSG00000019970,Sgk1,-1.4455339636, 7.12399503,121.45539142551095,0.000000000000000000000000000303755072548574551,0.00000000000000000000000039225825505022736,DOWN,serum/glucocorticoid regulated kinase 1
12689,ENSMUSG00000084939,Gm830,-3.1055383579, 1.72910314,119.68949206677941,0.000000000000000000000000000739798431730867303,0.00000000000000000000000087573639356141414,DOWN,predicted gene 830
9120,ENSMUSG00000042045,Sln,-4.4538863695, 3.89434044,118.98061876454398,0.000000000000000000000000001057578039005004402,0.00000000000000000000000115560738800508350,DOWN,sarcolipin
1826,ENSMUSG00000020241,Col6a2, 1.8987374001, 5.03355260,118.71169173068641,0.000000000000000000000000001211135156269426637,0.00000000000000000000000122886963534337171,UP,collagen, type VI, alpha 2
13045,ENSMUSG00000090942,F830016B08Rik,-1.4671748619, 4.67102508,117.77002821044807,0.000000000000000000000000001947033917938470979,0.00000000000000000000000184384112028773199,DOWN,RIKEN cDNA F830016B08 gene
90,ENSMUSG00000000753,Serpinf1, 2.0682397090, 5.17086689,116.15214058106972,0.000000000000000000000000004401977663733660170,0.00000000000000000000000390813079458354016,UP,serine (or cysteine) peptidase inhibitor, clade F, member 1
4750,ENSMUSG00000027827,Kcnab1,-1.8545283258, 3.30315926,113.90063620922203,0.000000000000000000000000013700469263450724888,0.00000000000000000000001144795093454809132,DOWN,potassium voltage-gated channel, shaker-related subfamily, beta member 1
3205,ENSMUSG00000024042,Sik1,-1.7366898731, 4.48260912,110.45427279893418,0.000000000000000000000000077922266169931555053,0.00000000000000000000006149365505243764469,DOWN,salt inducible kinase 1
3058,ENSMUSG00000023043,Krt18,-4.4776896102, 4.16202754,106.61852531978609,0.000000000000000000000000539663611263980005374,0.00000000000000000000040346955778972823233,DOWN,keratin 18
4014,ENSMUSG00000026042,Col5a2, 1.8318997459, 3.88148659,104.58738702794793,0.000000000000000000000001504112390117229646773,0.00000000000000000000106829582508076231116,UP,collagen, type V, alpha 2
7639,ENSMUSG00000036390,Gadd45a,-2.1404670640, 5.59130435,101.85407803120015,0.000000000000000000000005976609104105115587871,0.00000000000000000000404274915827681767679,DOWN,growth arrest and DNA-damage-inducible 45 alpha
2280,ENSMUSG00000021226,Acot2, 1.4695583849, 6.04122434, 97.92208143765485,0.000000000000000000000043517379515376525197772,0.00000000000000000002704684036124839944299,UP,acyl-CoA thioesterase 2
9381,ENSMUSG00000043415,Otud1,-1.8878679773, 4.67634996, 97.90958655477662,0.000000000000000000000043792842541972065865743,0.00000000000000000002704684036124839944299,DOWN,OTU domain containing 1
9441,ENSMUSG00000044006,Cilp2, 3.3555598368, 2.89501491, 97.78348278810040,0.000000000000000000000046672453316630831691455,0.00000000000000000002762425830678087183818,UP,cartilage intermediate layer protein 2
1684,ENSMUSG00000019932,Kera, 3.0909070190, 1.70941177, 95.03218302188935,0.000000000000000000000187315105304608334412762,0.00000000000000000010643244283407846689808,UP,keratocan
9971,ENSMUSG00000048126,Col6a3, 1.5214803233, 4.75803437, 93.93271238880696,0.000000000000000000000326434366775826085092611,0.00000000000000000017834616077117728440503,UP,collagen, type VI, alpha 3
10126,ENSMUSG00000049382,Krt8,-4.5882531206, 2.63605762, 91.03096819029973,0.000000000000000000001414410537082822438329170,0.00000000000000000074413709923190709446071,DOWN,keratin 8
9014,ENSMUSG00000041559,Fmod, 2.2785199985, 7.41149641, 86.37264745247424,0.000000000000000000014903200921269616383471398,0.00000000000000000756071318166553136223833,UP,fibromodulin
5304,ENSMUSG00000029053,Prkcz,-2.1572429503, 2.07945246, 85.50272987352872,0.000000000000000000023138194755461074731652022,0.00000000000000001133372608625257191619442,DOWN,protein kinase C, zeta
6128,ENSMUSG00000031250,Tnmd, 2.4276457480, 2.60126227, 84.73003628841512,0.000000000000000000034201506315303459145019373,0.00000000000000001619441324029618885308532,UP,tenomodulin
8143,ENSMUSG00000038259,Gdf5,-4.2641551363, 1.12453409, 84.14886055163116,0.000000000000000000045888836726209086248222838,0.00000000000000002102744921599355042148954,DOWN,growth differentiation factor 5
12282,ENSMUSG00000074794,Arrdc3,-2.3225471569, 6.28416950, 81.11467867915982,0.000000000000000000212992031390771595778312989,0.00000000000000009454849393455970641034743,DOWN,arrestin domain containing 3
4914,ENSMUSG00000028195,Ccn1,-1.1691502973, 5.57325267, 80.12465145767480,0.000000000000000000351519397074322953604951600,0.00000000000000015131312228608354534920718,DOWN,cellular communication network factor 1
4967,ENSMUSG00000028339,Col15a1, 1.8669293959, 3.94815956, 79.15957709788145,0.000000000000000000572903659109406374126475707,0.00000000000000023935577875438579950193628,UP,collagen, type XV, alpha 1
7127,ENSMUSG00000034205,Loxl2, 2.2461516964, 3.30093502, 77.82858997378955,0.000000000000000001123816950500417178855663899,0.00000000000000045610913662452639531035311,UP,lysyl oxidase-like 2
6406,ENSMUSG00000031880,Rrad,-2.9130174125, 3.64526961, 76.76644551012356,0.000000000000000001924192616222387919991667169,0.00000000000000075925433648441718656575002,DOWN,Ras-related associated with diabetes
4488,ENSMUSG00000027204,Fbn1, 1.7250737982, 5.08294119, 75.52126105712200,0.000000000000000003614933639030384886853913776,0.00000000000000138784141466017886518554046,UP,fibrillin 1
3458,ENSMUSG00000024620,Pdgfrb, 1.0463744699, 4.69880621, 73.56361933429625,0.000000000000000009744425237574053235843618018,0.00000000000000364262001315103784474888070,UP,platelet derived growth factor receptor, beta polypeptide
6224,ENSMUSG00000031502,Col4a1, 1.3325862158, 6.44269809, 73.43772211240704,0.000000000000000010386205562327256734378006396,0.00000000000000378297564135535038874028966,UP,collagen, type IV, alpha 1
657,ENSMUSG00000005397,Nid1, 1.3536594805, 5.61353353, 71.21739115833597,0.000000000000000031995539907968637425596955126,0.00000000000001136241610981736179646022713,UP,nidogen 1
13448,ENSMUSG00000099906,Lincmd1,-2.9998743267, 2.30657602, 70.71896886331677,0.000000000000000041191282050718218835839061226,0.00000000000001427127223245005530687352213,DOWN,long intergenic non-protein coding RNA of muscle differentiation 1
9662,ENSMUSG00000045730,Adrb2,-1.1645662777, 3.75214509, 70.64757066836191,0.000000000000000042709330732232844520530929444,0.00000000000001444490578693732468360842472,DOWN,adrenergic receptor, beta 2
11393,ENSMUSG00000061825,Ces2c,-4.3051291460, 0.93902396, 69.04208617241822,0.000000000000000096384519664393228712587137589,0.00000000000003184051399610943468753972272,DOWN,carboxylesterase 2C
4759,ENSMUSG00000027848,Olfml3, 1.6787679254, 2.66985052, 65.88710150118288,0.000000000000000477506434493503172123866825791,0.00000000000015415861140864118265919882043,UP,olfactomedin-like 3
2367,ENSMUSG00000021453,Gadd45g,-2.1587874591, 5.94439051, 65.68319742886440,0.000000000000000529554219447253866669174787355,0.00000000000016716261527218314602131374513,DOWN,growth arrest and DNA-damage-inducible 45 gamma
4720,ENSMUSG00000027750,Postn, 1.9439187369, 2.33993060, 63.97482797263152,0.000000000000001260191140594475583580108805006,0.00000000000038915250330748964823523755126,UP,periostin, osteoblast specific factor
7401,ENSMUSG00000035279,Ssc5d, 1.9087801952, 2.90876468, 63.66805728654615,0.000000000000001472530125722303196733022187352,0.00000000000044504873267841099598259962223,UP,scavenger receptor cysteine rich family, 5 domains
6225,ENSMUSG00000031503,Col4a2, 1.1557072035, 6.30535005, 63.16989082219018,0.000000000000001896249215783263287528277121780,0.00000000000056117125229585951598284302323,UP,collagen, type IV, alpha 2
3015,ENSMUSG00000022952,Runx1,-2.1660995439, 2.25449238, 62.13917579693365,0.000000000000003200212258485028502004849830739,0.00000000000092773500268938427953937740198,DOWN,runt related transcription factor 1
4350,ENSMUSG00000026837,Col5a1, 1.5654616510, 4.18423526, 61.11376228152379,0.000000000000005387024966625479068143279664425,0.00000000000153045379301829874478115214931,UP,collagen, type V, alpha 1
1060,ENSMUSG00000012428,Steap4, 1.0984877807, 4.43615158, 60.23703861392798,0.000000000000008409477444845929939892576448225,0.00000000000234228680596149863072820111000,UP,STEAP family member 4
12230,ENSMUSG00000074264,Amy1,-1.1071382610, 6.43893204, 60.03925731168231,0.000000000000009298413143429035361483765763365,0.00000000000254007612889248901341332105546,DOWN,amylase 1, salivary
10022,ENSMUSG00000048489,Depp1,-2.2915654085, 4.37281022, 59.28272956574537,0.000000000000013656987371458393934388558529258,0.00000000000366033029455785857679774583559,DOWN,DEPP1 autophagy regulator
6779,ENSMUSG00000032744,Heyl, 1.5773908811, 2.77776629, 58.87870033942045,0.000000000000016769775611090885886889271269237,0.00000000000433117568282810900584992887703,UP,hairy/enhancer-of-split related with YRPW motif-like
8804,ENSMUSG00000040640,Erc2,-2.4516090985, 1.07509471, 58.88556736945174,0.000000000000016711351171498507809587015221053,0.00000000000433117568282810900584992887703,DOWN,ELKS/RAB6-interacting/CAST family member 2
5970,ENSMUSG00000030772,Dkk3,-1.4608428083, 5.77896622, 58.25919262674051,0.000000000000022976086081818817917815649353422,0.00000000000582813040700421964645832983561,DOWN,dickkopf WNT signaling pathway inhibitor 3
10891,ENSMUSG00000056481,Cd248, 1.3093438229, 3.35650097, 58.17644557491357,0.000000000000023963110515296026861892884875299,0.00000000000597185938368035216883908101421,UP,CD248 antigen, endosialin
9998,ENSMUSG00000048332,Lhfp, 1.3453674700, 3.25165890, 58.08996314630958,0.000000000000025040061420885866948250985663139,0.00000000000613265642213247844097718346083,UP,lipoma HMGIC fusion partner
2305,ENSMUSG00000021268,Meg3, 1.3865164817, 3.84923634, 57.61180630981154,0.000000000000031930326088587906468238972043249,0.00000000000768763189980324038546658126662,UP,maternally expressed 3
1813,ENSMUSG00000020218,Wif1, 2.9494880102, 1.34876677, 57.06390527543876,0.000000000000042187790820166858084274332636505,0.00000000000998795947667450424783079259878,UP,Wnt inhibitory factor 1
4370,ENSMUSG00000026879,Gsn, 1.5979716109, 9.61140553, 56.89653767078062,0.000000000000045935387094681984212259550421566,0.00000000001069692087999930486026683605291,UP,gelsolin
1489,ENSMUSG00000018593,Sparc, 1.3770404830, 7.23556167, 56.54122077538359,0.000000000000055032542747033376315210861426744,0.00000000001260866564067111455093192528667,UP,secreted acidic cysteine rich glycoprotein
5618,ENSMUSG00000029761,Cald1, 0.9542896712, 4.53732775, 56.48528221185848,0.000000000000056620593064336715442360889433521,0.00000000001276659562664925439942158514486,UP,caldesmon 1
1179,ENSMUSG00000015085,Entpd2, 1.1789946308, 3.32890010, 55.65235968875587,0.000000000000086489050482325107385584632744725,0.00000000001919651503283481508172176487204,UP,ectonucleoside triphosphate diphosphohydrolase 2
1309,ENSMUSG00000016494,Cd34, 0.8973542749, 5.03801994, 55.45376052953819,0.000000000000095683479416137582989928611853374,0.00000000002091052038624975918069348629967,UP,CD34 antigen
311,ENSMUSG00000002289,Angptl4, 1.7926533386, 3.82882561, 54.79592766915590,0.000000000000133717558231961540281777059717863,0.00000000002877966537401535906219985348921,UP,angiopoietin-like 4
5430,ENSMUSG00000029338,Antxr2, 1.2514830209, 3.41589669, 54.57091565947524,0.000000000000149938326181731137550146734526614,0.00000000003178916303599240149786883987543,UP,anthrax toxin receptor 2
4019,ENSMUSG00000026051,Ecrg4, 3.9748937631, 0.59128731, 54.01262703296025,0.000000000000199205303871879778798946637487996,0.00000000004161340208088312092688504352830,UP,ECRG4 augurin precursor
7395,ENSMUSG00000035258,Abi3bp, 1.1590725431, 3.59796779, 53.62911925330111,0.000000000000242143651611754105836752767638480,0.00000000004985000827746329233483489227355,UP,ABI family member 3 binding protein
4276,ENSMUSG00000026676,Ccdc3, 1.6749969465, 3.55115929, 52.81905322051372,0.000000000000365736080091709170756452059888460,0.00000000007421830025289611710449149240717,UP,coiled-coil domain containing 3
10406,ENSMUSG00000051726,Kcnf1,-1.7629388433, 3.56608029, 52.53618360599495,0.000000000000422393898844007985537160682552868,0.00000000008450852581801596423745275379370,DOWN,potassium voltage-gated channel, subfamily F, member 1
2350,ENSMUSG00000021390,Ogn, 1.1941520985, 4.46807511, 52.39088208649957,0.000000000000454830795650433063910853939034734,0.00000000008973432572520001468072305004570,UP,osteoglycin
5273,ENSMUSG00000028989,Angptl7, 2.2314610011, 6.08418456, 52.17692111485850,0.000000000000507187329028731730532893743194001,0.00000000009869309601168677050079577308723,UP,angiopoietin-like 7
1722,ENSMUSG00000020027,Socs2,-1.4429431161, 3.28562174, 52.12952412059026,0.000000000000519578217787359146379662748103750,0.00000000009973795383337076418541826534249,DOWN,suppressor of cytokine signaling 2
2143,ENSMUSG00000020889,Nr1d1, 1.0704484226, 6.97459369, 51.94275772172580,0.000000000000571424290944277232288699745777805,0.00000000010822776070484611565127217040324,UP,nuclear receptor subfamily 1, group D, member 1
12477,ENSMUSG00000078972,Gm15557,-4.7591242823, 0.05351506, 51.57008561892744,0.000000000000690862628025312063031677288048889,0.00000000012912767935657314285165889871792,DOWN,predicted gene 15557
2122,ENSMUSG00000020844,Nxn,-0.8942712371, 5.89920395, 51.49433864238271,0.000000000000718038612382178809558794881543495,0.00000000013110876999597672369724694930190,DOWN,nucleoredoxin
7950,ENSMUSG00000037613,Tnfrsf23,-2.1376821050, 2.64720093, 51.48919743992300,0.000000000000719921440315817264277772193634943,0.00000000013110876999597672369724694930190,DOWN,tumor necrosis factor receptor superfamily, member 23
9405,ENSMUSG00000043631,Ecm2, 1.1658493553, 3.39843084, 50.97021807352935,0.000000000000937780796369711011937705195505339,0.00000000016862248370166766473496782001554,UP,extracellular matrix protein 2, female organ and adipocyte specific
1683,ENSMUSG00000019929,Dcn, 1.2022070856, 7.85075914, 50.09580857929996,0.000000000001464194142153391989292122429055221,0.00000000025998597236611166410156230460976,UP,decorin
2536,ENSMUSG00000021876,Rnase4, 1.0202721972, 4.37967596, 50.03620828263739,0.000000000001509349380374417479286269314047824,0.00000000026469515985455065365749972653689,UP,ribonuclease, RNase A family 4
208,ENSMUSG00000001555,Fkbp10, 1.4502080440, 2.14708728, 50.00154435701230,0.000000000001536250200211224241330065097764418,0.00000000026612724504878584159747893933968,UP,FK506 binding protein 10
11543,ENSMUSG00000063415,Cyp26b1,-1.2935687533, 2.94020373, 49.87381619174457,0.000000000001639581029158078564400871219781974,0.00000000028060540384566876159689611519165,DOWN,cytochrome P450, family 26, subfamily b, polypeptide 1
123,ENSMUSG00000001025,S100a6, 0.9403089058, 4.56751097, 49.73094269155841,0.000000000001763427483317493360472996986792606,0.00000000029820818333958327254764662248628,UP,S100 calcium binding protein A6 (calcyclin)
7197,ENSMUSG00000034463,Scara3, 1.3346292472, 3.37086658, 49.47836410554027,0.000000000002005715711026406424372700761426727,0.00000000033519049029564827714232745983769,UP,scavenger receptor class A, member 3
10860,ENSMUSG00000056174,Col8a2, 2.1837538841, 1.52020633, 49.33796687016927,0.000000000002154519958791132937808255741696118,0.00000000035587158156544234871788322049175,UP,collagen, type VIII, alpha 2
533,ENSMUSG00000004098,Col5a3, 1.4157963564, 4.57101641, 48.94442657501125,0.000000000002633184105929100412584642707230867,0.00000000042993540488187211462020177942737,UP,collagen, type V, alpha 3
4876,ENSMUSG00000028111,Ctsk, 1.6561687953, 2.26619879, 48.26908617121547,0.000000000003715639787060249285743170525339344,0.00000000059978026335444133378162785894786,UP,cathepsin K
8394,ENSMUSG00000039084,Chad, 2.5623986512, 3.91266277, 48.20577136601216,0.000000000003837571762074063359052713584362079,0.00000000061250232449732660295560594964259,UP,chondroadherin
3097,ENSMUSG00000023224,Serping1, 1.0309949129, 5.40067521, 47.53109707327074,0.000000000005413828785671523992842005979531455,0.00000000085448264333848896242666217014047,UP,serine (or cysteine) peptidase inhibitor, clade G, member 1
5762,ENSMUSG00000030247,Kcnj8, 0.9707125218, 3.87960752, 46.90997746408495,0.000000000007432336832323257355802111407723368,0.00000000116017961212254807711256838565275,UP,potassium inwardly-rectifying channel, subfamily J, member 8
2511,ENSMUSG00000021806,Nid2, 1.4831401532, 2.98953785, 46.61678091670969,0.000000000008631789707220111555404739246641783,0.00000000133276709555501826037472686204604,UP,nidogen 2
793,ENSMUSG00000006576,Slc4a3,-1.0193703838, 3.46534215, 46.49402071749743,0.000000000009189844667616236300177885758128793,0.00000000138907490794796858890055905823204,DOWN,solute carrier family 4 (anion exchanger), member 3
12062,ENSMUSG00000071984,Fndc1, 1.2489205174, 4.70809610, 46.49355097712808,0.000000000009192047965301586650414736052734887,0.00000000138907490794796858890055905823204,UP,fibronectin type III domain containing 1
879,ENSMUSG00000007888,Crlf1, 1.6807231583, 1.59218544, 46.41419908580963,0.000000000009571935752056535868908389370702313,0.00000000143125628797855865706075512519156,UP,cytokine receptor-like factor 1
2960,ENSMUSG00000022816,Fstl1, 1.1273406959, 4.96247115, 46.09665101884683,0.000000000011256069999325954146078454925107294,0.00000000166554660771276236847980975659417,UP,follistatin-like 1
6292,ENSMUSG00000031637,Lrp2bp,-1.2329441750, 3.20057170, 45.83124666946502,0.000000000012889113257638635367968043959422124,0.00000000188752426623460634188535225389156,DOWN,Lrp2 binding protein
7173,ENSMUSG00000034361,Cpne2,-1.9901602245, 4.22123069, 45.66816926015966,0.000000000014008068155823241499409564888454702,0.00000000203045518523948118707387948086215,DOWN,copine II
9211,ENSMUSG00000042436,Mfap4, 2.0801259995, 1.92484663, 45.55395512089710,0.000000000014849153793606483721107923827125358,0.00000000213062858220383951690146196508019,UP,microfibrillar-associated protein 4
2612,ENSMUSG00000022037,Clu,-0.7097098585, 5.42481110, 45.20507621382959,0.000000000017744455189333998510514831264085951,0.00000000252059985964489462897471242972241,DOWN,clusterin
2610,ENSMUSG00000022032,Scara5, 1.3135694545, 4.26820489, 45.12639138558757,0.000000000018471918913260271972364447929885599,0.00000000259795651646398175764596764772754,UP,scavenger receptor class A, member 5
5397,ENSMUSG00000029231,Pdgfra, 1.1436743956, 4.17940656, 44.83416992845993,0.000000000021444756831022709493620205235098848,0.00000000298649775279095627532481818286990,UP,platelet derived growth factor receptor, alpha polypeptide
10426,ENSMUSG00000051980,Casr,-1.3765117829, 2.91426993, 43.52641981246651,0.000000000041827401903317913886873629060800380,0.00000000576852664113233918059801225521922,DOWN,calcium-sensing receptor
4300,ENSMUSG00000026748,Plxdc2, 1.0048815914, 3.86035339, 43.08286742585313,0.000000000052469714899781082481024592216765435,0.00000000716665673222490642105323883372624,UP,plexin domain containing 2
6824,ENSMUSG00000032925,Itgbl1, 1.4668957142, 2.83108421, 42.91365708181456,0.000000000057209877764430874310416760569091617,0.00000000773967917755943416955517099231274,UP,integrin, beta-like 1
13322,ENSMUSG00000097451,Rian, 1.7446148129, 1.91177614, 42.82093011666939,0.000000000059986899777331481925837385397564912,0.00000000803881048431126157163197646022060,UP,RNA imprinted and accumulated in nucleus
5607,ENSMUSG00000029718,Pcolce, 1.1691935832, 4.31039938, 42.75820740967097,0.000000000061941454186876857915811844223352841,0.00000000822316221237930612509343280321777,UP,procollagen C-endopeptidase enhancer protein
4227,ENSMUSG00000026574,Dpt, 1.3909163996, 5.00092589, 42.32440707901542,0.000000000077321563585055465621357738522018751,0.00000001016993343264548989459241171151582,UP,dermatopontin
4277,ENSMUSG00000026678,Rgs5, 0.7976192885, 7.26454223, 42.27387272706113,0.000000000079345522032201226113210719363119444,0.00000001034039578410475578822961037874298,UP,regulator of G-protein signaling 5
2728,ENSMUSG00000022324,Matn2, 1.6773391590, 2.22041943, 42.21714354862562,0.000000000081680840041274234458321584138830104,0.00000001054796666169364024137446232513848,UP,matrilin 2
4081,ENSMUSG00000026193,Fn1, 1.4163839173, 5.21550574, 42.16555673914620,0.000000000083864144878449521803057292169394834,0.00000001073234394593130970085552845609544,UP,fibronectin 1
2633,ENSMUSG00000022098,Bmp1, 1.0869118058, 4.15510120, 41.91996955746468,0.000000000095086561087048510156286921639898560,0.00000001205986250215646412894554431825128,UP,bone morphogenetic protein 1
4583,ENSMUSG00000027408,Cpxm1, 1.5827886994, 1.92235839, 41.52919492519260,0.000000000116123735220824756376078338638343362,0.00000001454970632404846339859076431244925,UP,carboxypeptidase X 1 (M14 family)
7675,ENSMUSG00000036545,Adamts2, 1.1239982568, 3.34989199, 41.51840565658997,0.000000000116766386549913751119417676685387133,0.00000001454970632404846339859076431244925,UP,a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2
12371,ENSMUSG00000076609,Igkc,-3.8696426572, 1.20349945, 41.29484697600351,0.000000000130913551161029529299879789822004701,0.00000001617066951515151546404031664572881,DOWN,immunoglobulin kappa constant
9167,ENSMUSG00000042254,Cilp,-1.0825265988, 5.87185988, 41.08547771343945,0.000000000145715005746091781108675217193979077,0.00000001784380738468304926949061102979532,DOWN,cartilage intermediate layer protein, nucleotide pyrophosphohydrolase
8233,ENSMUSG00000038530,Rgs4, 1.2042934315, 2.83276721, 40.97315453598951,0.000000000154334652549129454588283668138614432,0.00000001873780973897763983840502796923005,UP,regulator of G-protein signaling 4
9071,ENSMUSG00000041798,Gck, 1.8665711832, 2.28622415, 40.52724574100455,0.000000000193893403957603054050223105902637458,0.00000002334115087472670786028963577952988,UP,glucokinase
5603,ENSMUSG00000029710,Ephb4, 0.7965246506, 4.24549239, 40.42329963377627,0.000000000204487916913881156127277761995377891,0.00000002420625716468068264174185214802210,UP,Eph receptor B4
12105,ENSMUSG00000072949,Acot1, 2.0047106368, 3.52376367, 40.42759554345417,0.000000000204038795803900166414600227900763129,0.00000002420625716468068264174185214802210,UP,acyl-CoA thioesterase 1
2200,ENSMUSG00000021025,Nfkbia,-1.0140482020, 4.40515873, 40.26880035653756,0.000000000221315281281497525090154414674264906,0.00000002576871779183337819867431978202582,DOWN,nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha
6528,ENSMUSG00000032179,Bmp5, 1.8942770126, 1.24969706, 40.28374416903753,0.000000000219628858321667012529983983352651657,0.00000002576871779183337819867431978202582,UP,bone morphogenetic protein 5
2521,ENSMUSG00000021822,Plau, 1.0755860530, 4.05221078, 40.00427523543924,0.000000000253407626582006728247112056464284899,0.00000002926549053331224097724303032791449,UP,plasminogen activator, urokinase
187,ENSMUSG00000001435,Col18a1, 1.1355296373, 3.27202266, 39.69530770881618,0.000000000296837829283574509765568863545940996,0.00000003400468842720303123565561546383373,UP,collagen, type XVIII, alpha 1
2981,ENSMUSG00000022860,Chodl, 1.1365263267, 2.93242959, 39.47424829945668,0.000000000332414251911874547107206467530787081,0.00000003777555558726542628777438277178080,UP,chondrolectin
8209,ENSMUSG00000038463,Olfml2b, 1.5910177504, 1.70842399, 39.42513112000973,0.000000000340881492516242565733582302935642319,0.00000003843033016820020276614941869344766,UP,olfactomedin-like 2B
731,ENSMUSG00000006014,Prg4, 1.7785528379, 3.80641741, 39.29752747492509,0.000000000363901833632194519141608408005733426,0.00000004070256336019939787016394777512118,UP,proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)
4282,ENSMUSG00000026697,Myoc, 0.9533876137, 5.56172345, 39.18446312617591,0.000000000385596489850684459303019849414888992,0.00000004279217295569509716324222065898797,UP,myocilin
5590,ENSMUSG00000029675,Eln, 0.9077375968, 4.68241448, 39.08816897299201,0.000000000405091395371974440378752557474079099,0.00000004426402516352997730505593816825727,UP,elastin
9345,ENSMUSG00000043099,Hic1, 1.0493233066, 3.12909873, 39.09640074116787,0.000000000403386977052878912173162775326330093,0.00000004426402516352997730505593816825727,UP,hypermethylated in cancer 1
6471,ENSMUSG00000032011,Thy1, 1.5899225360, 1.81210914, 38.96820058130202,0.000000000430765402359812526475302772304169438,0.00000004671009572916898088974836677524094,UP,thymus cell antigen 1, theta
2154,ENSMUSG00000020908,Myh3,-1.4196936861, 2.57978085, 38.73669486588465,0.000000000485004961938269824904352476674330649,0.00000005211985370352104402561215380079718,DOWN,myosin, heavy polypeptide 3, skeletal muscle, embryonic
9751,ENSMUSG00000046470,Sox18, 0.8258516367, 3.79105468, 38.72470629013127,0.000000000487992998420858766618992466277586820,0.00000005211985370352104402561215380079718,UP,SRY (sex determining region Y)-box 18
6476,ENSMUSG00000032024,Clmp, 1.3040363705, 2.19214990, 38.65312945639514,0.000000000506220280193439227858179505533785941,0.00000005366312746378958778344916633051831,UP,CXADR-like membrane protein
9794,ENSMUSG00000046768,Rhoj, 0.9437280252, 3.34473935, 38.61330539062686,0.000000000516655130208196677378121390691910822,0.00000005436360092301803079501399903507297,UP,ras homolog family member J
8103,ENSMUSG00000038156,Spon1, 1.8487868030, 2.30015683, 38.50586687868940,0.000000000545893365659145758708742147719428922,0.00000005701775925873651117977103331899147,UP,spondin 1, (f-spondin) extracellular matrix protein
3227,ENSMUSG00000024076,Vit, 1.6564635236, 1.84403828, 38.32420585135545,0.000000000599148245174891192841256564658976649,0.00000006212336366941117026296067128027234,UP,vitrin
7808,ENSMUSG00000037060,Cavin3, 0.8923649836, 3.54171379, 37.94450999270426,0.000000000727855977913217379130391900020954216,0.00000007492169685693661183460484095930632,UP,caveolae associated 3
4780,ENSMUSG00000027895,Kcnc4,-1.0307082774, 6.76119622, 37.83705985609456,0.000000000769068190224918281730639507486708625,0.00000007803295458674974127793154150128929,DOWN,potassium voltage gated channel, Shaw-related subfamily, member 4
9091,ENSMUSG00000041912,Tdrkh,-0.9910178625, 3.36214985, 37.84311081913711,0.000000000766686481986290091235436711933131856,0.00000007803295458674974127793154150128929,DOWN,tudor and KH domain containing protein
