,Ensembl,Symbol,s22mo_AR_F-s22mo_C_F_logFC,s22mo_AR_F-s22mo_C_F_logCPM,s22mo_AR_F-s22mo_C_F_LR,s22mo_AR_F-s22mo_C_F_PValue,s22mo_AR_F-s22mo_C_F_FDR,s22mo_AR_F-s22mo_C_F_Status,Description
10686,ENSMUSG00000052837,Junb,-0.820337527,3.5151216,32.215516895014,0.000000013798436134077931035300192857181,0.00001529079007288666877326099857726,DOWN,jun B proto-oncogene
1732,ENSMUSG00000019997,Ccn2,0.831654234,4.2218512,31.819372543208,0.000000016919671495937370059719440855243,0.00001624965250469824918494454735196,UP,cellular communication network factor 2
10873,ENSMUSG00000054640,Slc8a1,-0.911745247,4.1472096,31.865124044921,0.000000016525788451016106789744322300671,0.00001624965250469824918494454735196,DOWN,"solute carrier family 8 (sodium/calcium exchanger), member 1"
12076,ENSMUSG00000069919,Hba-a1,1.181717759,6.7461199,30.203523485454,0.000000038900211270050245532222462242072,0.00003502477772227148669929516766608,UP,"hemoglobin alpha, adult chain 1"
9685,ENSMUSG00000044786,Zfp36,0.932473279,3.8939773,29.644551309552,0.000000051898305029921935690588222873584,0.00004397923425065031736600970613260,UP,zinc finger protein 36
10843,ENSMUSG00000054364,Rhob,0.667230344,5.4678878,29.045900771284,0.000000070683508725222980258708006980062,0.00005657036814975346212478607421659,UP,ras homolog family member B
12468,ENSMUSG00000074794,Arrdc3,1.276002486,6.0216529,28.656161071673,0.000000086438541593225864024457665794193,0.00006553861211536904764554667401910,UP,arrestin domain containing 3
12371,ENSMUSG00000073940,Hbb-bt,1.275999949,4.0873061,27.539374053238,0.000000153928717196816106369997674205297,0.00011087485499686663688138910099923,UP,"hemoglobin, beta adult t chain"
8805,ENSMUSG00000040170,Fmo2,0.596175793,4.6524496,26.765669454268,0.000000229681695922575749695351983968583,0.00015756164340288697630829140017283,UP,flavin containing monooxygenase 2
5078,ENSMUSG00000028444,Cntfr,1.031558604,3.6444987,25.256491589206,0.000000501903583449613864787754603097314,0.00032865559196250626562349483883452,UP,ciliary neurotrophic factor receptor
480,ENSMUSG00000003528,Slc25a1,1.028396349,2.8040622,24.078168624890,0.000000925031067389599551991003802131619,0.00053303990227258283684380613109965,UP,"solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1"
3659,ENSMUSG00000024990,Rbp4,1.011570495,2.4711024,24.118659714160,0.000000905783350746858202941452602174888,0.00053303990227258283684380613109965,UP,"retinol binding protein 4, plasma"
10621,ENSMUSG00000052305,Hbb-bs,1.057377040,7.1367453,24.116655179166,0.000000906726701920271774354990849953406,0.00053303990227258283684380613109965,UP,"hemoglobin, beta adult s chain"
13370,ENSMUSG00000095562,Erdr1,1.125824551,2.0654620,23.650678718648,0.000001155051653789503975585414678739493,0.00063998746632659979545476591766828,UP,erythroid differentiation regulator 1
6032,ENSMUSG00000030747,Dgat2,0.682697575,6.0385838,23.407505158179,0.000001310661869037002914001733937243710,0.00069931092167952086952747992043555,UP,diacylglycerol O-acyltransferase 2
1222,ENSMUSG00000015312,Gadd45b,-0.532436188,4.7055513,23.030704480398,0.000001594346254584780955322349110803160,0.00082029114798386985191180897913910,DOWN,growth arrest and DNA-damage-inducible 45 beta
10144,ENSMUSG00000048355,Arxes1,2.107419363,-0.3886418,22.269086337074,0.000002369913504877933796839402716405409,0.00117727496383694869332148247309533,UP,adipocyte-related X-chromosome expressed sequence 1
7917,ENSMUSG00000037071,Scd1,1.806874987,8.7761441,22.190482268033,0.000002468946924856707070776830684200043,0.00118558831331619070684202377208294,UP,stearoyl-Coenzyme A desaturase 1
8855,ENSMUSG00000040350,Trim7,0.509733524,5.4656369,21.856934355858,0.000002937531036261659667232831391614489,0.00132243975338704601411865535709467,UP,tripartite motif-containing 7
14271,ENSMUSG00000116056,Gm4544,-1.284557012,2.1162866,21.898276259547,0.000002874920488785270257042986710716015,0.00132243975338704601411865535709467,DOWN,predicted gene 4544
12075,ENSMUSG00000069917,Hba-a2,1.156564648,6.0800860,21.665408319071,0.000003245921310092300470602141859721712,0.00141699219373302067598308084939163,UP,"hemoglobin alpha, adult chain 2"
3566,ENSMUSG00000024803,Ankrd1,-1.033456013,4.7279104,20.277316033333,0.000006699013250717758078062527560270212,0.00283841132028941249901277110723186,DOWN,ankyrin repeat domain 1 (cardiac muscle)
2609,ENSMUSG00000021957,Tkt,0.876378054,4.6157445,19.863333657647,0.000008318051356145190946417278254898520,0.00342370993818936087543791657594738,UP,transketolase
9723,ENSMUSG00000045092,S1pr1,0.498043107,4.6852939,19.742967395474,0.000008858707145327382012265325650357539,0.00354495930932184101502802064942443,UP,sphingosine-1-phosphate receptor 1
7289,ENSMUSG00000034457,Eda2r,-0.762150460,5.4581210,19.000537333774,0.000013068164768497557927840087288462456,0.00508810761229664364202474047260694,DOWN,ectodysplasin A2 receptor
2309,ENSMUSG00000021226,Acot2,-0.800192711,5.8636944,18.805678434347,0.000014473556372168678495161373009914030,0.00548700139730163086171366160215257,DOWN,acyl-CoA thioesterase 2
12659,ENSMUSG00000078922,Tgtp1,-2.419917729,2.0437817,18.580322018436,0.000016289336823457033887442915731647020,0.00601703041740312815494062803622910,DOWN,T cell specific GTPase 1
12206,ENSMUSG00000071637,Cebpd,1.206944029,4.6933256,18.353660450754,0.000018346616285755562196025172938540493,0.00660753385531486544385293413483851,UP,"CCAAT/enhancer binding protein (C/EBP), delta"
9748,ENSMUSG00000045248,Med26,0.761944520,4.0250712,18.138910724096,0.000020536183258053146270414798801873246,0.00721571356135399140374619975091264,UP,mediator complex subunit 26
9782,ENSMUSG00000045534,Kcna5,0.713830628,2.9428222,18.045769088945,0.000021565736487711634677749347743791475,0.00739704761528509058265967723855283,UP,"potassium voltage-gated channel, shaker-related subfamily, member 5"
12401,ENSMUSG00000074207,Adh1,0.653421575,4.6080641,17.879606198359,0.000023532944791120224454919820922249585,0.00788408378281111460461616502470861,UP,alcohol dehydrogenase 1 (class I)
5644,ENSMUSG00000029638,Glcci1,1.372016405,1.4645634,17.770792149137,0.000024917929891689300181357655250558025,0.00815835677317445703837783810286055,UP,glucocorticoid induced transcript 1
9075,ENSMUSG00000041220,Elovl6,2.438849113,2.0990122,17.707780294355,0.000025757094883159527244024383785259147,0.00824570464192880304976629446400693,UP,"ELOVL family member 6, elongation of long chain fatty acids (yeast)"
8148,ENSMUSG00000037940,Inpp4b,-0.609355743,3.7771326,17.626846334877,0.000026876740356123604087012698982128711,0.00841709394718079609298833076991286,DOWN,"inositol polyphosphate-4-phosphatase, type II"
12715,ENSMUSG00000079363,Gbp4,-1.825259895,3.4388835,17.253246549542,0.000032713808287142983580349231420569822,0.01002713025924642162300948200481798,DOWN,guanylate binding protein 4
11915,ENSMUSG00000067235,H2-Q10,1.274803002,1.2187755,17.030421775363,0.000036785697848546494476314194788102441,0.01104030756679501637518292511686013,UP,"histocompatibility 2, Q region locus 10"
10067,ENSMUSG00000047766,Lrrc49,1.804017581,2.3924509,16.953925372588,0.000038298049777767884029478634433374395,0.01125962663466375732190805081245344,UP,leucine rich repeat containing 49
2003,ENSMUSG00000020546,Stxbp4,0.509609955,4.7526222,16.663855099931,0.000044623180797611808985278503136839845,0.01285683085140791430400764028263438,UP,syntaxin binding protein 4
3705,ENSMUSG00000025129,Ppp1r27,-0.664978407,6.3958294,16.402897108678,0.000051206903903306727119087299326949392,0.01446444426727523137332642733099419,DOWN,"protein phosphatase 1, regulatory subunit 27"
5608,ENSMUSG00000029561,Oasl2,-1.518501855,2.1201169,16.209009931933,0.000056723688913341201254386669816653921,0.01571464350933833575840736784812179,DOWN,2'-5' oligoadenylate synthetase-like 2
11848,ENSMUSG00000066170,E230001N04Rik,1.726357976,0.2276371,16.071543240523,0.000060993735298627050104517538509085739,0.01657878774928342111016910109810851,UP,RIKEN cDNA E230001N04 gene
6282,ENSMUSG00000031431,Tsc22d3,0.545985070,7.8684317,15.856091054174,0.000068346192492737135436992046422233216,0.01823324535278465080567755762785964,UP,"TSC22 domain family, member 3"
2250,ENSMUSG00000021069,Pygl,0.871056622,2.2092223,15.634993297621,0.000076819762794979752477432521917677377,0.01976188397900854182287488924885110,UP,liver glycogen phosphorylase
12603,ENSMUSG00000078606,Gvin2,-1.413235595,3.4940025,15.658784743487,0.000075859387366881619939144865139013518,0.01976188397900854182287488924885110,DOWN,"GTPase, very large interferon inducible, family member 2"
869,ENSMUSG00000007659,Bcl2l1,0.555326294,4.1061164,15.536927277958,0.000080909196597638675268505947801855882,0.02044873484536110022635746474861662,UP,BCL2-like 1
9342,ENSMUSG00000042429,Adora1,0.434496327,4.5846925,15.426475059656,0.000085778081219551135681508635677516850,0.02130550065601471976250991247070488,UP,adenosine A1 receptor
1119,ENSMUSG00000013936,Myl2,0.577471793,7.7978248,15.346846818834,0.000089470124647066318545815533092024907,0.02184587484179046495968989916036662,UP,"myosin, light polypeptide 2, regulatory, cardiac, slow"
478,ENSMUSG00000003526,Prodh,0.785107975,3.4551547,15.246264916044,0.000094363184390027583705456981633119540,0.02265660057204562163879479896877456,UP,proline dehydrogenase
3032,ENSMUSG00000022893,Adamts1,-0.469038913,5.1239259,15.169213039002,0.000098293008767297694746288561074010204,0.02283885619841436245835986085239711,DOWN,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1"
8313,ENSMUSG00000038418,Egr1,-1.565898499,2.6475841,15.199043059390,0.000096752437537312422797738942215062252,0.02283885619841436245835986085239711,DOWN,early growth response 1
4900,ENSMUSG00000028037,Ifi44,-2.201844300,-0.0821716,15.132050581050,0.000100246846005071785570827991307396587,0.02292311211982641511175629034369194,DOWN,interferon-induced protein 44
5922,ENSMUSG00000030494,Rhpn2,-0.657873069,3.8204322,14.925026544653,0.000111869064202578917879837838711409859,0.02501559667733696534774878728057956,DOWN,"rhophilin, Rho GTPase binding protein 2"
12441,ENSMUSG00000074622,Mafb,0.684151172,4.5754871,14.908211793448,0.000112870594476391976845007503182927167,0.02501559667733696534774878728057956,UP,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)"
12198,ENSMUSG00000071532,Gm10335,-1.067141316,1.8243259,14.825730559382,0.000117915668331229793659199744926269204,0.02573777451484388426039551234225655,DOWN,predicted gene 10335
13330,ENSMUSG00000093954,Gm16867,-0.758864634,2.6262729,14.768095969758,0.000121575120551222745678490722021081183,0.02614046547255096872297563947995513,DOWN,"predicted gene, 16867"
4007,ENSMUSG00000025900,Rp1,1.323743220,0.5978772,14.677038874483,0.000127591154937796376388561836456858600,0.02703056144167492041985312312135648,UP,retinitis pigmentosa 1 (human)
14388,ENSMUSG00000118623,Gm52968,-2.189042754,-0.6844493,14.019517067844,0.000180922942021399877753767837518239503,0.03777356380812010167025150053632387,DOWN,"predicted gene, 52968"
6256,ENSMUSG00000031373,Car5b,0.971593639,1.8847135,13.854847666877,0.000197486626219383395314244111773405166,0.04064274767594910214851822161108430,UP,"carbonic anhydrase 5b, mitochondrial"
1329,ENSMUSG00000016496,Cd274,-1.698635900,2.0125740,13.435925947212,0.000246851114308102776752351648070771262,0.05008643877073983702308268561864679,NA,CD274 antigen
10173,ENSMUSG00000048546,Tob2,0.716264135,6.5067724,13.400421119038,0.000251567812256330513263902215470579904,0.05033452643562080081052201308011718,NA,"transducer of ERBB2, 2"
10819,ENSMUSG00000054072,Iigp1,-1.827293988,3.0104340,13.268267412102,0.000269936566529881355556291788744260884,0.05326994763602014432146702915815695,NA,interferon inducible GTPase 1
12561,ENSMUSG00000077450,Rab11b,-0.393290128,6.5748459,13.240732405035,0.000273930855725309325629512890998285002,0.05332767442674062746688079528212256,NA,"RAB11B, member RAS oncogene family"
6,ENSMUSG00000000078,Klf6,0.382675486,5.0574470,12.894719411556,0.000329510492253271708180256682751974040,0.06225875086464958962917393137104227,NA,Kruppel-like factor 6
2228,ENSMUSG00000021025,Nfkbia,0.568303685,4.5720574,12.889788455783,0.000330379771888004959094070622782624014,0.06225875086464958962917393137104227,NA,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha"
12440,ENSMUSG00000074604,Mgst2,1.500193946,-0.3869408,12.876281824838,0.000332772720850896719553546621028772279,0.06225875086464958962917393137104227,NA,microsomal glutathione S-transferase 2
12658,ENSMUSG00000078921,Tgtp2,-1.837599926,2.5441896,12.802499831391,0.000346156502988814685981000529579887370,0.06393244335970338365626730592339300,NA,T cell specific GTPase 2
3966,ENSMUSG00000025792,Slc25a10,0.760107488,2.6676544,12.484089401965,0.000410432729639592522655200390602203697,0.07418875935289291623231378025593585,NA,"solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10"
11709,ENSMUSG00000063388,BC023105,-0.639152660,4.4590732,12.477023585515,0.000411988112469209631725380882372178348,0.07418875935289291623231378025593585,NA,cDNA sequence BC023105
6817,ENSMUSG00000032578,Cish,-1.315676051,2.0859457,12.368030688860,0.000436748031881349651778939646717958567,0.07767644626274966546120026578137185,NA,cytokine inducible SH2-containing protein
4659,ENSMUSG00000027452,Acss1,-0.499489746,6.0581728,12.253436397002,0.000464402129702570613551532163754131943,0.08060454313849677032699503342882963,NA,acyl-CoA synthetase short-chain family member 1
12444,ENSMUSG00000074634,Tmem267,0.638780629,3.1316234,12.271519689755,0.000459923584794192286031438987592423473,0.08060454313849677032699503342882963,NA,transmembrane protein 267
2023,ENSMUSG00000020601,Trib2,-0.425151047,4.0836467,12.070487451320,0.000512263051046928943009495238669614992,0.08401549417080053649975468488264596,NA,tribbles pseudokinase 2
2425,ENSMUSG00000021508,Cxcl14,0.484830131,5.2384345,12.112207532585,0.000500927974660952501743949039081371666,0.08401549417080053649975468488264596,NA,chemokine (C-X-C motif) ligand 14
2927,ENSMUSG00000022665,Ccdc80,0.530587969,4.9588445,12.106422905572,0.000502484375386915219086070294451928930,0.08401549417080053649975468488264596,NA,coiled-coil domain containing 80
3934,ENSMUSG00000025723,Nmb,0.924660113,1.1381829,12.067029184856,0.000513214180690715437820059730000821219,0.08401549417080053649975468488264596,NA,neuromedin B
9923,ENSMUSG00000046718,Bst2,-1.142476042,2.5465739,12.100340023192,0.000504126289483245457537230471700695489,0.08401549417080053649975468488264596,NA,bone marrow stromal cell antigen 2
3790,ENSMUSG00000025270,Alas2,0.945236906,1.9231464,11.978038458659,0.000538312190994659749837536466543497227,0.08713399352212436443920751116820611,NA,"aminolevulinic acid synthase 2, erythroid"
1083,ENSMUSG00000012705,Retn,0.771602598,3.0647702,11.924258078508,0.000554076893973664543965873541253586154,0.08801127783199397258684371081471909,NA,resistin
3146,ENSMUSG00000023277,Twf2,-0.390167656,7.1245347,11.909861461092,0.000558375527644851808208026344715335654,0.08801127783199397258684371081471909,NA,twinfilin actin binding protein 2
10116,ENSMUSG00000048142,Nat8l,0.982050511,1.4079510,11.897610242474,0.000562060083336349183141811280961519515,0.08801127783199397258684371081471909,NA,N-acetyltransferase 8-like
3513,ENSMUSG00000024664,Fads3,0.781109770,3.5944875,11.858320113652,0.000574043024753847293435715659626339402,0.08892111628606369500005257577868178,NA,fatty acid desaturase 3
542,ENSMUSG00000004105,Angptl2,0.452941418,5.8818758,11.802261387778,0.000591588191821672141137988809589387529,0.08926760254826793250515493127750233,NA,angiopoietin-like 2
7641,ENSMUSG00000035934,Pknox2,0.388754174,5.2378626,11.791963856495,0.000594869488035104881755443795299242993,0.08926760254826793250515493127750233,NA,Pbx/knotted 1 homeobox 2
8715,ENSMUSG00000039824,Myl6b,0.693919781,2.8962032,11.822173226637,0.000585295050871472181605592588482522842,0.08926760254826793250515493127750233,NA,"myosin, light polypeptide 6B"
4687,ENSMUSG00000027513,Pck1,0.535622955,5.1138777,11.664243777788,0.000637128364226772483588923101649470482,0.09462341458815344552579773562683840,NA,"phosphoenolpyruvate carboxykinase 1, cytosolic"
6196,ENSMUSG00000031204,Asb12,-0.418188516,4.8450988,11.601197580080,0.000659093636292849274424532346472460631,0.09688676453504883878675713049233309,NA,ankyrin repeat and SOCS box-containing 12
4608,ENSMUSG00000027333,Smox,0.422278129,6.5543016,11.543755882273,0.000679771735910842268141296429462272499,0.09891708714678376646034507757576648,NA,spermine oxidase
2669,ENSMUSG00000022096,Hr,0.918613423,6.6417583,11.443886598975,0.000717296001832506231396524576382489613,0.10132540720557378643995605216332478,NA,lysine demethylase and nuclear receptor corepressor
7290,ENSMUSG00000034459,Ifit1,-1.687788786,1.1516594,11.468324312159,0.000707924834965639022087147136375051559,0.10132540720557378643995605216332478,NA,interferon-induced protein with tetratricopeptide repeats 1
10782,ENSMUSG00000053716,Dusp7,0.653452452,4.1847434,11.443558394158,0.000717422708244379054437489529050253623,0.10132540720557378643995605216332478,NA,dual specificity phosphatase 7
11628,ENSMUSG00000062563,Cys1,0.966099149,1.6557441,11.411325192305,0.000729977432513914908755736643541922604,0.10209762031840251272907238444531686,NA,cystin 1
3874,ENSMUSG00000025498,Irf7,-1.553579122,2.1368915,11.258277347385,0.000792687409057479547974667255516578734,0.10980245014309664153273615738726221,NA,interferon regulatory factor 7
9743,ENSMUSG00000045211,Nudt18,0.586202226,4.0667444,11.099744953768,0.000863395924646930402850120156443836095,0.11781691964216310652968644490101724,NA,nudix (nucleoside diphosphate linked moiety X)-type motif 18
12724,ENSMUSG00000079442,St6galnac4,-0.416224531,4.1600190,11.092228985915,0.000866902226993564476928422202206547809,0.11781691964216310652968644490101724,NA,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltran"
10713,ENSMUSG00000053093,Myh7,0.468475090,9.7649342,11.065638029188,0.000879423228324015997595108906637051405,0.11840159838538107106575836269257707,NA,"myosin, heavy polypeptide 7, cardiac muscle, beta"
6882,ENSMUSG00000032786,Alas1,0.441337607,6.3798331,10.974763372660,0.000923610479009624989882309975541829772,0.12319937556122831368021763864817331,NA,aminolevulinic acid synthase 1
3275,ENSMUSG00000024085,Man2a1,0.429717560,3.8778264,10.868283149702,0.000978251743419364556964001877759073977,0.12827129715911975149644774774060352,NA,"mannosidase 2, alpha 1"
8054,ENSMUSG00000037572,Wdhd1,1.341249379,-0.0792638,10.866031022377,0.000979442085763096784156722662828542525,0.12827129715911975149644774774060352,NA,WD repeat and HMG-box DNA binding protein 1
8808,ENSMUSG00000040181,Fmo1,0.382641940,4.3760927,10.698524601642,0.001072210072567048814301537973392441927,0.13915548022883697520946100212313468,NA,flavin containing monooxygenase 1
13047,ENSMUSG00000087006,Gm13889,-0.611320502,2.5500105,10.681370406837,0.001082198603663959025206198205637520005,0.13919779539627671893775584521790734,NA,predicted gene 13889
10101,ENSMUSG00000048040,Arxes2,1.125075790,1.5040045,10.642855298385,0.001104969457282583677332210569943526934,0.14086893806737080248048243902303511,NA,adipocyte-related X-chromosome expressed sequence 2
10106,ENSMUSG00000048078,Tenm4,0.854341919,2.2937520,10.614760217489,0.001121885007745108357030128232167953684,0.14177083703136869607952519345417386,NA,teneurin transmembrane protein 4
8827,ENSMUSG00000040253,Gbp7,-1.326399278,2.9459572,10.578813923793,0.001143910271093731166255902387263176934,0.14329714230761991800022769893985242,NA,guanylate binding protein 7
4980,ENSMUSG00000028211,Trp53inp1,0.504690977,3.3728923,10.526302744609,0.001176874217784490373947536845378181170,0.14615560328796006750451397238066420,NA,transformation related protein 53 inducible nuclear protein 1
1418,ENSMUSG00000017765,Slc12a4,0.352931238,5.0889679,10.489515401696,0.001200538553824467965722155859964459523,0.14656744412199393390316970453568501,NA,"solute carrier family 12, member 4"
5942,ENSMUSG00000030539,Sema4b,0.809181843,1.4132646,10.501880366427,0.001192531250282522934866302755096967303,0.14656744412199393390316970453568501,NA,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (se"
14304,ENSMUSG00000116879,Gm49794,-0.679259108,2.1237991,10.452287575411,0.001224976571690301017925062154745319276,0.14829422261991997977759183413581923,NA,"predicted gene, 49794"
625,ENSMUSG00000004951,Hspb1,-0.384270633,7.2996071,10.391151560207,0.001266206300002109281371831528417715163,0.15123608871517194018885277273511747,NA,heat shock protein 1
3755,ENSMUSG00000025212,Sfxn3,-0.514785434,3.6499841,10.352494178616,0.001292998630225454786274452700922665827,0.15123608871517194018885277273511747,NA,sideroflexin 3
4748,ENSMUSG00000027660,Skil,0.488047127,3.8159612,10.340016674382,0.001301768360452680963271210323739524028,0.15123608871517194018885277273511747,NA,SKI-like
10748,ENSMUSG00000053398,Phgdh,0.956097360,2.7618282,10.342518580746,0.001300005099744125196259414423138878192,0.15123608871517194018885277273511747,NA,3-phosphoglycerate dehydrogenase
11729,ENSMUSG00000063556,Gm10132,0.752303804,2.2758192,10.366564712478,0.001283180959011032996885948165299851098,0.15123608871517194018885277273511747,NA,predicted gene 10132
14131,ENSMUSG00000111828,D830035M03Rik,-1.478211787,-0.7844305,10.297087295797,0.001332403536718045240772045900712328148,0.15355684279968129235527385390014388,NA,RIKEN cDNA D830035M03 gene
3350,ENSMUSG00000024247,Pkdcc,-0.344613168,6.0389154,10.139124214311,0.001451551111305106767784822707767489192,0.16465390007449895448665699859702727,NA,"protein kinase domain containing, cytoplasmic"
14401,ENSMUSG00000118672,Muc4,-1.600734997,-0.7828889,10.150594137155,0.001442547430277764993616917976737568097,0.16465390007449895448665699859702727,NA,mucin 4
918,ENSMUSG00000008429,Herpud2,-0.357866147,5.8373645,10.092113915669,0.001489051894655436455994212963105383096,0.16679631302642278223302696460450534,NA,HERPUD family member 2
9943,ENSMUSG00000046818,Ddit4l,-0.547698756,7.0880028,10.086500799113,0.001493594639761803210750712445076260337,0.16679631302642278223302696460450534,NA,DNA-damage-inducible transcript 4-like
5437,ENSMUSG00000029174,Tbc1d1,0.522612454,7.4812590,10.070456854321,0.001506656688219336001632875365885411156,0.16696074038836733466339978804171551,NA,"TBC1 domain family, member 1"
1305,ENSMUSG00000016194,Hsd11b1,0.763079792,2.9331870,10.014570948173,0.001553065913584644091097186624494952412,0.17078982863435407391072828886535717,NA,hydroxysteroid 11-beta dehydrogenase 1
4919,ENSMUSG00000028076,Cd1d1,0.817533043,2.3224926,9.953210843554,0.001605691002098913293394399914859604905,0.17523927709270412100828195889334893,NA,CD1d1 antigen
8588,ENSMUSG00000039304,Tnfsf10,-0.955909087,2.7804365,9.904729422093,0.001648545650581496402678483015336041717,0.17591813809094100640173508054431295,NA,"tumor necrosis factor (ligand) superfamily, member 10"
9477,ENSMUSG00000043099,Hic1,-0.490235876,3.2164476,9.925836647916,0.001629747514302153131929284946011193824,0.17591813809094100640173508054431295,NA,hypermethylated in cancer 1
14238,ENSMUSG00000115018,Ndor1,-1.156849379,0.9954388,9.912966055751,0.001641184093748469449702831468584918184,0.17591813809094100640173508054431295,NA,NADPH dependent diflavin oxidoreductase 1
2290,ENSMUSG00000021180,Rps6ka5,0.516394388,4.0071586,9.844522032666,0.001703382441684343859972239343392175215,0.18043329010959305302996824593719793,NA,"ribosomal protein S6 kinase, polypeptide 5"
4180,ENSMUSG00000026308,Klhl30,-0.346842106,6.0852657,9.808950022198,0.001736646274075766532146714027362577326,0.18261406003164593059295839339029044,NA,kelch-like 30
7525,ENSMUSG00000035376,Hacd2,0.892215600,1.8708235,9.750038419041,0.001793189674914014587053801008664777328,0.18622888887923821910064248186245095,NA,3-hydroxyacyl-CoA dehydratase 2
10016,ENSMUSG00000047407,Tgif1,-0.710385594,2.1863273,9.746261904159,0.001796877381244905980128834244169411249,0.18622888887923821910064248186245095,NA,TGFB-induced factor homeobox 1
8978,ENSMUSG00000040752,Myh6,0.367372176,5.5418228,9.719605490028,0.001823126467408941412534639781029000005,0.18759971349638007720450616488960804,NA,"myosin, heavy polypeptide 6, cardiac muscle, alpha"
254,ENSMUSG00000001918,Slc1a5,0.646408930,4.9663265,9.664123191088,0.001879014200415553975664906261044961866,0.19197928064671254677620026996009983,NA,"solute carrier family 1 (neutral amino acid transporter), member 5"
4780,ENSMUSG00000027750,Postn,0.593468209,2.7144953,9.646549273253,0.001897076251433471843349520824517639994,0.19245972167711686284796712698152987,NA,"periostin, osteoblast specific factor"
1996,ENSMUSG00000020532,Acaca,0.644632616,5.0134926,9.609475736751,0.001935758981606586692433835672488839919,0.19501079642674468139773580332985148,NA,acetyl-Coenzyme A carboxylase alpha
901,ENSMUSG00000008136,Fhl2,0.794123683,1.6282851,9.549691696856,0.001999830041141576874447194356321233499,0.19546197364218620418085947676445358,NA,four and a half LIM domains 2
5061,ENSMUSG00000028413,B4galt1,-0.373610271,4.7501427,9.529777641762,0.002021646124717877725240899877690026187,0.19546197364218620418085947676445358,NA,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1"
7082,ENSMUSG00000033623,Pcgf3,-0.491211360,5.6784461,9.558197571302,0.001990584648440419084786112691176640510,0.19546197364218620418085947676445358,NA,polycomb group ring finger 3
9370,ENSMUSG00000042532,Golga7b,-0.873277762,2.3680070,9.560240714218,0.001988370332614476480859178053606228787,0.19546197364218620418085947676445358,NA,"golgi autoantigen, golgin subfamily a, 7B"
11414,ENSMUSG00000060177,Klk1b22,-1.831205434,1.6308255,9.534597828961,0.002016343516495033676150239188018531422,0.19546197364218620418085947676445358,NA,kallikrein 1-related peptidase b22
