,Ensembl,Symbol,s28mo_C_F-s22mo_C_F_logFC,s28mo_C_F-s22mo_C_F_logCPM,s28mo_C_F-s22mo_C_F_LR,s28mo_C_F-s22mo_C_F_PValue,s28mo_C_F-s22mo_C_F_FDR,s28mo_C_F-s22mo_C_F_Status,Description
8733,ENSMUSG00000039824,Myl6b,1.139263148,3.2008334,27.3180237404260,0.000000172595092228142084957390341680427692239164,0.00010416832962185991365115789175632698970730,UP,"myosin, light polypeptide 6B"
2870,ENSMUSG00000022533,Atp13a3,0.775656712,5.5491404,26.3911253697193,0.000000278818602461570079575176820535498123376783,0.00016154749826623369620727521667191695087240,UP,ATPase type 13A3
2181,ENSMUSG00000020908,Myh3,1.072147359,3.3780237,25.3014024821857,0.000000490352078923293349247195232337714898562808,0.00027318268704630403222177736921594259911217,UP,"myosin, heavy polypeptide 3, skeletal muscle, embryonic"
6125,ENSMUSG00000030935,Acsm3,2.804063329,1.2946790,25.2213571907943,0.000000511130368931827837135611208863039678362838,0.00027421197755472321222133813556354198226472,UP,acyl-CoA synthetase medium-chain family member 3
1306,ENSMUSG00000016194,Hsd11b1,1.171331838,3.2145894,25.1051074720550,0.000000542888765796934369155842935866784770837512,0.00028084799187744977902111975787136088911211,UP,hydroxysteroid 11-beta dehydrogenase 1
1711,ENSMUSG00000019947,Arid5b,0.989131481,4.3551510,24.5581375681188,0.000000721012050285260732428746586336609780687468,0.00034948322773357357734491657197395397815853,UP,AT rich interactive domain 5B (MRF1-like)
6792,ENSMUSG00000032503,Arpp21,1.074847248,3.3668802,24.5506544980909,0.000000723817523783721569039417871593844466815426,0.00034948322773357357734491657197395397815853,UP,"cyclic AMP-regulated phosphoprotein, 21"
13006,ENSMUSG00000085795,Zfp703,0.753392352,5.3696304,24.4492926180522,0.000000762915183157547864899281509637463116746403,0.00035647827187216391247454039259423552721273,UP,zinc finger protein 703
5340,ENSMUSG00000028967,Errfi1,0.866942200,5.3228949,23.9842848703670,0.000000971252282525254062060869435224486068136684,0.00043239110904827297594127388791207522444893,UP,ERBB receptor feedback inhibitor 1
11955,ENSMUSG00000067235,H2-Q10,2.236961672,1.9583175,23.9570646130130,0.000000985081573944978191575820060388313237353941,0.00043239110904827297594127388791207522444893,UP,"histocompatibility 2, Q region locus 10"
13145,ENSMUSG00000087413,Gm11266,-1.462258613,1.7259045,23.4743103315064,0.000001265929023180446562408976544922278861804443,0.00053932299708143430130163897828765584563371,DOWN,predicted gene 11266
196,ENSMUSG00000001473,Tubb6,0.958687196,4.5990748,23.3784158214286,0.000001330632355302084100516133401137519598478320,0.00055069170475859107512922596683324627520051,UP,"tubulin, beta 6 class V"
13414,ENSMUSG00000095079,Igha,4.615180024,0.5394399,22.4050630500349,0.000002207912037076910174608146766872529553893401,0.00088837794047386228930840434969695706968196,UP,immunoglobulin heavy constant alpha
704,ENSMUSG00000005686,Ampd3,0.796271021,5.2714544,22.2203102504870,0.000002430886944397604422046744662710970885655115,0.00095165938890808920817832028404836819390766,UP,adenosine monophosphate deaminase 3
3254,ENSMUSG00000024052,Lpin2,1.195652635,2.4445094,22.1151202599607,0.000002567792378255931736152082103807892110580724,0.00096547156345557221153452776007952707004733,UP,lipin 2
12345,ENSMUSG00000073375,Lrrc30,1.185525615,6.7412837,22.0915798153878,0.000002599474696221423264012395995536941484260751,0.00096547156345557221153452776007952707004733,UP,leucine rich repeat containing 30
14386,ENSMUSG00000117050,1700023B13Rik,2.508375008,-0.5696140,22.0034915582277,0.000002721549213530386003746667014646654081388988,0.00098554100894969096612052705808082464500330,UP,RIKEN cDNA 1700023B13 gene
403,ENSMUSG00000002910,Arrdc2,1.206657233,6.4470054,21.8970126271471,0.000002876814223116241464161396690357719307939988,0.00101635741516679901051689594027038765489124,UP,arrestin domain containing 2
7788,ENSMUSG00000036528,Ppfibp2,0.738592693,4.6555153,21.7527066231638,0.000003101519935721321688119932538652001596801711,0.00106401633737936780928212687769018884864636,UP,"PTPRF interacting protein, binding protein 2 (liprin beta 2)"
11102,ENSMUSG00000056501,Cebpb,0.803263636,6.3844080,21.7177048151239,0.000003158626338095465866306552071840485496068140,0.00106401633737936780928212687769018884864636,UP,"CCAAT/enhancer binding protein (C/EBP), beta"
4025,ENSMUSG00000025934,Gsta3,2.456643758,0.3274710,21.6126859252080,0.000003336377972374825708252489564475951056010672,0.00109835079386021248343263678748371603433043,UP,"glutathione S-transferase, alpha 3"
5430,ENSMUSG00000029135,Fosl2,0.998540824,4.2200372,21.2302778783134,0.000004072795389101946659019242574784058774639561,0.00129760289844562141589601189650693413568661,UP,fos-like antigen 2
5590,ENSMUSG00000029482,Aacs,1.770314634,3.1611176,21.2078205966301,0.000004120796225647123607919389970399848266424669,0.00129760289844562141589601189650693413568661,UP,acetoacetyl-CoA synthetase
7285,ENSMUSG00000034361,Cpne2,1.005294798,4.2753438,21.1625909060175,0.000004219201539767416885397602333007682773313718,0.00130032200645810707556604413070999726187438,UP,copine II
3098,ENSMUSG00000023043,Krt18,1.783648292,3.9087959,20.9354354977551,0.000004750256289439253722464446411111183010689274,0.00143348879901099139112796709838448805385269,UP,keratin 18
1085,ENSMUSG00000012705,Retn,1.482231056,3.5615403,20.6166422218888,0.000005610626622846980771791309400287062203460664,0.00165856993126405126252886912396888874354772,UP,resistin
7650,ENSMUSG00000035923,Myf6,0.819538016,6.8586681,20.1232623226842,0.000007260817670108323597421076667224326683935942,0.00210345887903038136074185260326885327231139,UP,myogenic factor 6
8170,ENSMUSG00000037977,6430571L13Rik,-0.754316636,4.5457787,19.4735643874820,0.000010200163052846158377034990749621101713273674,0.00289704631020542332370260041329856903757900,DOWN,RIKEN cDNA 6430571L13 gene
6268,ENSMUSG00000031373,Car5b,2.090452817,2.7135008,19.4099827531890,0.000010545439247772469098228011186169084112407290,0.00293751322123046590753525642014665208989754,UP,"carbonic anhydrase 5b, mitochondrial"
3767,ENSMUSG00000025225,Nfkb2,0.753540248,4.7902974,19.2039508958791,0.000011747001551661776411303490796900206305508618,0.00316618418932985458413842394520543166436255,UP,"nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100"
7929,ENSMUSG00000037071,Scd1,2.378199452,9.2518528,19.1947888663012,0.000011803517171129591247879901672046543126270990,0.00316618418932985458413842394520543166436255,UP,stearoyl-Coenzyme A desaturase 1
9753,ENSMUSG00000045092,S1pr1,0.620126604,4.7726388,19.1022007009061,0.000012390193495081392442052140023811546143406304,0.00326312641411370847610573520114485290832818,UP,sphingosine-1-phosphate receptor 1
3664,ENSMUSG00000024990,Rbp4,1.014960252,2.4892426,19.0289457546887,0.000012875049172810178164136178657894760135604884,0.00333026941550277526607470868214022630127147,UP,"retinol binding protein 4, plasma"
6294,ENSMUSG00000031431,Tsc22d3,0.842692403,8.0662667,18.8410781574188,0.000014207408620165386624995505771007486828239053,0.00361042655900167775914755274868639389751479,UP,"TSC22 domain family, member 3"
9318,ENSMUSG00000042254,Cilp,0.837935958,6.2454218,18.5375586302731,0.000016658902930729542815873472916265995991125237,0.00408401118939344907887711855210000067017972,UP,"cartilage intermediate layer protein, nucleotide pyrophosphohydrolase"
12593,ENSMUSG00000076431,Sox4,1.016803206,2.2357146,18.5082711340508,0.000016916856842499616999471109823893755219614832,0.00408401118939344907887711855210000067017972,UP,SRY (sex determining region Y)-box 4
13250,ENSMUSG00000090264,Eif4ebp3,2.443761450,-0.5016427,18.5497933407238,0.000016552317332972036890677627885004596919316100,0.00408401118939344907887711855210000067017972,UP,eukaryotic translation initiation factor 4E binding protein 3
3054,ENSMUSG00000022952,Runx1,1.458942723,2.3888081,18.4477066274154,0.000017463086316765491257411643810648627095361007,0.00414676729997292062290803471569233806803823,UP,runt related transcription factor 1
10102,ENSMUSG00000047766,Lrrc49,1.607031991,2.2507231,18.3656697998047,0.000018231338066709468930838566880225926070124842,0.00425936986929494575127019828642005450092256,UP,leucine rich repeat containing 49
873,ENSMUSG00000007659,Bcl2l1,0.743429072,4.2353708,18.2125140414295,0.000019757638895437569281953241184801584040542366,0.00440291383692943336103375884249544469639659,UP,BCL2-like 1
3869,ENSMUSG00000025479,Cyp2e1,1.832199820,5.2869697,18.2279881702080,0.000019597770340816495068456126737999056786065921,0.00440291383692943336103375884249544469639659,UP,"cytochrome P450, family 2, subfamily e, polypeptide 1"
3919,ENSMUSG00000025610,Map3k7cl,-0.752047622,3.3330504,18.2441804298142,0.000019431873672669333516461673272424093283916591,0.00440291383692943336103375884249544469639659,DOWN,Map3k7 C-terminal like
14272,ENSMUSG00000113739,Gm48584,-1.469189274,1.1674770,17.7356620297063,0.000025382330759465110387547090442517117026000051,0.00557065244016442633057106803562419372610748,DOWN,"predicted gene, 48584"
8757,ENSMUSG00000039911,Spsb1,1.003280592,3.8791208,17.5391464606212,0.000028145275567745074431170657081047181691246806,0.00608484054625055802156818884895983501337469,UP,splA/ryanodine receptor domain and SOCS box containing 1
4990,ENSMUSG00000028211,Trp53inp1,0.958589277,3.6690956,17.4447430420993,0.000029578111678219135883844553847055180995084811,0.00630057275969123781189651367640180978924036,UP,transformation related protein 53 inducible nuclear protein 1
485,ENSMUSG00000003528,Slc25a1,2.627364586,4.0492587,17.2820292766602,0.000032221984161618189652833560421285596930829342,0.00676428174755129649892149146239717083517462,UP,"solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1"
8569,ENSMUSG00000039196,Orm1,2.322399717,1.4970312,17.1225742838266,0.000035043302511559662492691968882496666992665268,0.00725146052685630981837761055430746637284756,UP,orosomucoid 1
2608,ENSMUSG00000021957,Tkt,1.830452373,5.3132339,17.0798123840467,0.000035841271886291317585061105832622274647292215,0.00731212427144971397613426589146001788321882,UP,transketolase
6382,ENSMUSG00000031613,Hpgd,1.165240548,2.0447568,16.8654328791318,0.000040125723361139135057264193395809570574783720,0.00807251531786250427213946778692843508906662,UP,hydroxyprostaglandin dehydrogenase 15 (NAD)
10151,ENSMUSG00000048142,Nat8l,1.439716147,1.7345945,16.8343276206992,0.000040788772028598734161689703947573093500977848,0.00809349812101715915257926781123387627303600,UP,N-acetyltransferase 8-like
7,ENSMUSG00000000078,Klf6,0.822339870,5.3367134,16.5527895980727,0.000047314332138233706342989037807456043083220720,0.00890062468860149634541922836206140345893800,UP,Kruppel-like factor 6
4695,ENSMUSG00000027513,Pck1,1.263253552,5.6004972,16.5764944787062,0.000046726581144906312748760202069320257578510791,0.00890062468860149634541922836206140345893800,UP,"phosphoenolpyruvate carboxykinase 1, cytosolic"
10179,ENSMUSG00000048355,Arxes1,1.964860124,-0.4677845,16.5558494004923,0.000047238049970512425794998134787050503291538917,0.00890062468860149634541922836206140345893800,UP,adipocyte-related X-chromosome expressed sequence 1
10208,ENSMUSG00000048546,Tob2,0.826099627,6.5902731,16.6166249654653,0.000045748248496827271581451762605396993421891239,0.00890062468860149634541922836206140345893800,UP,"transducer of ERBB2, 2"
4252,ENSMUSG00000026473,Glul,1.528082296,8.8493546,16.3772354395157,0.000051904895699272838411556657556289451349584851,0.00963900531030727029946358896950187045149505,UP,glutamate-ammonia ligase (glutamine synthetase)
8458,ENSMUSG00000038807,Rap1gap2,0.843105195,2.8831893,16.3086888023635,0.000053816622350465325862363397124710218122345395,0.00986751613603152263887174910905741853639483,UP,RAP1 GTPase activating protein 2
249,ENSMUSG00000001864,Aif1l,1.077567127,3.1545177,16.2206597605477,0.000056375938716327199005332732051343214152439032,0.00987071809891453856578014125489062280394137,UP,allograft inflammatory factor 1-like
7311,ENSMUSG00000034472,Rasd2,-1.052082820,6.8363660,16.2265380557691,0.000056201284813396567229502875928659477722248994,0.00987071809891453856578014125489062280394137,DOWN,"RASD family, member 2"
10739,ENSMUSG00000052974,Cyp2f2,1.769121554,1.4044414,16.2144892493308,0.000056559862078695659066800149883391668481635861,0.00987071809891453856578014125489062280394137,UP,"cytochrome P450, family 2, subfamily f, polypeptide 2"
12862,ENSMUSG00000083012,Fam220a,-4.819353539,2.1556655,16.2525632065502,0.000055434548241457513048733446447968731263244990,0.00987071809891453856578014125489062280394137,DOWN,"family with sequence similarity 220, member A"
3109,ENSMUSG00000023067,Cdkn1a,1.123180839,5.8563321,16.0877138869578,0.000060475109869944013835617313556980434441356920,0.01042835674364451375994988779893901664763689,UP,cyclin-dependent kinase inhibitor 1A (P21)
14187,ENSMUSG00000111293,Gm34006,1.759471963,0.0830152,15.8971540767913,0.000066879207017358477372313829700800624777912162,0.01139700368995808822669690840712064527906477,UP,"predicted gene, 34006"
7413,ENSMUSG00000034858,Fam214a,0.680690198,5.7873393,15.7460412881361,0.000072439368789861701726506826304330388666130602,0.01220097973164123959788351925226379535160959,UP,"family with sequence similarity 214, member A"
11671,ENSMUSG00000062609,Kcnj15,1.655393433,1.5920026,15.7234884008961,0.000073308177036023180615960381789619759729248472,0.01220539016513558401577643763857849990017712,UP,"potassium inwardly-rectifying channel, subfamily J, member 15"
6953,ENSMUSG00000033022,Cdo1,1.529552495,4.1156146,15.5980024664305,0.000078337302152088064081253415693595343327615410,0.01289449797355676774479604773659957572817802,UP,"cysteine dioxygenase 1, cytosolic"
1995,ENSMUSG00000020532,Acaca,1.325667711,5.4793679,15.4218364278385,0.000085988888941403076454639275993940827902406454,0.01399493321703622165930180898385515320114791,UP,acetyl-Coenzyme A carboxylase alpha
5529,ENSMUSG00000029368,Alb,2.810509017,3.4741718,15.3528276236415,0.000089187348227837365353259935218943610379938036,0.01419646966022224468528811769374442519620061,UP,albumin
5856,ENSMUSG00000030256,Bhlhe41,-0.761941114,5.4505455,15.3623286048606,0.000088739983323841967383961704118888746961602010,0.01419646966022224468528811769374442519620061,DOWN,"basic helix-loop-helix family, member e41"
10539,ENSMUSG00000051279,Gdf6,1.849370914,-0.4681494,15.2857001977766,0.000092413453431358823231267507480879430659115314,0.01455009644514383172764215856886949040926993,UP,growth differentiation factor 6
9833,ENSMUSG00000045730,Adrb2,1.112814916,3.4913064,15.2342693357530,0.000094964432639882531608094273778419847076293081,0.01479096566439460670727701341320425854064524,UP,"adrenergic receptor, beta 2"
9087,ENSMUSG00000041193,Pla2g5,-1.468656027,1.3873223,15.1447275811234,0.000099575991812518596332272358129245048985467292,0.01534423661068438048127315909141543670557439,DOWN,"phospholipase A2, group V"
2775,ENSMUSG00000022346,Myc,1.081139170,2.6152339,15.0402152659289,0.000105244456373171225266847927937163831302314065,0.01591184414480813560932581651741202222183347,UP,myelocytomatosis oncogene
13430,ENSMUSG00000095562,Erdr1,1.211377732,2.1437198,15.0364169421509,0.000105456474829242739278678531178456978523172438,0.01591184414480813560932581651741202222183347,UP,erythroid differentiation regulator 1
45,ENSMUSG00000000340,Dbt,0.649254966,4.7702299,14.9889103021789,0.000108144842876211317943789536055732014574459754,0.01608353316274861027901366128389781806617975,UP,dihydrolipoamide branched chain transacylase E2
9840,ENSMUSG00000045776,Lrtm1,-0.535531604,5.0462186,14.9580952034777,0.000109925425137184153037521461282466361808474176,0.01608353316274861027901366128389781806617975,DOWN,leucine-rich repeats and transmembrane domains 1
10573,ENSMUSG00000051495,Irf2bp2,0.534401618,4.8101835,14.9604970839363,0.000109785583654340725655307320351994349039159715,0.01608353316274861027901366128389781806617975,UP,interferon regulatory factor 2 binding protein 2
3140,ENSMUSG00000023243,Kcnk5,1.517505466,1.7906274,14.9121714654161,0.000112633936705594089053641959630169822048628703,0.01615949021081143979761129969574540155008435,UP,"potassium channel, subfamily K, member 5"
13119,ENSMUSG00000087231,E230016M11Rik,1.428808236,1.5371671,14.9114709368070,0.000112675768815461192101125276199269364951760508,0.01615949021081143979761129969574540155008435,UP,RIKEN cDNA E230016M11 gene
2397,ENSMUSG00000021456,Fbp2,-0.660538634,6.6480384,14.8149340672006,0.000118592639391298308552957774253400202724151313,0.01684131746649956615224930089880217565223575,DOWN,fructose bisphosphatase 2
4986,ENSMUSG00000028195,Ccn1,0.723254648,5.6293680,14.6656782627744,0.000128362470784380340192362690565630600758595392,0.01805175135254125443062811484651319915428758,UP,cellular communication network factor 1
13602,ENSMUSG00000097666,A330094K24Rik,-1.187929882,1.3817115,14.5813328941723,0.000134237752635407362042027634707608285680180416,0.01869647929734495964138041301794146420434117,DOWN,RIKEN cDNA A330094K24 gene
2674,ENSMUSG00000022105,Rb1,0.618671475,4.8654775,14.5567701394188,0.000135999101163795233079487068117430226266151294,0.01876139981292927749745302890005405060946941,UP,RB transcriptional corepressor 1
1938,ENSMUSG00000020423,Btg2,0.710838763,4.3807897,14.5304866227790,0.000137909622869341469408865918921947013586759567,0.01884548006851331086730638730841747019439936,UP,BTG anti-proliferation factor 2
12363,ENSMUSG00000073485,H3f3aos,-1.124346395,1.2323934,14.4552297225444,0.000143530767090067657180615934287004620273364708,0.01943030991868812881739891906818229472264647,DOWN,"H3.3 histone A, opposite strand"
12118,ENSMUSG00000069919,Hba-a1,1.044293196,6.6663550,14.4071845364172,0.000147239485366519048210529052589379261917201802,0.01974781431050026334061975319400517037138343,UP,"hemoglobin alpha, adult chain 1"
1621,ENSMUSG00000019577,Pdk4,0.863139844,11.0178003,14.3144853134177,0.000154670112791367535525627330272868675820063800,0.02055409709892622865945455146174936089664698,UP,"pyruvate dehydrogenase kinase, isoenzyme 4"
2149,ENSMUSG00000020844,Nxn,0.533274158,5.8637602,14.2971428654929,0.000156101633675233232231849278548452275572344661,0.02055574694350684877841572983925289008766413,UP,nucleoredoxin
2249,ENSMUSG00000021069,Pygl,1.979433789,3.0204211,14.1995639771479,0.000164408605083372270872985043688174755516229197,0.02145458238407790471646841012898221379145980,UP,liver glycogen phosphorylase
8274,ENSMUSG00000038259,Gdf5,1.909362642,0.8645426,14.1803187281664,0.000166098807126392300059086748476033790211658925,0.02148161804665886173704159034514304948970675,UP,growth differentiation factor 5
6817,ENSMUSG00000032554,Trf,0.874041362,5.9294219,14.1402724640292,0.000169672154048297201033371206513322704267920926,0.02155878202973320056923256515801767818629742,UP,transferrin
7949,ENSMUSG00000037139,Myom3,0.634116613,7.0217100,14.1455412223749,0.000169197632487166264945305238498463040741626173,0.02155878202973320056923256515801767818629742,UP,"myomesin family, member 3"
904,ENSMUSG00000008136,Fhl2,1.021948850,1.7923686,14.1039551228982,0.000172979678875485447806306660289976662170374766,0.02178791868270788315009589553028490627184510,UP,four and a half LIM domains 2
11486,ENSMUSG00000060548,Tnfrsf19,0.924632882,4.0682904,14.0856539374643,0.000174670951410103945239393752331125142518430948,0.02181128216530478849954910458563972497358918,UP,"tumor necrosis factor receptor superfamily, member 19"
627,ENSMUSG00000004939,Nmrk2,-0.607797220,4.6128089,14.0631135648767,0.000176776889125399136373090192009271959250327200,0.02188558323915732253817090224856656277552247,DOWN,nicotinamide riboside kinase 2
14265,ENSMUSG00000113629,Gm48558,-1.789862517,-0.5483812,13.9838872914794,0.000184383996207241278699265341067814460984664038,0.02263391682255838990855956183168018469586968,DOWN,"predicted gene, 48558"
7469,ENSMUSG00000035105,Egln3,0.966899325,6.7533580,13.9101076302533,0.000191764446842872195077983610289606986043509096,0.02325021915268116537434117674365552375093102,UP,egl-9 family hypoxia-inducible factor 3
14110,ENSMUSG00000109695,Gm31166,-0.637226354,4.4235780,13.9017907553878,0.000192614863536191930357480139868187052343273535,0.02325021915268116537434117674365552375093102,DOWN,"predicted gene, 31166"
10678,ENSMUSG00000052459,Atp6v1a,0.521689144,5.2056269,13.8644611175062,0.000196478933922001865403431097867326116102049127,0.02352063932115865466099258185295184375718236,UP,"ATPase, H+ transporting, lysosomal V1 subunit A"
12708,ENSMUSG00000078972,Gm15557,1.812599198,0.0720944,13.6220467767354,0.000223544843525098430253930659183936313638696447,0.02654136933164795777995159653528389753773808,UP,predicted gene 15557
6703,ENSMUSG00000032327,Stra6,1.964347831,-0.1087820,13.5702567049361,0.000229797950453624260725229988544526804616907611,0.02706197814894916592320939230376097839325666,UP,stimulated by retinoic acid gene 6
13142,ENSMUSG00000087408,Cers1,-0.698098464,3.9930671,13.4432731904697,0.000245886242451670621132070460035379255714360625,0.02872308243477781491970191041218640748411417,DOWN,ceramide synthase 1
5268,ENSMUSG00000028834,Trim63,1.000268848,8.9534855,13.3623511825715,0.000256726250430634056216155913787702047557104379,0.02974943789990187187344261587895744014531374,UP,tripartite motif-containing 63
8511,ENSMUSG00000039005,Tlr4,1.102823635,2.4683413,13.3464944774513,0.000258906146103085295709367308347736980067566037,0.02976393274843801978191137891371909063309431,UP,toll-like receptor 4
11415,ENSMUSG00000059824,Dbp,-1.260640415,5.6292301,13.3289313824964,0.000261342410940915538877793444783037557499483228,0.02980743954708001131059802446543471887707710,DOWN,D site albumin promoter binding protein
6329,ENSMUSG00000031508,Ankrd10,0.555997864,4.8872670,13.3005557537895,0.000265327459123828191932953357579094699758570641,0.03002553316725508833484603599117690464481711,UP,ankyrin repeat domain 10
13104,ENSMUSG00000087038,2900079G21Rik,1.121541838,1.0258021,13.1695500453922,0.000284535051224104750151877585295778771978802979,0.03194953656574540945545237491387524642050266,UP,RIKEN cDNA 2900079G21 gene
12395,ENSMUSG00000073730,Ppp1r14bl,1.484513597,2.8172031,13.0546906635879,0.000302525796059059106594274490831253388023469597,0.03370835504550362404785346370772458612918854,UP,"protein phosphatase 1, regulatory inhibitor subunit 14B like"
9715,ENSMUSG00000044786,Zfp36,0.808429195,3.8296462,13.0289370199631,0.000306714593599752662674701175760105797962751240,0.03391420525414059333746408242404868360608816,UP,zinc finger protein 36
11887,ENSMUSG00000066170,E230001N04Rik,1.523003979,0.1062249,13.0023279795159,0.000311103958698608041525540679472783267556224018,0.03413894577082831477410351794787857215851545,UP,RIKEN cDNA E230001N04 gene
2327,ENSMUSG00000021258,Ccnk,-0.528318117,6.6573817,12.9764355358442,0.000315435914420794324703606337223504851863253862,0.03435405428861057486322749809914967045187950,DOWN,cyclin K
10763,ENSMUSG00000053198,Prx,-0.871056498,4.0638445,12.9297411799982,0.000323402495028188882546238414050776555086486042,0.03470310441863812267460076554925763048231602,DOWN,periaxin
10867,ENSMUSG00000054204,Alkal2,1.848578247,-0.4677780,12.9295677798672,0.000323432454022516159813233072028992864943575114,0.03470310441863812267460076554925763048231602,UP,ALK and LTK ligand 2
80,ENSMUSG00000000686,Abhd15,1.622676215,0.6491316,12.8006654853611,0.000346496074432795279039731806136614977731369436,0.03534503970534534633696210903508472256362438,UP,abhydrolase domain containing 15
2228,ENSMUSG00000021025,Nfkbia,0.584133370,4.5965422,12.8336821205854,0.000340435153707921108780232177792868242249824107,0.03534503970534534633696210903508472256362438,UP,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha"
2666,ENSMUSG00000022094,Slc39a14,0.660487674,3.8052150,12.8452535155688,0.000338336368611113970806397732715709025796968490,0.03534503970534534633696210903508472256362438,UP,"solute carrier family 39 (zinc transporter), member 14"
3372,ENSMUSG00000024292,Cyp4f14,1.451442243,-0.2832081,12.8627107361933,0.000335194694126405201475144002287720468302723020,0.03534503970534534633696210903508472256362438,UP,"cytochrome P450, family 4, subfamily f, polypeptide 14"
